Source,Target,F-stat,p-value
T4,O1,5610.8528404893805,0.0
T4,CZ,5111.583595210429,0.0
T4,O2,4684.942194405332,0.0
T4,PZ,4587.642514739573,0.0
T4,FZ,4255.182732408738,0.0
T4,Fp1,4122.1060686737055,0.0
T4,T6,4108.425349082851,0.0
T4,C3,4038.0874080443004,0.0
T6,CZ,4020.163662093996,0.0
T6,FZ,3920.8448488531285,0.0
T4,Fp2,3882.3325020097986,0.0
T6,Fp1,3824.8121899375237,0.0
T4,F3,3820.8398910582246,0.0
T4,P4,3766.6821885962495,0.0
T4,F4,3720.096226576284,0.0
T6,Fp2,3644.282594321561,0.0
T6,F3,3486.7092569386205,0.0
F8,O1,3411.2949422729816,0.0
T4,C4,3396.7355919967376,0.0
T4,P3,3388.4480923508204,0.0
T4,F7,3373.5556943350753,0.0
T6,F4,3255.745129941153,0.0
T6,F7,3254.3407468870773,0.0
T6,C3,3242.7802142674864,0.0
P4,CZ,3120.376977363923,0.0
T3,CZ,3026.302680579147,0.0
T3,O1,3010.033532195369,0.0
P4,Fp1,2947.950068386673,0.0
P4,FZ,2925.581909679187,0.0
P4,Fp2,2786.5630888086216,0.0
Fp2,O1,2768.5115207592257,0.0
F8,O2,2754.9833523334532,0.0
F7,O1,2672.3540431560295,0.0
F8,T6,2627.955187184315,0.0
P4,F3,2613.386864030925,0.0
P4,F4,2511.4708718839706,0.0
T6,F8,2500.1792455570103,0.0
P4,F7,2481.0373606869243,0.0
T6,PZ,2458.5293622294157,0.0
F8,PZ,2445.4007930403354,0.0
T6,T3,2439.168251177296,0.0
T3,FZ,2436.4500061774247,0.0
P3,FZ,2429.8932892517087,0.0
Fp1,O1,2427.936387356622,0.0
T3,PZ,2410.483377982443,0.0
F4,O1,2404.422604060686,0.0
T4,T3,2399.902784394694,0.0
T3,O2,2357.6180708526176,0.0
T4,F8,2329.920824460204,0.0
P3,Fp1,2321.2918112385,0.0
P3,CZ,2307.1775420332297,0.0
Fp2,T6,2305.913365906147,0.0
F8,CZ,2304.2260898060986,0.0
