Source,Target,F-stat,p-value
F3,Fp2,1205.7946922756682,0.0
FZ,Fp2,523.2198072459313,7.475566619074701e-225
P4,PZ,522.5037733833732,1.500367160385651e-224
F4,C3,471.5131632052099,5.632331911632063e-203
C4,F4,439.9295621394904,1.3886353154744107e-189
C3,F4,434.95955323999834,1.7862626069314414e-187
C3,C4,388.44482037501996,1.0472812459292756e-167
F7,Fp2,355.84146138685185,8.028447037182367e-154
Fp1,Fp2,351.9314930621689,3.726746635352063e-152
Fp2,C3,334.76252470321094,7.833565579202838e-145
F4,Fp2,328.3751016062536,4.167703259449574e-142
T3,T4,325.1039823877887,1.0381329156980301e-140
F7,C3,319.3839749393266,2.874420643261859e-138
F3,C3,319.3686928741951,2.917939977995044e-138
C3,FZ,312.3883079340216,2.795860116890616e-135
F4,C4,305.4033650246342,2.697687751466595e-132
Fp1,C3,292.4096292734886,9.677568690694075e-127
Fp2,C4,286.28489580500167,4.030684111538799e-124
FZ,F3,278.0242017203953,1.3800536977213596e-120
C3,Fp2,274.17790325908265,6.111397976392187e-119
C4,C3,270.05665697459455,3.551676427421946e-117
Fp2,F3,268.6051683984233,1.485600324598038e-116
C4,FZ,266.2226438043121,1.5563420578716133e-115
F3,Fp1,266.0071704688564,1.9247643636463545e-115
F4,Fp1,265.18979721181955,2.0275588542466803e-59
C3,F3,263.8980711512104,1.540337382217951e-114
F8,C3,260.68345042035895,3.668551456229379e-113
F8,Fp2,258.6490066283548,2.7289952957754236e-112
T5,T4,252.77474389962794,8.972675319898603e-110
Fp2,T4,245.80753496509612,8.692351777449991e-107
C3,T4,244.92993905851083,2.0670983618455817e-106
C4,T4,244.76009052851018,2.444426126388884e-106
F3,C4,244.6803692517908,2.6445662700487344e-106
C3,F8,242.13963534220213,3.2484392254786555e-105
P3,T4,240.81781857789886,1.1979842119189503e-104
F4,F3,237.20662656979786,2.327965325441801e-53
C3,F7,235.5099155126492,2.263608340015847e-102
PZ,T4,232.26437825404304,5.5846627293405435e-101
FZ,C3,231.72384526235362,9.525447410405702e-101
P4,T4,231.61764818016152,1.0579001114974779e-100
F7,T4,228.98401682781335,1.426829208722178e-99
C4,F3,226.34963331595054,1.9265421453250834e-98
PZ,P4,220.80449579575512,4.6205428214412545e-96
F8,F4,212.1952297503197,2.296542719723431e-92
T4,F4,210.43488624440315,1.3094314332524948e-91
T4,T3,204.80952152420858,3.4155203245714516e-89
F7,C4,202.25111545881956,4.291966020703419e-88
F8,T4,201.0059496962322,1.4712472968122823e-87
FZ,Fp1,200.69934251900938,1.99267122848865e-87
C3,T3,196.66344512368428,1.0811113557057667e-85
F4,FZ,192.71850705867027,1.0398281435633446e-43
Fp1,T4,191.1307351031698,2.5832258639413654e-83
