Source,Target,F-stat,p-value
F3,Fp2,1883.2239746670084,0.0
F3,Fp1,1191.2454017154432,6.220560850302939e-257
Fp2,F3,998.5050987120238,0.0
C3,CZ,657.5613861488124,9.318752303434955e-144
T6,CZ,586.4983246270201,1.473427378461061e-128
Fp1,F3,578.8708843398878,6.332507493650597e-127
P4,CZ,569.4054145843529,6.743894961080661e-125
T5,CZ,548.9597715131866,1.6216599710065092e-120
P3,CZ,532.7549365979133,4.832924801883724e-117
T5,T3,506.6154891763029,1.9588460163166288e-111
C4,F4,500.0285016447096,5.485770022393324e-215
T4,FZ,486.63395111126005,2.538016309435828e-209
C4,F8,453.1481328958851,3.8459172774762385e-195
FZ,Fp2,446.4269594512322,2.7183419514167395e-192
F4,Fp2,444.2615566108047,2.2516394306701058e-191
O2,FZ,435.9061641937883,7.87809968312879e-188
F4,F8,427.5227734983243,2.843152210133332e-184
FZ,Fp1,424.8377477273328,3.921836768866159e-183
T4,T3,424.2063404288002,7.269776501288888e-183
F4,Fp1,423.6232110971429,1.285483954616907e-182
O1,FZ,420.25331485485486,3.4656083216036657e-181
C4,FZ,419.73848842563353,5.732910611602277e-181
C4,CZ,415.24462053119737,8.510302298152541e-92
O1,T3,411.91796251238225,4.4259790010450347e-91
C3,C4,406.4501213071658,2.5275305551989916e-175
CZ,O1,403.43625257985104,2.9651972179990994e-89
F7,F4,397.6300126332204,1.4167670902558446e-171
T6,T4,395.5388235018775,1.4885576048664836e-87
C3,F4,393.27935383383334,1.0023143650914237e-169
O2,C4,383.88352825827405,9.934598968175712e-166
C3,FZ,382.0401684145211,6.0448543050351e-165
C4,Fp1,381.9454364428894,6.6327023297491665e-165
FZ,F4,374.6779359544304,8.20971142549721e-162
F8,FZ,374.6091610982554,8.782138896690405e-162
O1,C4,373.1657619698286,3.61388347227313e-161
C4,Fp2,371.4532549277454,1.9362140937524544e-160
T6,FZ,370.7382774764467,3.90233313726119e-160
F8,Fp1,369.712306524365,1.0668606606836315e-159
T5,FZ,369.0961575860546,1.9517775191249612e-159
CZ,F4,368.7244201074252,2.809959233621596e-159
Fp2,FZ,367.2080375981314,1.2426317779333877e-158
CZ,FZ,365.1333175691518,9.501612341144719e-158
F7,F8,362.6846724421299,1.048581541335078e-156
T4,Fp1,356.4477793714402,4.756898609832762e-154
CZ,O2,354.9401193337311,8.371890401042249e-79
F7,FZ,352.60021201516264,2.0735196186007867e-152
Fp1,FZ,346.77354253499476,6.309506765631306e-150
O1,F4,346.5861314173357,7.583707591334568e-150
O2,F4,346.30529112782125,9.990667720325e-150
T5,C4,343.22701965470026,2.0505838177294835e-148
P4,C4,340.48722922949753,3.0202691229599205e-147
O2,CZ,340.25484495789044,3.7943334508575414e-147
T6,C4,339.1962600423192,1.07284532382852e-146
T4,F4,338.2820568568437,2.6326432983305022e-146
C3,T3,338.02680020781605,3.729806861981926e-75
P4,F4,337.8596805037656,3.9858191314882033e-146
T3,T5,333.66905285522535,3.2521903114135314e-74
C4,F3,333.3668682560745,3.286718362850173e-144
C3,Fp1,331.4684118375578,2.121377045464841e-143
O1,CZ,329.0873700271759,2.200156542550585e-142
P4,FZ,319.6108150665768,2.436485740690791e-138
T4,F7,318.24652906076665,9.314701967033276e-138
F8,C4,317.64576040102247,1.6813060642278637e-137
P4,T3,315.91447185964427,2.2156379367413676e-70
P4,F8,313.4878170569575,1.0022255586942363e-135
T5,F4,310.00072664972214,3.091391714987466e-134
T6,F4,309.79764038532136,3.774784226891899e-134
CZ,C3,307.12132203751617,1.7575881184354173e-68
F4,FZ,306.5584885584101,9.12978125689881e-133
PZ,FZ,306.3921776702949,1.075238272653404e-132
C3,F8,305.40647071249833,2.8352407924575723e-132
F7,Fp2,301.04832257223933,2.0635645123054865e-130
CZ,T6,299.4336660056884,8.054671107455191e-67
CZ,Fp1,298.7177631084082,2.0442437127952976e-129
F7,C4,297.5354214946729,6.543776838425512e-129
P3,FZ,295.3663225368268,5.532438615759845e-128
CZ,P4,292.18249614793183,2.97377060998208e-65
O2,Fp1,290.90695651840576,4.458809736467546e-126
O2,C3,287.5438435419102,1.2223423762848175e-124
P4,C3,281.9495544917323,3.0180701771978323e-122
O1,Fp1,281.8879559163741,3.206841393924332e-122
FZ,F8,280.7947334759745,9.412530831885031e-122
T6,T3,280.3404016144684,1.4725029619381792e-121
T4,Fp2,278.9417807139475,5.839485867227813e-121
FZ,F3,275.53661648822657,1.6721030084029593e-119
CZ,P3,273.04272359771596,4.0952042928033194e-61
T3,FZ,272.07510157513843,5.064461198335325e-118
C3,Fp2,271.5828085089237,8.22659794567298e-118
CZ,T5,271.48424668264147,8.900896751293009e-61
O1,C3,270.64858642371524,2.065642974932796e-117
T4,F3,267.54467411852835,4.4018307718502406e-116
Fp2,Fp1,265.5358920694762,3.188430015848894e-115
T6,C3,264.38065141964336,9.95790792980231e-115
F3,FZ,260.6317921278377,4.0121003941739095e-113
T4,CZ,259.811806479307,9.005751933075838e-113
P3,T3,259.0467104892972,4.374361763985737e-58
T6,Fp1,257.0422216766122,1.3825242490690707e-111
T5,Fp1,255.6443698518969,5.487936647701154e-111
C4,F7,255.32115442970226,7.548437389477775e-111
PZ,F4,255.03645272932823,9.995621936873138e-111
CZ,Fp2,253.46295414113234,4.719064249827491e-110
C3,F3,251.76070592945229,2.52999118465489e-109
P3,F4,251.421970323641,3.533826794969233e-109
P3,C4,250.84661270735492,6.233827021157986e-109
T4,C3,246.13671374761287,6.500947384753773e-107
O2,T3,245.27711692636413,1.5183588367645284e-106
Fp1,F4,243.70181187261724,7.187000288960046e-106
P4,Fp1,242.20527628198542,3.1478446410867257e-105
O2,F3,240.58047275697552,1.5650102935427646e-104
F7,Fp1,238.1927309926136,1.6526456468374772e-103
O1,F3,236.9403165803964,5.690651570258966e-103
O2,T5,235.45443085280502,2.467707443633279e-102
C3,F7,234.95055168980423,4.058477336863135e-102
O2,Fp2,234.68329259688224,5.2840803739420424e-102
F8,F7,231.6784623314335,1.0271092732752146e-100
CZ,F3,229.07128595009786,1.348636908212484e-99
O1,Fp2,228.81579686363187,1.735755916034542e-99
T3,C4,227.81326734161328,4.672446911402018e-99
T4,F8,226.07904623295002,2.5913672143952143e-98
T4,C4,225.63782426452062,4.007053942004905e-98
T3,T4,224.50109974773886,1.2317755993690525e-97
Fp2,C4,224.50107624683037,1.2318041985444718e-97
C4,P4,223.21749593246722,2.525388058635955e-50
F7,T4,222.8078910127271,6.562211073939093e-97
PZ,CZ,221.5856257340732,2.195524986092877e-96
CZ,F8,220.9357563404374,4.1727165946643406e-96
T5,F3,219.92965475270748,1.1276897749885787e-95
P4,Fp2,219.40444709796927,1.8949290600149824e-95
O2,F7,217.1216119127546,1.8088018233510439e-94
T6,F3,214.9650635797757,1.5243924868785545e-93
T3,O1,213.8498831856564,2.7141952734567298e-48
T5,C3,212.4537177155036,1.8248865565208034e-92
Fp2,F4,211.21949606899267,6.182292381813471e-92
T6,F8,210.92732706845027,8.252729093291466e-92
T6,Fp2,210.71378714894354,1.0192625427192282e-91
O2,F8,209.78354822820984,2.556929102680836e-91
CZ,PZ,209.0189046115763,3.0308806604959554e-47
P4,F7,208.238309507253,1.1783341067088292e-90
O1,F8,208.14191499297334,1.2961748550777674e-90
PZ,C4,206.90031943217483,4.424527620569477e-90
C4,C3,205.95887969412163,1.1225146240522547e-89
T3,F4,204.70477829989383,3.8799787155388445e-89
PZ,Fp1,202.63059464500668,3.0183682888936726e-88
T6,F7,201.94403270184677,5.952498363261929e-88
O1,F7,200.40849013777265,2.718711631807158e-87
T5,Fp2,198.72514293192947,1.437427552040895e-86
F8,C3,198.096407693954,2.6774949113969733e-86
P4,F3,195.3880949295032,3.9038045351434506e-85
P3,Fp1,192.75393090282043,5.291130491238308e-84
FZ,C3,190.09551674518312,3.8802452829676495e-43
T5,F8,186.70494268924296,2.1075295866046679e-81
T5,T4,186.58184099001195,2.380669505704362e-81
T3,Fp1,186.54184112587396,2.4768313073937984e-81
Fp1,C4,180.74292282507187,7.71690106079652e-79
P4,T4,180.12392798547924,1.4244851646531541e-78
FZ,P4,179.61372696921413,7.340037917982967e-41
T4,PZ,178.4931058994445,7.162725409184708e-78
O1,T5,176.47114075289699,5.306592364538121e-77
O2,T4,175.66402111430156,1.1803759119299244e-76
FZ,T6,175.54042559933328,5.634547220625884e-40
O1,T4,173.99107913568523,6.19056355174269e-76
O1,P4,168.57663203076245,1.32282667334366e-73
PZ,Fp2,167.2555301148078,4.8984721441505575e-73
O2,P4,167.19209835718425,5.216275843931844e-73
F3,C4,166.4017501169219,1.1416166057684919e-72
F7,F3,165.56578722332642,2.6141346761822044e-72
C3,T4,163.85734934473058,1.4213758364016978e-71
PZ,F8,163.5759835498947,1.8785669285620686e-71
T4,P3,162.1740684655167,7.539238989664019e-71
P3,Fp2,161.67492532626704,1.2365487206130935e-70
F4,F3,161.37217897358252,1.669352033346766e-70
Fp1,C3,161.29851319587067,1.795818488194246e-70
PZ,F3,159.7832142484063,8.06594339480307e-70
C4,T3,159.3180444500203,1.2792010599262703e-69
P3,F3,159.28193020798872,1.325831640051852e-69
T6,T5,158.86615158318088,2.002215134614888e-69
T4,O1,155.13005194156085,8.13482430459288e-68
T5,P4,153.80238724709164,3.034901078671859e-67
O2,P3,148.42967373776435,6.2585479550932354e-65
P3,C3,147.44486733160363,1.662484673180581e-64
C4,T6,146.91396239885557,9.504293297693996e-34
FZ,T5,145.9646969080385,1.5297362457123724e-33
F8,CZ,145.80563763113383,8.453505147955904e-64
O1,O2,145.25564446059244,1.4588851056439966e-63
O1,P3,144.60094489247228,2.7933864866470035e-63
T3,F3,143.25359322489555,1.0634963129234094e-62
F7,T3,142.8746601310861,7.203642821337254e-33
O1,PZ,142.8362517278786,1.6091133587837461e-62
P3,F8,139.75254249812198,3.4325504019364525e-61
FZ,O1,139.46019459721487,3.993197284704247e-32
F4,F7,138.96115511436125,7.528840856292098e-61
T6,P4,138.7382660477899,9.392960078649477e-61
T4,T5,136.28757872264978,1.0696107247437265e-59
O2,PZ,135.72519213829972,1.8692814665175132e-59
T3,Fp2,135.16072504431006,3.2736177933238133e-59
T3,O2,134.30754306418544,5.29769855031415e-31
T5,F7,134.06234869604953,9.740509082709869e-59
Fp2,C3,134.04632855753854,9.896662990093696e-59
F8,Fp2,133.99710700532125,1.039227962473388e-58
F7,CZ,132.7244493746135,3.676555519905409e-58
Fp1,T3,130.25545114165473,4.2668139562094605e-57
Fp1,CZ,130.0639316751443,5.16054060541255e-57
PZ,C3,129.19517704952744,1.222786284840274e-56
F7,C3,128.697156897737,2.0050836543178467e-56
CZ,C4,128.46292947288308,2.5301724617704572e-56
F4,C4,126.58524597883094,1.6330663103006683e-55
FZ,O2,126.19449109241278,3.110870218261231e-29
P3,F7,123.99055717976073,2.1490196046840048e-54
T3,F8,123.43018658352733,3.7495626301042805e-54
F8,P4,122.05761417956934,1.46598771730838e-53
T5,T6,121.65084673359684,2.1959616617183195e-53
Fp2,T3,121.14086799146958,3.644632700877832e-53
F8,F4,120.18325903978624,9.436871774110266e-53
T3,P3,120.17905443433712,6.38504094056448e-28
T3,C3,119.6198252982534,8.456635869768778e-28
