,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
F7,0.8498971598398397,0.736024361623355,0.8496689065209205,0.6914253508671291,0.6151327197736133,0.5136481069108736,0.3530628030660228,0.29609798792769637,0.021544692755186702,0.005497936800902542,1.0,0.6809904824157924,0.49918159005421114,0.31497649677944256,0.10420528233745821,0.018369784288564044,0.7218620267514638,0.5224717057735381,0.35649569539133996,-0.014631065049470255,0.01150087269224468,0.005938481578548701
F8,0.7690834839168101,0.8652327953630886,0.7288197656225687,0.9078238112903882,0.530484575026384,0.6813750685661634,0.2849182776726613,0.37147792974246224,-0.026898335988742337,0.001955541974881345,0.6809904824157924,1.0,0.2887944948786224,0.5676884605198439,0.02823971815920147,0.1518021648827376,0.7671579738271599,0.5363741862196336,0.3460238416783229,0.0018765288520599178,0.003060343093560522,0.007217222157148015
T3,0.34930150751022093,0.29789187862272376,0.41661022464007297,0.34705610782472757,0.6261706983605488,0.44981764667875157,0.513793115832555,0.38003623101448447,0.12803264880411513,0.08334588283866988,0.49918159005421114,0.2887944948786224,1.0,0.32471308668916143,0.4826253538925761,0.24939008776181165,0.3866401706314167,0.4390533934282152,0.3998879667922921,-0.013427377548646518,0.015114186967628156,0.006016441237215771
T4,0.32948525173926485,0.40995244565046784,0.3362566790650849,0.47604267457385263,0.36226597547058853,0.5926610312426721,0.1715096502371794,0.4057789529394658,-0.11858700142546803,-0.006311801843341172,0.31497649677944256,0.5676884605198439,0.32471308668916143,1.0,0.0028927872210741117,0.5453976120849372,0.4056356156080051,0.3702546194477104,0.24629911361184592,0.008610940138583847,0.010823295551526273,0.010230714102286827
T5,0.04431173331488397,0.011689480665704582,0.15315166887583095,0.09866161381188907,0.41442750067456546,0.2503952966849134,0.6555467354396991,0.40014529459722237,0.6045465787246632,0.4235314497971754,0.10420528233745821,0.02823971815920147,0.4826253538925761,0.0028927872210741117,1.0,0.34411798624593093,0.11581479738891763,0.2337070248601502,0.36368988098717403,-0.002032300376936183,0.013557965922875868,0.008756922715954098
T6,0.00888418855772967,0.03984881174646475,0.09654987865469478,0.1539353213499226,0.26878578443832296,0.45045481319510217,0.32152329547961733,0.625248708636302,0.1736665563874602,0.43591111408570654,0.018369784288564044,0.1518021648827376,0.24939008776181165,0.5453976120849372,0.34411798624593093,1.0,0.12338591802889073,0.23825402105832616,0.3170731468473866,0.0008079480804268525,0.005391029039208711,0.012894985553207068
FZ,0.8331980881495326,0.8372095454309739,0.9188797311432916,0.9254456897176327,0.7203644090614022,0.7423642188306651,0.4395291070977574,0.44650113142888287,0.06513044218826466,0.07216566008284395,0.7218620267514638,0.7671579738271599,0.3866401706314167,0.4056356156080051,0.11581479738891763,0.12338591802889073,1.0,0.7638257630039175,0.5081476807581102,0.002399476567725452,0.007560302801253224,0.008483858914297138
CZ,0.5592470652854256,0.543026504966135,0.7234363701429509,0.6769694942941249,0.8636849677253458,0.8137536333403048,0.6490392889440774,0.6390911189507326,0.20155064454343533,0.21248211861588592,0.5224717057735381,0.5363741862196336,0.4390533934282152,0.3702546194477104,0.2337070248601502,0.23825402105832616,0.7638257630039175,1.0,0.7776250826326435,-0.0016751017325867792,0.004829238081267299,0.012088935021122934
PZ,0.3808340402536675,0.34790742543287684,0.5162933586093552,0.4564772447928994,0.7528688639457675,0.7011740606649991,0.8606838807660327,0.8353544987302983,0.47355363347486834,0.48892876641772726,0.35649569539133996,0.3460238416783229,0.3998879667922921,0.24629911361184592,0.36368988098717403,0.3170731468473866,0.5081476807581102,0.7776250826326435,1.0,-0.003925761835129442,0.002603856283624075,0.010445963301712546
25+,-0.004671212383190697,0.0016179336905584483,-0.006818252286338927,0.0034359191184318775,-0.004881702948358684,-0.0037527603457791947,-0.003741226645457472,-0.0070484651921677004,0.0015414210074820433,0.004445857683758147,-0.014631065049470255,0.0018765288520599178,-0.013427377548646518,0.008610940138583847,-0.002032300376936183,0.0008079480804268525,0.002399476567725452,-0.0016751017325867792,-0.003925761835129442,1.0,-0.007851957715899627,0.09633633391856236
26+,0.015192890903644833,0.008750967279063368,0.008841701518529322,0.0035017977608228345,0.008695461527198467,0.004660537302017997,0.009653508231308935,0.0021960973302225,0.011328811255767162,0.006020640956684336,0.01150087269224468,0.003060343093560522,0.015114186967628156,0.010823295551526273,0.013557965922875868,0.005391029039208711,0.007560302801253224,0.004829238081267299,0.002603856283624075,-0.007851957715899627,1.0,-0.031108467617229015
27+,0.008136304239326724,0.008611353204489242,0.007468048756806332,0.007632454370084343,0.012725953925663676,0.010715478278883325,0.009708706798092229,0.0077279837771227315,0.011470312168278669,0.008553032173810725,0.005938481578548701,0.007217222157148015,0.006016441237215771,0.010230714102286827,0.008756922715954098,0.012894985553207068,0.008483858914297138,0.012088935021122934,0.010445963301712546,0.09633633391856236,-0.031108467617229015,1.0
