Source,Target,F-stat,p-value
P4,PZ,3004.4309381699068,0.0
PZ,P4,2748.6136259203167,0.0
Fp2,F3,2228.599875815026,0.0
F3,Fp2,2197.398273330128,0.0
T4,P4,989.4145048081028,0.0
T4,PZ,936.0039298110271,0.0
T4,T3,874.9297157715039,0.0
T4,T6,863.8290572562508,0.0
T4,O2,857.970331975949,0.0
T4,T5,811.9513829395906,0.0
T4,C4,808.3121577079293,0.0
T4,F7,798.3331773637282,0.0
T4,O1,780.3960795835359,0.0
T4,F3,745.1168655644256,1.1538e-318
T4,Fp2,732.7301753006249,1.80726861165e-313
T4,P3,714.2974785883887,9.842425244075501e-306
T4,Fp1,706.8225423232741,1.3557269126267148e-302
T4,C3,673.1948241128902,1.8514423075190674e-288
Fp2,C4,652.906118408066,6.405245795603517e-280
Fp2,C3,652.0932205680142,1.4087473501850238e-279
Fp1,C3,651.4896197069903,2.5293414181416254e-279
F3,C4,623.5236811487619,1.5389430919646281e-267
F3,C3,618.3647267892602,2.305527135709862e-265
T4,CZ,599.3348398821306,2.4675707480552744e-257
T4,F4,596.9409798959208,2.528390713559603e-256
Fp2,CZ,596.4698739391107,3.9970186791230904e-256
F3,FZ,594.4863913257435,2.1873782232226605e-130
T4,FZ,594.0490049511077,4.205815260307028e-255
Fp1,C4,566.4613432870527,1.9045906241552807e-243
T6,F3,552.4650019533658,1.581597703369335e-237
F3,CZ,549.8733461703857,1.9750486631043346e-236
O1,F3,544.2780478299958,4.605739667195083e-234
Fp1,CZ,541.476138479375,7.066367297618053e-233
F7,C4,529.4969360254149,8.338769812621323e-228
F7,C3,523.1762490120705,3.966271748323038e-225
C3,F4,516.3523947621693,1.297273572457563e-113
O2,F3,508.09758413743117,9.739214068501462e-219
T6,Fp1,483.9425637655027,1.716082075731294e-208
F7,CZ,482.54794177663143,6.705949501479736e-208
FZ,C4,474.4952872851651,1.758018947821665e-204
FZ,C3,474.13425753870797,2.502191066081972e-204
T3,C3,464.308018337664,3.7294211746489994e-200
O1,Fp1,456.7200938641888,6.2465965734546e-197
T6,Fp2,451.307572509189,1.2475295275688926e-194
C3,FZ,450.81652312048607,1.61971360192975e-99
O2,Fp1,429.6527674028384,2.0209343815035677e-185
F3,Fp1,428.5686655217047,5.8459256235209974e-185
FZ,CZ,426.3397836343555,5.192169688154765e-184
T6,F7,417.3985552757665,3.32100661844815e-180
Fp2,FZ,411.8436261503656,7.701713161947945e-178
T5,F3,409.55370126319923,7.274942416710749e-177
O1,F7,400.4715399039516,5.380387724392662e-173
C3,F7,374.27713986809937,5.085704319789687e-83
F4,C3,373.1816412747232,2.3240319139453302e-161
T3,C4,369.6700644895852,7.320502094586585e-160
T6,T5,369.1537692138664,1.2157706063507518e-159
O1,Fp2,367.45350628063056,6.462741330413048e-159
O2,F7,367.27817476900236,7.677866130361039e-159
O2,Fp2,366.1839864832111,2.250121025468295e-158
F4,CZ,347.7053187585365,1.7457108796997208e-150
T5,Fp1,334.81547519236784,5.618019254221501e-145
Fp2,F4,318.2436117228426,6.845368514934021e-138
F4,C4,318.11512746373074,7.76883649878304e-138
F7,F4,314.1645404104398,3.8052487160714295e-136
T6,FZ,308.5223266830243,9.876928112452308e-134
O2,T5,304.9009098512742,3.5036838654563306e-132
Fp1,F3,303.74241380410626,1.0974812311025084e-131
T6,T3,298.60269672409015,1.7405382824915813e-129
Fp2,PZ,296.25758511105033,1.757081572447521e-128
Fp2,P4,282.5616992378092,1.2918178318585676e-122
C4,C3,279.8052816852899,1.960327029357555e-121
T5,F7,275.6787163291147,1.1504136758044498e-119
C4,Fp2,275.05350379963875,2.132220401378694e-119
T3,CZ,271.4596421705329,7.402598870798431e-118
O1,FZ,270.1753370737362,2.6301518307750212e-117
Fp1,F4,262.27382370029363,6.429699028784439e-114
C4,F7,256.4321216406883,2.0604410769298453e-111
Fp1,PZ,255.54286456601923,4.959794150466552e-111
C4,F3,255.4792591178689,5.281434245868971e-111
O2,FZ,253.32100215733152,4.4539307998668873e-110
Fp2,T3,248.756837618502,4.048488269125262e-108
Fp2,T5,247.77481941451333,1.0684315725813472e-107
T3,T6,246.57443639283542,3.49899339477542e-107
C3,CZ,246.277791638528,2.4261142056619668e-55
P4,C4,246.10483009148894,5.565485064927645e-107
T6,P3,245.89115666449646,6.874092366525373e-107
Fp1,P4,245.8445429310423,7.198183442024455e-107
