Source,Target,F-stat,p-value
F3,Fp2,609.5956141459621,1.0626887082814096e-256
F8,Fp2,525.2096253237198,1.473821954365278e-114
Fp1,Fp2,411.3866148779703,2.4489759506815721e-175
F8,Fp1,363.06225767492936,3.886386237676958e-80
C3,CZ,341.3395353228473,1.686832609117098e-75
F3,Fp1,315.877234193009,1.6669896184067253e-135
Fp2,F8,303.7538207734537,1.8472079550295202e-67
F7,F8,298.9643038644942,2.0849475863219684e-128
F7,Fp1,282.2597052350123,7.464914660203301e-63
F3,F8,279.98891376784644,1.9835918364178524e-120
F7,Fp2,272.4197185281237,3.052366881807429e-117
FZ,Fp2,251.86127976208041,1.4278576469293073e-108
F7,F4,246.97787073947737,1.6483352044242995e-106
F3,F7,239.76400098895024,1.843506065372768e-103
Fp1,F8,231.9168452586003,3.842701747607424e-100
FZ,F8,231.7616976675575,4.469780248285223e-100
F4,F8,220.59606741351712,2.3872627680543154e-95
O1,O2,203.11679953669582,6.173411760246051e-88
FZ,F4,201.97718210247095,1.8806809689923869e-87
F4,F7,199.7224133485528,1.7048615543521152e-86
F4,Fp2,187.93880212479945,1.7334573199213626e-81
F8,F7,186.10730728867512,1.0417465971175254e-80
FZ,F7,177.98714506930088,2.970301384237938e-77
F3,F4,175.7882054428215,2.5642638180346858e-76
Fp2,F7,163.49795737377048,4.421413389646062e-71
T6,O2,163.19196974948193,3.32352840793625e-37
Fp1,F4,151.9270675176514,3.8214302512635464e-66
FZ,Fp1,151.18316185921634,7.940138625179985e-66
C3,F4,135.71479919515536,3.2349021820435653e-59
Fp1,F7,133.04882535445375,4.4694836933128895e-58
F8,F3,129.61312763746056,6.337748846651297e-30
C3,F8,122.57877026449482,1.3558815593450815e-53
F4,Fp1,122.37853356278991,1.6519209431879648e-53
F7,O2,117.98965837563505,2.1293536753714572e-27
F8,FZ,112.42660404596623,3.456498936303854e-26
C4,P4,102.79881876694589,4.32067652555777e-24
C3,F7,102.29594116522689,6.757308049611697e-45
T6,O1,96.75789363563995,8.96914091485918e-23
F4,FZ,93.54672790800049,4.502348999373933e-22
C3,Fp2,92.18578610746083,1.4878238925613332e-40
Fp2,Fp1,91.13114173775175,4.225269340604758e-40
FZ,F3,90.1907093105456,1.0717969954410118e-39
T3,FZ,86.90474323272063,1.270411677155222e-20
C3,C4,85.5573752455551,1.0530313757248701e-37
CZ,C3,84.21293605555536,3.987891100112705e-37
PZ,P3,84.20980134676928,4.000292681174259e-37
P4,P3,82.27605312647673,2.7166589265018658e-36
F4,C3,80.782785823943,1.1928816237319762e-35
F3,CZ,79.23881867145282,5.509214799051377e-35
T3,F3,78.02297088834369,1.1126658590124713e-18
CZ,F4,77.96947321679659,1.9385499761598103e-34
P4,C4,77.4269561910972,1.5025745926571396e-18
F8,F4,77.39063950686159,1.5303350355803354e-18
C3,FZ,77.18544632608767,4.216954404973288e-34
P4,T6,76.64281745006338,2.231074912288293e-18
O2,P4,75.136262084821,4.769131209092384e-18
FZ,CZ,74.24997484590783,7.744225998223091e-33
T3,CZ,73.38989288261214,1.1508557518200716e-17
T3,Fp2,73.27287240433729,1.2208500468580636e-17
T4,T3,72.93789950147912,2.844967602950574e-32
T4,P4,72.8702454859163,1.4958598899826836e-17
C4,C3,71.71458440944569,9.572462688397822e-32
P4,O2,71.46364204195426,3.0422067961151094e-17
F7,CZ,70.98944476503435,1.9652323455939714e-31
T3,T4,70.96515695461575,2.01315649464822e-31
O1,T6,70.69723673400591,4.4793213868068384e-17
Fp1,CZ,69.97259086144534,5.389117881523121e-31
C3,Fp1,69.57584226900735,7.988540239778982e-31
F4,CZ,69.44796049924047,9.069228385303219e-31
O2,O1,69.07948121471887,1.3072198587255449e-30
T3,Fp1,69.07011641854156,1.018685259224001e-16
FZ,C3,68.19323079327573,3.1496503959452745e-30
O2,F7,68.03821721833978,1.7155815482148493e-16
Fp1,C3,67.89829562814725,4.220538193226799e-30
F8,T6,67.89658476613587,1.8428349998174467e-16
CZ,F8,67.83055003696799,4.5140267012520664e-30
Fp1,O2,66.89372767234323,3.0588112941735236e-16
P3,CZ,64.78279847492868,8.891320554425742e-16
T5,O1,63.94427146624843,2.1370054054769917e-28
F3,C3,63.58621325261712,3.049223167029804e-28
T6,P4,63.37283951945039,1.814037758016164e-15
O2,T6,62.7711921502802,6.84895451827616e-28
F8,O2,62.115801395074385,3.4264557607304253e-15
C3,F3,61.82134161525808,1.758888331438971e-27
F7,FZ,59.659038107817985,1.5061730079483145e-26
P3,T6,59.19893044632237,1.5001989357243156e-14
P3,P4,57.42927343943161,1.3798982213489624e-25
Fp2,F3,56.70125902873059,5.318173814178364e-14
C4,T4,54.678463365463905,2.122971532599116e-24
F7,C3,54.29264847501814,3.1150856132884226e-24
T3,C4,53.849950083605435,4.8367858767119285e-24
C3,PZ,52.06583358128093,2.8493905682208834e-23
T3,F8,51.12586194441445,7.254308168578806e-23
CZ,F7,51.036127527991134,7.931259597090834e-23
P4,T4,50.509792273729815,1.2311476221239626e-12
F8,C3,50.33705381576383,1.589302761314746e-22
F7,F3,48.16068354374776,1.3839802872657303e-21
PZ,Fp2,47.758883551389786,2.063874030325316e-21
C3,P3,46.86389469450362,5.026810989715882e-21
F4,O2,46.39383939219073,9.984736447841199e-12
Fp2,C3,45.01889097972316,3.1506809203953347e-20
O1,P4,44.94530943271442,3.389985983589853e-20
P3,C4,44.80937126687789,3.88092665366355e-20
T4,T6,44.70398818502353,2.3607593045933762e-11
F3,O2,43.69432717094983,3.9490539199688345e-11
PZ,F7,43.6877562653048,1.1847006208954522e-19
Fp2,O2,43.6560440559751,4.0268695752448886e-11
PZ,Fp1,43.22699206654554,1.8738388294901106e-19
F8,CZ,42.92349758141612,2.5345211743929247e-19
T3,F7,42.753450806059114,3.001845912366266e-19
PZ,C3,42.31812582416047,4.629539884201327e-19
T6,PZ,41.80954436407921,1.0325830689865083e-10
F4,T6,41.38552582457545,1.282020801346419e-10
T5,FZ,40.861935755528705,1.6748037506270568e-10
O1,Fp2,40.85245921645858,1.9910112874478334e-18
Fp2,F4,40.05054951783656,4.423280517220613e-18
FZ,T5,39.85053212554356,2.807201198486446e-10
O1,Fp1,39.79575185940096,5.700352963761111e-18
Fp2,CZ,39.771439816660305,5.839999311995674e-18
O2,F8,39.64616521028525,3.116125997473379e-10
F7,T5,39.493163213690195,3.3694908992004895e-10
F8,T4,39.42300775332835,8.261459881053488e-18
T3,F4,38.38235884375673,2.328171291195788e-17
PZ,F4,38.179151801741284,2.8502584084698174e-17
FZ,T3,37.988150513453675,7.272537585805184e-10
F7,O1,37.71101722605463,8.380065562042601e-10
O1,F3,36.79649065966241,1.129322917276404e-16
CZ,Fp2,36.66989828723568,1.2810553112375976e-16
O1,F8,36.39281791700603,1.688125312364402e-16
C4,P3,36.300471280002824,1.8507394586799926e-16
T5,F7,36.14000839272684,1.8726225783241507e-09
C4,O2,35.765586498969526,3.15279052722284e-16
C3,T4,35.676411735066466,3.4456137597674733e-16
C4,T3,35.53239363851087,3.9770469521807757e-16
PZ,CZ,35.49563142831938,4.1253627669152695e-16
C3,T3,35.235076090642536,5.347696769662745e-16
Fp2,T3,35.22400763764731,2.9939345510698713e-09
C4,PZ,34.939445997695714,7.178723155461395e-16
F4,F3,34.739673397319116,8.759212756372982e-16
F4,T5,34.72296579797811,3.870565427448789e-09
C4,F8,34.59850626517985,1.008167053051392e-15
PZ,O1,34.586297349812405,4.151494339694452e-09
T5,C3,34.507767071625096,4.322063760014793e-09
PZ,F8,34.398419920520546,1.2305221441144347e-15
O2,P3,34.26336924286407,1.4077099554558294e-15
T5,T6,33.745584691824824,2.3578611297533273e-15
Fp1,F3,33.743120922841996,6.39759038641813e-09
T4,O2,32.93910097345614,5.265590342731003e-15
F7,C4,32.67751779083289,6.833277633145872e-15
CZ,P3,32.67563853482458,6.846083569719805e-15
O1,PZ,32.65301392044846,7.002152904837277e-15
F7,T3,32.10787194636009,1.2053562908952452e-14
Fp1,FZ,31.831628113843685,1.5872749781958956e-14
Fp1,PZ,31.685699844201803,1.8356928861855373e-14
T4,PZ,31.386721813997116,2.145869598271901e-08
O2,Fp1,31.316268663557427,2.6525858140368713e-14
F7,T4,31.262570860686946,2.798384869033888e-14
O1,P3,31.10944193820469,3.259684379442899e-14
O2,Fp2,31.090051259743813,3.323281636352761e-14
PZ,C4,30.997245631494668,3.6452756981453685e-14
P3,PZ,30.940166749162206,3.85862397585873e-14
PZ,T6,30.826592471384494,2.86222729167397e-08
P4,O1,30.61544694687776,3.190652103906819e-08
P4,PZ,30.201410207693637,8.05673706441503e-14
P3,O1,30.060491136579042,9.27151380551862e-14
T6,Fp2,29.75949298727422,1.2514961228568588e-13
PZ,F3,28.864301721019597,3.054322899220596e-13
P3,Fp2,28.68870704114041,3.6385310806907567e-13
O1,F4,28.561051545157554,4.132247665372703e-13
C3,T5,28.435298248309422,9.807893551002854e-08
T6,T4,28.0985192666161,1.166849982112926e-07
CZ,PZ,27.39567663625797,1.3203758584850437e-12
Fp1,T3,27.343889428296695,1.3903326183696592e-12
O2,PZ,27.23457309563204,1.5504128706340954e-12
C4,F4,27.06300710494029,1.8396206399477564e-12
O1,F7,26.866353106151113,2.238066664019079e-12
F7,PZ,26.83864882271029,2.300743580438131e-12
O2,T3,26.711471844206716,2.387976936836555e-07
FZ,O2,26.59226578341749,2.539709110017227e-07
Fp1,C4,26.590002513077085,2.9479966615040257e-12
F3,T5,26.57403826847525,2.563747191132032e-07
T4,C3,26.350979289655307,3.741295541239381e-12
CZ,Fp1,25.944922434324063,5.60851155943102e-12
T4,F7,25.922206256213986,5.736990496025544e-12
CZ,C4,25.85404576699167,6.140432935431673e-12
T5,CZ,25.785972466406296,3.853457031061473e-07
Fp1,T4,25.565742618780753,8.185450251568755e-12
F3,FZ,25.40790390799684,9.5806068124514e-12
T3,T6,25.392539305983604,4.7235920300131946e-07
T6,P3,25.016234056360517,5.739702217940156e-07
T5,F4,24.911488302732273,6.05969370383854e-07
Fp2,T6,24.72997890392184,1.883542534437341e-11
CZ,FZ,24.586772327893677,2.1726781815950552e-11
F3,T4,24.563767901392076,2.2230962434584693e-11
T5,F3,24.38162980942437,7.974255025117101e-07
Fp1,P3,24.015825463086948,3.8394706233451984e-11
T6,F3,23.922480210630265,4.214058048000817e-11
P3,Fp1,23.872228178230646,4.430630829961217e-11
O1,T5,23.751081699412026,1.1058856106393546e-06
T4,O1,23.569848407596528,1.2149408345962366e-06
F8,O1,23.126951184798052,1.5290467870899268e-06
F4,T4,23.100125690023624,9.569571985312766e-11
PZ,P4,22.838325566652337,1.2424952846484143e-10
T6,Fp1,22.723705057321848,1.392981087547259e-10
P3,C3,22.479080951187672,1.7779185159060546e-10
C4,F7,22.323191608917877,2.0770251847937658e-10
F3,C4,22.022969210744254,2.802198281014281e-10
CZ,T3,21.814010879758943,3.451618209159383e-10
O2,F3,21.78116424042395,3.566585210235306e-10
PZ,FZ,21.43241153820418,5.050598628065021e-10
T6,FZ,20.74067065822102,1.0070329375178122e-09
P3,F4,20.69375357130035,1.0552895358191734e-09
F3,PZ,20.61808348584872,1.13804056875083e-09
C4,O1,20.56954848550606,1.194502311453518e-09
P3,F8,20.468322992077635,1.321436687941933e-09
Fp2,T4,20.32581058476166,1.523335384703898e-09
C3,P4,20.212033341066032,1.7064546998986124e-09
F3,T3,20.105831177282088,1.897196519069793e-09
P4,T5,20.082247298223795,1.9423671485240783e-09
F4,C4,20.02109170111702,7.707282045335848e-06
O1,FZ,19.92937874276873,2.2624065355453786e-09
P3,F7,19.77832359416919,2.63042141656476e-09
T3,O1,19.493061187823916,3.4965302685810634e-09
T6,T5,19.473117763622625,3.566805847524436e-09
C4,FZ,19.472152999311337,1.0268374668725883e-05
FZ,T4,19.008456963502745,5.670725875484006e-09
T5,O2,18.668191387129294,1.5640893563938516e-05
T5,P3,18.60432723242862,8.48741687531027e-09
P4,CZ,18.55611207317972,1.65869638402879e-05
CZ,F3,18.45123077426723,9.888370532350908e-09
T6,T3,18.396200309763202,1.8037198046740632e-05
F7,P3,18.278749879581987,1.1745626035290603e-08
T6,F8,18.270366587139915,1.1844301091986527e-08
CZ,T4,18.134582063653745,1.3563074069214013e-08
F8,PZ,18.067215943218656,2.143401178578635e-05
CZ,T5,18.034414058658044,2.180611338069986e-05
T4,F4,17.8925321232333,2.3491840479219607e-05
T3,T5,17.800483532072125,1.8930387944265013e-08
T6,F4,17.699447456818202,2.0938740789155437e-08
F8,T5,17.67667654587452,2.142002611760905e-08
