Source,Target,F-stat,p-value
T4,O1,4687.112791518347,0.0
T4,T5,4463.745585444916,0.0
T4,O2,3535.9112789641345,0.0
T6,O1,3325.308454892842,0.0
T6,T5,3283.048713638784,0.0
T4,P3,2941.922315651167,0.0
T4,PZ,2530.283796499398,0.0
T4,T3,2525.836936500426,0.0
T6,P3,2150.689931769295,0.0
T4,C4,2083.978513485648,0.0
T6,T3,2059.591483341144,0.0
T4,F7,2059.1186930754866,0.0
F8,T5,2037.2973043909064,0.0
T6,PZ,1907.4569481035926,0.0
T4,P4,1855.7391265125111,0.0
T6,C4,1840.1895492393694,0.0
T6,O2,1769.892296002372,0.0
F8,O1,1758.2067570755482,0.0
T4,F3,1753.889728808514,0.0
T4,CZ,1727.622641524648,0.0
T4,T6,1664.3910114201733,0.0
T6,Fp1,1622.3053311915821,0.0
T6,Fp2,1595.2582426009192,0.0
T6,F7,1591.1548654328128,0.0
T4,Fp1,1550.1599430564625,0.0
F8,F7,1520.8846375113385,0.0
T6,FZ,1509.0699757621785,0.0
T4,C3,1508.7592025179172,0.0
T4,Fp2,1489.17484024001,0.0
T4,FZ,1470.9245538146436,0.0
T6,CZ,1451.9960633553471,0.0
F8,O2,1423.7162777460435,0.0
T6,F3,1405.9679580239517,0.0
Fp2,T5,1402.0798357105264,0.0
FZ,T5,1359.0795321151934,0.0
T4,F4,1342.6303879051402,0.0
F8,T3,1342.3707595905591,0.0
Fp1,T5,1317.3986750341649,0.0
T6,C3,1290.8512288088782,0.0
T6,F4,1287.3267288023171,0.0
Fp2,F3,1284.0961576948139,0.0
F8,F3,1272.535747704424,0.0
F4,T5,1255.1688889939028,0.0
Fp2,O1,1246.6663339419288,0.0
O2,T5,1205.4972219293786,0.0
FZ,F3,1204.3597190587873,0.0
Fp1,O1,1194.2002557080855,0.0
FZ,O1,1193.544528459872,0.0
F8,T6,1174.8319588660104,0.0
Fp1,F3,1173.3807889647926,0.0
F8,P3,1163.360091094667,0.0
C4,F8,1156.338100708677,2.342910968769545e-252
Fp2,T6,1147.6881140676244,0.0
FZ,T6,1129.6591382661124,0.0
Fp1,T6,1115.278920015083,0.0
