Source,Target,F-stat,p-value
C3,F7,3141.4223545997893,0.0
C4,F4,2634.2931578721777,0.0
C4,F8,2457.155176785737,0.0
C3,F3,2293.3955591797576,0.0
T3,F7,2226.6239740594538,0.0
C3,F4,1542.3318557735167,0.0
F3,C3,1401.9010157635785,0.0
P4,T4,1365.960402790687,0.0
C4,F7,1318.4378624551798,7.467175443752699e-287
CZ,F7,1283.7235932271751,2.1017388699935174e-279
P3,F7,1176.269356291383,2.5019281307688186e-256
PZ,F7,1147.004997739272,4.8663663936073915e-250
P4,F7,1127.30981147138,8.332784613635748e-246
T4,F4,1086.753116414377,0.0
T4,F8,1055.4117607288817,0.0
T3,F3,1054.0212855743084,0.0
T4,P4,1048.4510384815965,0.0
P4,F4,1035.020927020191,0.0
PZ,C4,1033.9637828197187,0.0
C3,T3,1031.1269619001553,0.0
C3,C4,1027.4899810119525,0.0
C4,T4,1004.0042908413313,0.0
T3,F4,1002.6662785525908,5.418234136800739e-219
F3,CZ,1002.084187550445,0.0
P4,F8,999.5326315520607,0.0
F4,P4,984.9706639312881,0.0
T3,F8,975.6072677845481,3.6258622564074266e-213
F8,P4,967.3050270706883,0.0
F4,T4,952.7920185461991,0.0
F8,T4,947.3706515313412,0.0
C4,FZ,943.3415252336122,3.222047072097479e-206
C4,Fp1,901.3842444004558,3.5288280706226103e-197
C3,P4,847.4958389072292,0.0
FZ,CZ,841.7542592325731,0.0
FZ,C3,828.2998001340899,0.0
F3,C4,819.8703204515714,0.0
C3,F8,818.1317175725636,0.0
T3,C3,808.7022588782106,0.0
Fp1,C3,773.8540529540358,0.0
Fp2,CZ,770.6918653794718,0.0
P3,F3,765.7848216253378,0.0
C3,T4,764.3004913390796,0.0
T3,T4,761.43456447509,0.0
Fp1,CZ,742.3593208209118,8.093e-321
F3,PZ,737.177092444388,1.338715e-318
PZ,T4,723.5964479078916,8.7475703336e-313
Fp2,C3,711.6876906407364,1.1026506317652651e-307
F3,F4,707.5318173583111,6.647888829416583e-306
T3,P3,701.3306827480241,3.015226427989269e-303
PZ,F3,689.5514998795306,3.3614577573679077e-298
PZ,P4,686.2968497051285,8.342560121757837e-297
F3,P4,683.5593449848678,1.2431322660120048e-295
F4,CZ,683.1815967736295,1.804739455983137e-295
F8,CZ,678.1411764957603,2.6108087623771444e-293
F3,F8,675.7373003956421,2.8000611331155928e-292
FZ,P4,673.5143014694142,2.512300385354367e-291
Fp2,P4,673.4198125026927,2.757882919299631e-291
F4,C4,672.8280952489928,4.945690081014323e-291
F3,Fp1,668.8864758495126,5.183262733252678e-147
T3,T5,668.392757162551,3.9410552478870396e-289
C4,F3,668.2288395085122,4.633247625424185e-289
FZ,C4,666.0989388081574,3.793267432312417e-288
F8,C4,666.0294902857806,4.062449380789577e-288
F3,T3,661.6163531446971,3.168862489954241e-286
F3,T4,658.1495557222594,9.713864835347065e-285
FZ,PZ,646.1821158811863,1.3168516823863448e-279
C4,C3,644.4133330348106,7.553811062116598e-279
F3,P3,643.3366697521583,2.1875531270744884e-278
P3,P4,643.0754985619363,2.831256336846404e-278
PZ,F4,642.6259245806743,4.4137743068135687e-278
CZ,F4,637.6754960841282,5.864818039371364e-276
P4,C4,637.1547042540258,9.809696215987795e-276
T4,C4,635.4985343669952,5.036257526335317e-275
Fp2,C4,630.0911373260927,1.0517044120493647e-272
PZ,F8,622.7689467428024,1.4571872265604934e-269
CZ,F8,619.7526031461231,2.8695987478135004e-268
F4,C3,617.2483943142508,3.407440833898123e-267
F8,C3,611.6073559768271,8.980551071713162e-265
FZ,T4,608.4401584080034,2.0541591859427254e-263
C3,Fp1,604.680841786581,8.437324193728602e-262
Fp2,PZ,601.1635502135457,2.7289741899943073e-260
Fp2,T4,599.5254123510018,1.3778557943112203e-259
F7,T4,597.7458634230617,8.000863585212934e-259
CZ,F3,597.2974247530747,1.246375349058272e-258
F4,PZ,596.8005027221432,2.0369313398369478e-258
F8,PZ,587.4406332441191,2.1258347947773044e-254
