Source,Target,F-stat,p-value
FZ,F4,1929.04239216938,0.0
Fp1,F7,1729.3265258665035,0.0
F3,F4,1693.8922213943008,0.0
F3,Fp1,1659.183954655533,0.0
F3,F7,1603.9780519744438,0.0
CZ,F4,1531.3616948392848,0.0
F7,O2,1289.1439733922125,0.0
FZ,F8,1286.003609366064,0.0
F3,F8,1257.9086778118506,0.0
Fp2,O1,1218.712002948533,3.5812951485164785e-265
Fp1,F4,1217.3656173500403,0.0
Fp1,F8,1136.1518250038273,0.0
Fp2,F4,1112.5052816221018,0.0
FZ,F7,1111.857275127625,0.0
F4,O2,1103.7227286580246,0.0
F3,O2,1093.7324872212434,0.0
FZ,Fp2,986.3889521329455,0.0
F3,Fp2,977.9601992616224,0.0
FZ,O2,940.867503293612,0.0
C4,F4,872.5310592643759,0.0
CZ,Fp2,862.101683736714,0.0
C3,O2,860.8588869756679,0.0
C3,F4,853.4900458179634,0.0
F8,O2,835.8324949135063,0.0
FZ,F3,818.9430866240887,0.0
T3,O2,791.8875985139679,0.0
PZ,P4,790.2630020343684,0.0
T4,T6,786.3484764481667,0.0
C4,Fp2,759.1019589103573,0.0
Fp1,O2,749.229676477096,2.5e-323
Fp2,O2,711.3125582154553,3.7491619455399165e-307
Fp1,F3,707.5314380277209,1.547962297116929e-305
Fp2,F7,696.3998895953994,8.861835947134189e-301
CZ,C4,692.1089211330827,6.051411900219987e-299
CZ,O2,678.600676507912,3.610900916279197e-293
C3,P4,663.7216282417154,8.347043999317938e-287
C4,C3,660.1126170395684,2.9205532572324884e-285
F3,C4,651.6425679423446,1.2286852740804508e-281
T5,T3,642.3570788404718,1.1563934630684947e-277
O1,O2,634.8673281499932,1.8573926231505376e-274
C4,F3,629.226357104726,4.827662580133236e-272
O1,Fp2,626.1882360872789,1.0359084398495814e-137
FZ,P4,610.4810998113743,5.135390965328027e-264
CZ,F3,607.6829202650322,8.110795941349996e-263
T5,T6,602.4100313730205,1.4713089529393924e-260
CZ,C3,600.2186262843578,1.2778234829719456e-259
Fp1,T3,570.4686498277604,7.170474195399743e-247
FZ,Fp1,559.7107716274239,2.9366434690815385e-242
PZ,F4,559.5490229878717,3.4451447023853158e-242
C3,F8,559.5199573410335,3.5454434407472037e-242
F3,P4,558.8577412918162,6.817500903984743e-242
Fp1,Fp2,554.9918917565104,3.100026974383021e-240
FZ,C4,553.8263816433854,9.799050102591428e-240
P3,P4,549.2541586755125,8.95504966015098e-238
F8,F4,546.9636086457028,8.599831073097554e-237
PZ,O2,523.9900098374151,6.176427473501658e-227
FZ,C3,511.57992936086515,1.3095041053690558e-221
F4,C3,500.31266166675624,9.000832141576141e-217
CZ,F8,497.3810662162569,1.633259010764394e-215
F4,Fp1,489.32448939986193,4.707929396902547e-212
P3,O2,486.1376452159712,1.1003894551515119e-210
PZ,P3,483.3987053663251,1.6518541781732604e-209
Fp2,F8,469.21275605225725,2.052433597343934e-203
F4,F7,456.04585211943544,9.344143272627978e-198
F3,T3,455.4614128872726,1.6662197464621463e-197
C3,Fp2,454.4369271293919,4.5926749627400273e-197
CZ,Fp1,449.71684161062154,4.9083363481682445e-195
C3,C4,448.44075311726374,1.7357294282636336e-194
F8,F7,438.20807008456836,4.3525580239973603e-190
C4,P4,431.08623846762356,5.025565262602533e-187
C3,T6,429.7937551103239,1.807238386541062e-186
F3,C3,428.72839100933345,5.1902220904914444e-186
CZ,P4,424.77072556926043,2.6140668771312023e-184
T4,F4,422.6374448152537,2.1620775043256567e-183
C4,Fp1,420.8871426606395,1.2238676590296962e-182
F8,P4,419.6091081062846,4.339888374762821e-182
Fp2,P3,415.19407552043975,4.451718245604402e-92
Fp2,P4,410.21982479527264,4.7506184244533545e-178
C4,CZ,409.90959535370376,6.459897472054921e-178
Fp1,C3,404.39293732276815,1.5272555843574926e-175
Fp1,C4,398.82894997649765,3.7867266393294374e-173
Fp1,O1,397.0460978518551,2.2158648509885805e-172
Fp2,Fp1,396.5954141383967,3.463436538225469e-172
F4,Fp2,390.64401143420207,1.2619474497664845e-169
T5,P4,385.70018583185777,1.6949978210381498e-167
C3,F7,385.23627087529155,2.684596810480399e-167
F3,T6,384.21643753945284,7.377559430152907e-167
C4,F8,378.5860746304866,1.9585821653376623e-164
CZ,FZ,378.0387193773488,3.3698465817289643e-164
C3,T3,374.09409239888686,1.6830176392539254e-162
P4,O2,372.40838725880366,8.95295720094841e-162
Fp2,FZ,368.0572227961021,7.316749136296405e-82
CZ,F7,365.45267483214275,8.8602328340307e-159
Fp1,P4,357.8182155745044,1.7209641132753718e-155
P4,P3,353.20018445806244,1.6793256269200765e-153
F3,FZ,352.9210934748917,2.2149753124875947e-153
C3,T4,339.63738519755367,1.1720570780672433e-147
CZ,O1,332.450941947475,3.8643064920190115e-74
T5,F4,330.39488162748063,1.1279947186966935e-143
FZ,T6,327.55639317339575,1.8871848967010672e-142
CZ,PZ,322.93288992241605,1.8574077628286994e-140
PZ,T6,314.73415777958047,6.363855475576232e-137
F4,F3,307.1958553947667,1.1333842356621278e-133
Fp2,C4,304.1091740473133,2.4298133243820188e-132
T4,P4,297.48730654809646,1.7446457474741672e-129
PZ,T3,296.98199883887906,2.8818644072896817e-129
T5,O2,296.9460688152591,2.986566456040297e-129
C4,T6,294.82954915088817,2.444378878149596e-128
FZ,T4,293.82056091202804,6.659292006693107e-128
P3,T5,292.177007189969,3.4076050713409047e-127
P3,T6,290.8983265658349,1.2136244349918739e-126
Fp2,C3,289.84117845891177,3.4686482185018233e-126
PZ,C3,289.0041901339212,7.96640590046665e-126
F7,T3,288.31436204082456,1.5808126029013786e-125
Fp2,F3,288.2790984453823,1.63717296947247e-125
Fp1,T4,287.75133733766614,2.7656297122887957e-125
Fp1,T6,287.7285778273603,2.8288736643101886e-125
F8,C4,280.8191512982754,2.7095657859355e-122
F4,PZ,277.70104558203235,6.004222218766502e-121
CZ,T6,274.800664773369,1.0718765516061522e-119
F4,T4,274.58591489435565,1.3268611984353873e-119
F3,T4,270.96213326722517,4.862148590248981e-118
T6,O2,269.9736344361561,1.2986164756321719e-117
C4,O2,267.28854905292303,1.8726531337517125e-116
Fp1,PZ,259.6311951987792,3.7846684571510094e-113
F3,CZ,259.1933930032661,5.848415904694231e-113
F4,C4,255.65658647105644,1.968055373627418e-111
F4,T3,254.44869472917765,6.539837041744819e-111
Fp2,PZ,253.9785796147035,1.0436423912799113e-110
C3,P3,252.84402402639247,3.224299819307902e-110
P3,T3,251.2308249410288,1.603289228089476e-109
F7,P4,251.21557232894702,1.627788767795858e-109
CZ,P3,251.1093309962477,1.8091466764440372e-109
C3,PZ,248.93513898078908,1.5715533109295215e-108
F4,F8,248.511321983552,2.3952252758097656e-108
F7,C4,247.8702769570518,4.53077751921274e-108
T3,P4,246.94911589197386,1.1323232029507937e-107
C4,PZ,244.04033757118606,2.0425047649410694e-106
F4,O1,243.31256870512738,8.843416157496017e-55
F7,Fp2,242.25755380175644,1.2026021398107203e-105
F4,P4,239.55005814667024,1.776276761317962e-104
F7,F4,236.24013181073272,4.777403988625708e-103
