Channel,Participation_Coefficient
Fp1,0.44916882821819804
Fp2,0.4539246230730748
F3,0.4735049366018883
F4,0.4594590626640003
C3,0.4885603604702188
C4,0.4925440308012954
P3,0.4979086632739447
P4,0.4999863046630144
O1,0.4878331066079288
O2,0.49980671995446735
F7,0.4502629246815347
F8,0.4657932729001004
T3,0.47929089664933666
T4,0.4996209235396585
T5,0.4991367896244865
T6,0.4990466474002937
FZ,0.45486596302490434
CZ,0.4521830204795906
PZ,0.4992035267279127
