,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9287569777945384,0.949988686556228,0.7789266132619829,0.4080272975684274,0.20425623596163825,-0.042882467064277605,-0.37605233735982396,-0.4018062830073414,-0.33014879745216535,0.8572642741922015,0.8211697283418671,0.41515066553522784,0.16598066035567963,-0.05691601721624733,-0.5040811410826261,0.8072744737714943,0.32546114809841736,-0.0035645171820038774
Fp2,0.9287569777945384,0.9999999999999999,0.8942803922284932,0.6965472645419466,0.3639463358452255,0.13512935860322536,0.03237219632956396,-0.2825470366244908,-0.35434742497541916,-0.2671629915390429,0.6992679986845947,0.8145032185090244,0.29853115650398626,0.05281993681973701,-0.07749561597223152,-0.44116576131131374,0.6960018399475347,0.23967911602448133,0.05660323825821235
F3,0.949988686556228,0.8942803922284932,1.0,0.8234729219224256,0.5174965198912711,0.2328810745040439,0.03614213160032346,-0.32204368998608374,-0.4245394771196163,-0.3062538133683151,0.8303630214342487,0.7816283012520101,0.4856077153614759,0.17597510257565854,0.014437822054670521,-0.43753248876089346,0.8950726881552095,0.4059247307005664,0.05645546068604918
F4,0.7789266132619829,0.6965472645419465,0.8234729219224256,1.0,0.4893420858644365,0.24274568404600358,-0.06960943592857063,-0.3382577733249021,-0.4364096174627443,-0.22767822131955054,0.785307957650075,0.8514263435102689,0.4196688525292184,0.06639570767181276,0.05378900289784971,-0.3363516439597216,0.8862741818288971,0.45168235870152684,-0.05011792976767339
C3,0.4080272975684274,0.3639463358452255,0.5174965198912711,0.48934208586443656,1.0,0.5434557958277031,0.5786421791504986,0.21430625379226836,-0.12663885077374,-0.011060306302771038,0.5166403747893771,0.42064853622229476,0.646393110916601,0.23737910381455152,0.39393940652486603,0.057232376175253244,0.6357185119927341,0.8232295377426965,0.5550552333204885
C4,0.20425623596163825,0.1351293586032254,0.2328810745040439,0.2427456840460036,0.5434557958277031,1.0,0.4374110563835496,0.2845126907348883,-0.18053934595600665,-0.27720894838807797,0.3600578907582797,0.2748275863182042,0.4304078235462635,0.3204110799333718,0.3022453005457144,0.13041150930116216,0.19655815530365647,0.6023056134610997,0.5617879352741292
P3,-0.042882467064277605,0.03237219632956396,0.03614213160032346,-0.06960943592857063,0.5786421791504988,0.4374110563835496,1.0,0.6819872621582721,0.45509453213055356,0.25345382954763596,-0.04826463936036986,-0.057749605309013484,0.3271499451722096,0.21430173774451633,0.6305339229923481,0.4591860463702959,0.07076855548395174,0.4677810825567196,0.849435192699931
P4,-0.3760523373598239,-0.2825470366244908,-0.3220436899860837,-0.3382577733249021,0.21430625379226836,0.2845126907348883,0.6819872621582721,0.9999999999999999,0.4601486780938222,0.5063908331720475,-0.4111238407129579,-0.34088397716972285,-0.16756236548872067,-0.039332002633881494,0.3394350701515399,0.629089892466031,-0.2994015994539322,0.27325847552186866,0.7598956528063874
O1,-0.4018062830073414,-0.3543474249754191,-0.4245394771196163,-0.43640961746274426,-0.12663885077374004,-0.18053934595600662,0.45509453213055356,0.4601486780938222,1.0,0.4977955267680608,-0.3977290693914309,-0.42736511486577206,-0.1222731905984536,-0.07040261323573252,0.3824275826341511,0.3552182620509447,-0.34958161530424475,-0.14203096608961313,0.3585941108746939
O2,-0.3301487974521653,-0.2671629915390429,-0.3062538133683151,-0.2276782213195505,-0.011060306302771038,-0.27720894838807797,0.25345382954763596,0.5063908331720475,0.49779552676806077,1.0,-0.3024460201981066,-0.2953586674403448,-0.12534871165395337,-0.1725812495552217,0.24536417332696733,0.5804421180387076,-0.1766149861450617,-0.08431746989346565,0.17127556997207186
