Channel,Participation_Coefficient
Fp1,0.427438342805748
Fp2,0.41461235579258127
F3,0.37710581880446825
F4,0.3737963753559238
C3,0.4002474807804475
C4,0.38662235509417275
P3,0.42486547692022314
P4,0.40202603660705893
O1,0.4086363604974621
O2,0.43579328633257275
F7,0.4094976838833614
F8,0.4233986475598043
T3,0.3872161555337327
T4,0.4446731219819152
T5,0.4131292206140934
T6,0.44196992025763093
FZ,0.37434929933019545
CZ,0.38908197433784
PZ,0.3933734037954818
