Source,Target,F-stat,p-value
FZ,Fp1,4894.505231362271,0.0
Fp1,Fp2,4056.6764758725576,0.0
Fp1,FZ,2953.8236887294374,0.0
F4,Fp1,2749.3465269923895,0.0
FZ,Fp2,2407.5312052757,0.0
Fp2,Fp1,2170.9942816805874,0.0
F4,Fp2,2156.2256159869994,0.0
Fp1,F3,2144.0578136706204,0.0
F7,Fp1,2091.793188715652,0.0
F8,Fp1,2032.3559306153534,0.0
CZ,Fp1,1982.4006753517833,0.0
F3,Fp1,1918.2579995526514,0.0
Fp2,FZ,1679.2425606270879,0.0
F8,Fp2,1569.2626294881804,0.0
CZ,Fp2,1485.4311311962188,0.0
Fp1,C3,1319.7605395686253,0.0
CZ,F3,1313.123760146125,0.0
Fp1,O2,1240.129242319191,0.0
Fp1,O1,1130.1134262372814,0.0
F7,Fp2,1073.7714623335962,0.0
T3,O2,1043.106898178079,0.0
Fp2,O2,1038.1292987618074,0.0
F4,FZ,1029.5497996579834,0.0
T5,O2,1017.505182491303,0.0
T5,O1,977.8581364996434,0.0
Fp2,O1,969.6050346208477,0.0
Fp2,C3,945.8072248680123,0.0
Fp2,F3,944.7061410428954,0.0
Fp1,C4,907.4471045931888,0.0
T3,O1,906.3882264884392,0.0
T6,O2,900.1237163357264,0.0
CZ,C3,890.7387658056028,0.0
T4,O2,881.5887144798198,0.0
CZ,FZ,875.0858716422574,0.0
Fp2,F4,843.0928315349996,0.0
FZ,F4,809.158873255357,0.0
FZ,O2,794.6179951334439,0.0
Fp1,F4,778.1787329871738,0.0
T5,F4,773.0638288523933,0.0
FZ,O1,736.2786076319364,1.25764914e-316
Fp2,C4,734.6452863236277,6.19335966e-316
F3,Fp2,733.3115821725867,2.276734214e-315
F3,O2,731.0710636883659,2.028485064e-314
T4,O1,726.3259068508464,2.08493300518e-312
Fp1,P3,706.4148298824579,5.816580302281038e-304
Fp1,PZ,687.3689587903157,7.05310487576311e-296
C4,Fp1,683.1917736169949,4.1878400889955596e-294
T6,F3,678.7416414309206,3.2490569324045954e-292
F3,O1,662.3084084629162,3.1086698100470967e-285
F4,F3,653.0972149015168,2.5533773783240286e-281
T6,F7,652.7484995765416,3.591980090887496e-281
T6,FZ,650.5312478051349,3.1462999500209996e-280
T3,F4,642.8502105979973,5.797398577259886e-277
T5,PZ,632.498316476095,1.4635943412965827e-272
O2,F7,621.4932632971029,7.030705365699902e-268
T6,F4,620.9390013338341,1.210118448384345e-267
T3,C3,612.4600515002714,4.909172259244633e-264
Fp1,T6,609.2535931188847,1.1370072034604024e-262
P3,O2,606.2995123851543,2.056960696105711e-261
T5,F3,605.672461434569,3.8032793513593525e-261
C3,Fp1,604.2480126735197,1.5365926865426436e-260
T5,FZ,593.9692495402392,3.657268062227553e-256
P3,O1,590.9591368018863,7.00022671013059e-255
T5,F8,589.6812496597393,2.451209534578767e-254
C3,O2,578.9392162821904,9.23523192401999e-250
T5,F7,577.7487967313152,2.969348558138709e-249
O1,F4,575.0663574417841,4.127299447252556e-248
O2,F4,571.1668850296265,1.8942416130469407e-246
T3,F7,565.0956989613085,7.33006262007524e-244
T5,C3,559.8734886600809,1.2340684199687877e-241
O2,FZ,557.4786785382821,1.295315481257913e-240
T5,C4,555.0616278308036,1.3898738405166436e-239
T4,C4,544.611627783977,3.977970943884249e-235
O1,F8,535.7320563171932,2.4422744979664393e-231
T4,F4,531.2362928865481,2.02377298392571e-229
O1,F7,525.4409831560034,6.018241621197934e-227
T3,PZ,522.4698326324034,1.1160198823573932e-225
O2,F3,516.9571138432503,2.5179162072011708e-223
O2,F8,510.98614316964955,8.923129392487583e-221
C3,O1,506.75206947866315,5.736907986827406e-219
T6,C3,504.75120302862945,4.1042613378431744e-218
C4,O2,503.18791424398137,1.909609418336074e-217
Fp2,PZ,498.23707109811164,2.4875225442374533e-215
O1,FZ,497.959474447357,3.2685604041490084e-215
T6,Fp2,495.1832798161963,5.016585935720374e-214
CZ,C4,484.6852126255873,1.5359998828593175e-209
T3,C4,476.6335445257888,4.2465652729743166e-206
FZ,C4,470.2054617802429,2.3787213349006975e-203
F3,C3,470.0714280603395,2.7142848197802014e-203
O1,C4,469.82842585240076,3.447958649287654e-203
FZ,C3,461.37910515123855,1.415690655936778e-199
CZ,F4,459.2117089555001,1.1968254832054566e-198
FZ,CZ,456.20266492727325,2.3184701685323146e-197
O2,C3,451.1667437432008,3.3089375417491124e-195
Fp2,P3,450.45328300901406,6.682714189010784e-195
O2,T3,443.89144211779654,4.2940320116098595e-192
T3,CZ,443.4886029443636,6.386546228330876e-192
T6,F8,439.8795893964513,2.2381891356149286e-190
O2,C4,439.1740237992159,4.4863687749898425e-190
Fp1,F7,436.4703388399322,6.444640310226211e-189
C4,O1,433.06202135264243,1.854661304868278e-187
PZ,O2,431.37708260862854,9.764051374247041e-187
O1,F3,429.52124944754775,6.084235397855068e-186
P4,O2,425.86138400071684,2.2455430409166508e-184
T3,F8,418.90519664795823,2.139963801696375e-181
F7,O2,418.613382631609,2.8536110164019854e-181
O1,T4,416.15832058116905,3.213530119289346e-180
T3,P4,413.33288993694737,5.215748799441518e-179
P3,F4,412.3089860235218,1.4320421517427218e-178
Fp2,T6,410.53949833392784,8.204212425464557e-178
F7,O1,396.53325930408266,8.2437450046802e-172
T6,T3,396.0850963344156,1.282984180634721e-171
F7,F3,395.83575419647,1.6409615861438858e-171
O2,T4,393.02113304398955,2.640026419131965e-170
Fp1,T4,392.7068091109313,3.600415941916045e-170
T6,C4,389.51854236305763,8.378722983655702e-169
F8,F3,387.8791004630597,4.2273696525015114e-168
T5,P3,379.6588585600025,1.4157253094465467e-164
PZ,O1,376.24991145996756,4.102456337783446e-163
T3,T6,375.06717884912615,1.3193045889640357e-162
T5,CZ,372.76143766941675,1.2864327102071935e-161
F4,O1,371.07256678743505,6.821371870489595e-161
O1,C3,370.4662348475755,1.2416044297683064e-160
O2,Fp2,367.49426489262737,2.338888895102971e-159
C4,Fp2,367.2542112429207,2.9648463575945937e-159
PZ,F4,366.53551969454605,6.030515403457609e-159
O1,CZ,364.44619658909556,4.751306767314235e-158
T4,F8,362.52597963843033,3.167877093475314e-157
F8,FZ,361.91356129790773,5.801828084453208e-157
T5,P4,345.25842562903114,8.175787514328354e-150
T4,F7,342.78359610855006,9.443816696947293e-149
O2,CZ,340.73919493520896,7.128822347254398e-148
F4,O2,339.1420519360882,3.458402841126596e-147
T6,O1,337.89880407353604,1.1824585093901328e-146
F8,O1,332.6113798418894,2.2065014915420095e-144
T6,PZ,323.7688830485303,1.3880035859549913e-140
T4,F3,320.9283440793516,2.3062431146680168e-139
T3,F3,318.8798521695519,1.7505160133001405e-138
O1,Fp2,318.73405074224206,2.022185252663604e-138
T3,FZ,317.40421597002245,7.538781019297821e-138
F3,C4,311.7064272529094,2.119043297225815e-135
P3,F7,310.79915481553905,5.2013577425152157e-135
CZ,F7,305.51624343998344,9.707907695841458e-133
CZ,P3,305.01731877085297,1.5908271118715252e-132
F7,CZ,304.53190412794686,2.5722637536958357e-132
Fp1,P4,300.21467022131037,1.84737448137655e-130
Fp1,T5,297.7235051370176,2.176594513685546e-129
T4,C3,296.07305110652504,1.1156695772209512e-128
O1,T3,295.05328822510245,3.062610568773002e-128
P4,F4,294.7653645574579,4.073034082732363e-128
T6,Fp1,294.2484134011532,6.79585760863813e-128
T6,P4,291.2444104347308,1.3312418943753923e-126
F8,O2,289.5003582081684,7.489062037584068e-126
P3,F8,288.73454186381696,1.5989770049500489e-125
T4,PZ,286.3818245260439,1.6440396086034511e-124
C4,F4,282.6270447148566,2.8070304649243165e-63
T5,Fp2,280.74559164225644,4.37294840509871e-122
C4,FZ,279.13081538572476,1.6090792133356368e-62
Fp2,F7,276.9430607155452,1.8922675163255462e-120
CZ,PZ,274.62515857591194,1.881325417140723e-119
T4,FZ,273.10697851248864,8.469073540330598e-119
T3,P3,269.031517618046,4.807671947964293e-117
CZ,T3,268.074627072549,1.2411365983064036e-116
