Source,Target,F-stat,p-value
F4,FZ,2057.7035128579505,0.0
F8,FZ,1744.3261592537617,0.0
F3,FZ,1624.075980919114,0.0
T3,FZ,1542.7876350489084,0.0
C4,FZ,1529.1872751604606,0.0
T4,FZ,1514.7081273653487,0.0
O1,O2,1335.2469318422147,0.0
C3,F3,1195.8902846940398,0.0
P3,CZ,1181.2449364695626,0.0
Fp2,FZ,1162.5316826699204,0.0
F7,FZ,1059.11767161392,0.0
O1,T5,1040.9057246258349,0.0
C3,CZ,1003.8155039130129,0.0
Fp1,Fp2,957.4048753556818,0.0
F3,C3,939.8639581737002,0.0
PZ,CZ,911.1939238031852,0.0
C3,FZ,898.2540197732836,0.0
Fp1,FZ,858.0957554188053,0.0
CZ,FZ,856.7222795583492,0.0
T6,O2,853.5852856406799,0.0
P3,FZ,830.5830322337083,0.0
T5,O1,794.4027748091831,0.0
O1,T3,792.1666317922071,0.0
F7,C3,764.3746278319912,0.0
Fp1,CZ,758.4330807939591,0.0
C4,CZ,757.7275736931698,0.0
P3,O2,749.827038834359,4.4e-323
O1,FZ,745.1776180520977,4.046e-321
T4,T3,742.336273197213,6.552e-320
O1,CZ,737.3272110282629,8.889713e-318
F4,Fp2,730.9255015795884,4.728590287e-315
T6,FZ,727.8425926787016,9.7184774945e-314
F8,O1,706.3140617694761,1.4407849335363735e-304
P4,T5,698.4326290949627,3.417550303215557e-153
T5,FZ,698.2595302827037,3.900547727121402e-301
T3,CZ,680.3335512909362,1.7105055646837918e-293
FZ,CZ,679.8589352390841,2.725882056004947e-293
F7,O1,667.654281226269,4.371331080711955e-288
C3,T5,666.3071583901266,2.8555381554035356e-146
Fp2,C3,664.3426199212445,1.1305280616826282e-286
P3,T5,663.2680623468798,3.2485248421381145e-286
T4,O2,644.9836475187641,2.0597268851956423e-278
Fp2,O1,636.8920818045057,5.858269925619756e-275
PZ,FZ,636.1767358090791,1.1834702866606107e-274
P4,F3,634.438474952038,2.117302871208908e-139
FZ,F4,629.3551781355657,2.6420229516616606e-138
P4,Fp2,624.5050860343483,2.9368739451488027e-137
T4,CZ,622.0856202417233,1.2302066764986396e-268
FZ,F8,620.8728520511804,1.783403056775181e-136
Fp1,T3,616.4153052064698,3.249432388837257e-266
C3,F7,615.5347999647229,7.725206524127122e-266
C3,O2,612.42302263468,1.6487630970608928e-264
T4,T5,603.085930518578,1.608119612859053e-260
F3,O1,593.5290651046831,1.9516656911998363e-256
C3,Fp2,591.7850988999611,1.0859124918396792e-255
P4,O2,582.7169372998479,8.169255340345234e-252
Fp1,O2,578.1240689094382,7.513895320724179e-250
PZ,O2,574.3081347205961,3.217753948430376e-248
F7,O2,572.577765065516,1.768117763363383e-247
T6,CZ,567.9708099143213,1.6510167984341365e-245
F4,O2,566.7044435280714,5.746144139045781e-245
Fp1,T5,564.5190726625835,4.944279560903786e-244
C3,C4,556.1399808663166,1.8989507296104818e-240
Fp2,CZ,550.319824916714,5.8713126125867525e-238
F7,T3,549.9815804439226,8.193490859926452e-238
T3,O1,548.6807051234124,2.952036585061949e-237
F8,O2,538.0423758209898,1.0545272424749647e-232
F3,CZ,529.5064735194163,4.7549553284460796e-229
F3,T3,524.7801447190783,5.020819956650957e-227
Fp2,F4,520.6543389310311,2.934215551668442e-225
F4,O1,519.2423799878188,1.1807389584453113e-224
Fp2,C4,515.5138047156485,4.666605103995038e-223
P4,FZ,515.2506008920374,6.0496479859449324e-223
T6,O1,507.8343315659218,9.086841008398611e-220
P3,T3,505.751561026114,7.090222953875579e-219
Fp2,T4,505.02784976266236,1.4477891325809525e-218
T5,P3,501.03761049440106,7.417768475384978e-217
T4,Fp2,492.9563200190397,2.1535808372515845e-213
T5,T4,492.5768261732352,3.1318093663930135e-213
F8,C3,490.4576437674526,2.535203532483101e-212
T3,O2,486.2706369953462,1.5797526965014973e-210
T6,T5,482.64033651202834,5.684874079297818e-209
Fp2,T3,482.2897918977188,8.035079044504642e-209
F7,CZ,476.14671663864993,3.456170512739828e-206
T5,Fp1,473.6204876430108,4.185464981173305e-205
F4,C3,472.03775851765977,1.9970718718506528e-204
O1,F3,467.3170938468682,2.112095334225311e-202
P4,C4,467.31624686677094,2.582065360951567e-103
F3,C4,466.3663147785358,5.400805153666005e-202
T5,CZ,466.18292767979955,6.4730046230838675e-202
T4,F8,462.35178702530715,2.845887695843957e-200
C4,O2,459.3147031079664,5.713366299186944e-199
T5,O2,457.0837021165816,5.174718767962159e-198
T3,F3,446.26370058005676,2.2697214611457197e-193
P4,CZ,445.0838754778035,7.281692778527768e-193
FZ,T3,444.116314582717,1.8941837525277477e-192
F8,T4,443.4193106516012,3.771550542377473e-192
F3,O2,441.47996804964174,2.563059517531804e-191
