,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9233260373411736,0.9340257679040028,0.7477131090455924,0.5629917789841645,0.4864841623319984,0.3458230627744282,0.29884727105753306,0.0847873206683398,0.17718788648217026,0.8317096186002363,0.6271580511701066,0.5553786417574509,0.25501575675760785,0.19848261156069436,0.16736696390500722,0.8213268359469208,0.5325770572744909,0.38117247344256516
Fp2,0.9233260373411736,1.0,0.9936494392824395,0.8625450436550577,0.5899039496109413,0.5569083124728936,0.3687909316729912,0.3404974234224819,0.08242643418536179,0.18682676037561774,0.8212943911543494,0.7579826323047241,0.5492629263479841,0.29137616770515834,0.18312633233043266,0.18101950978160808,0.8919065255291675,0.5892739081220856,0.4179016863905437
F3,0.9340257679040028,0.9936494392824395,1.0,0.8698259059599237,0.6058137276759036,0.5613008947908564,0.379622016439352,0.3422239525967398,0.08870706263612206,0.1880482510837178,0.8329235246686012,0.7454177956779192,0.5571439714561947,0.28603550429296887,0.19307299352975812,0.18567208124477802,0.9137888749440891,0.6014640719253849,0.42643823865015795
F4,0.7477131090455924,0.8625450436550577,0.8698259059599237,1.0,0.6965485852097403,0.7218552204614457,0.49084549434847774,0.4560248902715518,0.16808776169687986,0.267227255363223,0.7576518776877242,0.799941977566295,0.5980027267350282,0.36751466148905976,0.2746130936705002,0.29107317793529053,0.8827563981758919,0.7226909919694798,0.5435903727896106
C3,0.5629917789841645,0.5899039496109413,0.6058137276759036,0.6965485852097403,1.0,0.6759748653164098,0.7768750234038001,0.5615652668861536,0.362244200382216,0.36832656184638823,0.7258667173837768,0.4527839673771644,0.7628130641592789,0.24720162738276125,0.5259658119868152,0.3130978105485498,0.6969142394922827,0.8347832191471412,0.7303008510999855
C4,0.4864841623319984,0.5569083124728936,0.5613008947908564,0.7218552204614457,0.6759748653164098,1.0,0.6050534064171976,0.6577186205897341,0.26299430870027785,0.3800256379772539,0.5358713159079573,0.5559668150923149,0.5049377184845937,0.49851777838563804,0.3526168418130172,0.4276413875620549,0.6037132970412445,0.7485437473051306,0.6630019927551721
P3,0.3458230627744282,0.3687909316729912,0.379622016439352,0.49084549434847774,0.7768750234038001,0.6050534064171976,1.0,0.7508425701531108,0.6644253971315645,0.5643771791317751,0.47553566117686397,0.28004887490658636,0.5652608724077401,0.2201691162292048,0.6676458029468437,0.43690899766112457,0.4518825041139592,0.7006377985436838,0.8868790604270006
P4,0.29884727105753306,0.3404974234224819,0.3422239525967398,0.4560248902715518,0.5615652668861536,0.6577186205897341,0.7508425701531108,1.0,0.6122259808360465,0.7749060971220951,0.37794158764713803,0.28211863378825985,0.35345603016883215,0.3012432048045026,0.36029127249011533,0.6597208978124972,0.3987132642708943,0.6364997295480779,0.8545774699352078
O1,0.0847873206683398,0.08242643418536179,0.08870706263612206,0.16808776169687986,0.362244200382216,0.26299430870027785,0.6644253971315645,0.6122259808360465,1.0,0.7254072693213114,0.15720226001433568,0.044708919867456696,0.23018547148562046,0.05720744004927742,0.5128749890994221,0.48551647870049197,0.14537923826601376,0.34643320208293116,0.5862742340386958
O2,0.17718788648217026,0.18682676037561774,0.1880482510837178,0.267227255363223,0.36832656184638823,0.3800256379772539,0.5643771791317751,0.7749060971220951,0.7254072693213114,1.0,0.22767447867263113,0.14615562644410518,0.21120829418533632,0.16109656677881126,0.27355658983725506,0.6711833761961142,0.23318440062410295,0.4294612780661934,0.640635846260277
F7,0.8317096186002363,0.8212943911543494,0.8329235246686012,0.7576518776877242,0.7258667173837768,0.5358713159079573,0.47553566117686397,0.37794158764713803,0.15720226001433568,0.22767447867263113,1.0,0.5935768302768819,0.7476633397063237,0.21006222202001693,0.268177363240318,0.19672867965823818,0.8053358649560248,0.6262646988269088,0.48329297168203617
