Channel,Participation_Coefficient
Fp1,0.4856899867314721
Fp2,0.4887726987370812
F3,0.49039552455294855
F4,0.4987977789030258
C3,0.49909892167238656
C4,0.49833957887668534
P3,0.4987590335098958
P4,0.4983444752761226
O1,0.4262732228812034
O2,0.4970627995944681
F7,0.4942299040329915
F8,0.49821759586969283
T3,0.49545332078206905
T4,0.48165443098056304
T5,0.49944818207583785
T6,0.4294703102410268
FZ,0.4914601971689617
CZ,0.4899501520015118
PZ,0.49832941618130144
