Source,Target,F-stat,p-value
C3,F3,1725.5895500526965,0.0
C3,FZ,1402.4207864275245,0.0
C3,F7,1367.1791154643945,0.0
F3,Fp1,1089.5698781602089,7.348893709382635e-238
CZ,FZ,965.7532833161747,0.0
CZ,F3,960.1324382275274,0.0
C3,Fp1,910.0448189231812,0.0
C3,F4,873.4694024602227,0.0
C4,F4,806.6457872958218,0.0
C4,F8,787.563678808437,0.0
C4,F3,784.1229891018414,0.0
T3,F7,764.3436742821472,0.0
F3,C3,716.6902437545187,4.0573504428371e-310
CZ,F4,702.7722453261503,3.81398697607163e-304
T4,F8,657.6499097149417,1.203519153386328e-144
C4,FZ,651.8256815229707,2.8690341778585288e-282
C4,C3,644.3245478395205,4.789338861278729e-279
C3,C4,643.5048193712078,1.0776087013245247e-278
T4,Fp1,641.963574645857,2.974160947686371e-141
Fp1,C3,640.7068018216308,1.716440054279931e-277
F3,F4,633.2798461138777,2.666183774417617e-274
CZ,Fp1,632.3179436542778,6.906138931087216e-274
T3,F3,613.2233744892874,1.1113611748937902e-265
C4,Fp1,608.6559789996911,1.0215385780808421e-263
C3,Fp2,605.7530589850167,1.8080860727685483e-262
F3,Fp2,601.2210300049123,1.9434043983200073e-132
Fp1,F3,587.6703753207357,1.6645958993993493e-129
F7,T6,569.8454153294292,4.9991622802493795e-247
T4,O1,567.2658654406687,6.435163694537595e-246
C3,F8,560.9502974647345,3.3540657178119814e-243
Fp1,T6,543.4598432729981,1.1261864864032877e-235
CZ,F7,542.51103433229,2.8836328793950785e-235
FZ,Fp1,532.5264593244331,5.718684693417197e-231
C4,F7,532.1487432182208,8.315321267272107e-231
T4,F7,505.0964564388562,1.2662694368632515e-111
F7,Fp2,504.373902984209,1.8158130148308642e-111
CZ,F8,490.9253916235262,4.67826463184434e-213
P3,F3,462.8470187684008,5.851147166591059e-201
F4,C3,462.8288160326466,5.957790729541723e-201
F7,Fp1,460.4786627571785,5.913716177852618e-102
FZ,C3,457.6890777726815,9.774203445247541e-199
F3,F8,457.28924864769397,1.453442068594498e-198
FZ,Fp2,455.7436331104943,6.737987297691159e-198
T4,F4,455.63635751855617,6.631193912130057e-101
F7,C3,454.32329389897245,2.7585824990227165e-197
T4,F3,452.15616075164445,3.7677473241610137e-100
T3,Fp2,451.2893760195972,5.80767031723073e-100
P3,P4,445.23676465908864,2.2764454851913465e-193
T4,O2,442.6601134762159,2.9375193944139136e-192
F7,O2,440.6210364112664,2.2233339958008155e-191
F7,F8,432.5531834026766,6.687475845076838e-188
CZ,Fp2,427.5289562578527,9.807806542029143e-186
T4,Fp2,425.2947726697339,2.5158588677079663e-94
Fp2,C3,424.38073239251503,2.2340497783182737e-184
Fp2,T6,416.38301604487066,6.281260056071732e-181
Fp1,F4,414.74868673030613,3.183431607635113e-180
PZ,P4,403.79784706047843,1.6835981884107415e-175
PZ,F3,402.4782094669222,6.244334457539077e-175
F4,Fp1,396.64218586234165,2.056378242989505e-172
T3,Fp1,395.38209869902533,7.189975567343327e-172
F8,C3,395.2816619530066,7.944345768315219e-172
P3,FZ,393.87058871525215,3.227269986491826e-171
P4,Fp1,393.774388174501,1.7310883202691435e-87
F4,F3,392.532760342593,1.219062041269979e-170
Fp1,O2,387.4790420800041,1.8471849914879947e-168
FZ,T6,382.9288270219608,1.697893521193114e-166
T3,FZ,378.68145359061134,1.1555011795045144e-164
F8,T6,372.31825451868417,6.44038392019949e-162
P4,F7,368.56964958397344,5.1073682257401965e-82
P3,F7,368.3362108620605,3.3695799250905544e-160
T4,FZ,357.5605994693122,1.2532198770500353e-79
F7,F4,357.2980016485949,1.9602176599794542e-155
C4,Fp2,352.6399724235351,2.010216318619708e-153
Fp1,F8,349.5862604341421,4.184652959620942e-152
F3,C4,347.3875692230436,3.723652844973844e-151
PZ,FZ,345.7089837188057,1.9757906849740026e-150
F3,T6,334.15927136111344,1.9194356141094005e-145
C3,CZ,334.04615542393725,2.147951110268689e-145
Fp2,O2,329.6907955594969,1.6331398152936413e-143
T5,F7,323.9390746432858,2.50740686628347e-72
F8,O2,323.8930233092036,5.2141831512161844e-141
PZ,P3,323.2794234803755,9.598986811647968e-141
F7,T5,323.2648387175623,3.513047302336478e-72
P4,C3,323.08513484922963,1.1645207950530746e-140
T6,F7,318.2035499165156,4.417393204576917e-71
F4,Fp2,311.57783934848646,1.0892916494921893e-135
PZ,C3,310.08409704391465,4.8138329571107163e-135
CZ,C4,301.34537488110846,2.8723411292004694e-131
FZ,O2,301.3172770723781,2.953773199313699e-131
F4,F8,300.8396907237827,4.750553300383976e-131
F4,T6,295.98027516523734,5.978768731429648e-129
PZ,F4,289.02902247592635,6.03543304097034e-126
FZ,F4,284.23165350689857,7.147816024110601e-124
F7,O1,281.1435426588467,1.5451481541413878e-122
Fp2,F4,279.87978493257896,5.435422390303695e-122
F7,T4,279.273838515626,9.934810970538919e-122
F7,C4,277.1404044866588,8.305746178580672e-121
P4,F3,273.1540481681022,4.3918587667548146e-119
PZ,F7,272.231324524423,1.1004004744124566e-118
T6,Fp1,268.1095132763292,3.4121257880274235e-60
P4,F4,267.39458317211165,1.3571317330535318e-116
F7,T3,261.65181470441235,8.658047687556718e-59
T6,O1,261.445882209252,5.0659378801700465e-114
Fp1,T4,259.7752228600163,2.673304408427361e-113
F3,O2,259.2598982571256,4.465575664760523e-113
T6,F3,255.76557104857804,1.650884316076613e-57
T4,C4,254.02801922621265,8.17105493857018e-111
Fp1,C4,251.98830209931097,6.228144371457674e-110
T4,T3,247.60819831153609,4.88255279406841e-108
F8,O1,245.56310124954308,3.742392115029579e-107
T4,C3,245.19290511082866,5.410806142562013e-107
P4,FZ,244.09727735475587,1.6111473139210368e-106
F4,O2,243.01599592015285,4.729465840096308e-106
T4,T6,238.41441687614676,4.62579226042558e-104
C4,T4,236.28068141303007,3.8740698141147027e-103
F8,F7,235.7226772317747,6.753773657824957e-103
T4,P4,234.8222657792206,1.6559506686203704e-102
Fp1,FZ,232.85910575146588,1.1702900907606325e-101
F4,F7,229.42649201476962,3.5750315195161984e-100
F8,C4,229.27801016924818,4.1449250207731365e-100
P4,Fp2,228.38670526959203,1.4969517183135453e-51
PZ,Fp1,227.2120550227336,3.245749273733752e-99
