,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.8420776211087281,0.9939228304076371,0.8478234252841712,0.5112215012564022,0.5184860999876648,-0.08623829166518762,-0.13139256818601738,-0.18161806327526056,-0.161656986430443,0.8448578963122554,0.7579175723512147,0.28040048810787566,0.07695099497204719,-0.1487496445837277,-0.31317265731448013,0.9820912549826942,0.7160537548411553,0.09894864398642761
Fp2,0.842077621108728,1.0,0.8345168874334749,0.8620041338024551,0.3872545763549338,0.47392184458060066,-0.10762684238823543,-0.15051368756865674,-0.17418813468896935,-0.1607486480149738,0.7519301775655439,0.9169007194724509,0.173480084700179,0.14838382692737911,-0.20879375993572927,-0.25818936557568123,0.8328619586821964,0.628437475984898,0.06022099044297108
F3,0.993922830407637,0.834516887433475,1.0,0.8549564580830943,0.5163665670743981,0.530317507885302,-0.08499320187189399,-0.13078960507176415,-0.18404763858000464,-0.1623736029045404,0.8247414593929999,0.7516835957036545,0.2687462872637386,0.07113541515235362,-0.15277566924999011,-0.3149199366540638,0.9875699022671193,0.7337206178610809,0.1079405634139795
F4,0.8478234252841714,0.8620041338024551,0.8549564580830941,1.0,0.42914577504024654,0.6288092224308726,-0.08581918891875756,-0.15159348347023757,-0.21537803986415677,-0.19367876249632554,0.7036747013478641,0.8330760344305741,0.11957164746046678,0.02818896937558926,-0.26398449115692113,-0.3289335500884453,0.8713819128614437,0.7338218589789349,0.11546229963955326
C3,0.5112215012564022,0.3872545763549339,0.5163665670743981,0.42914577504024654,1.0,0.604464495102658,0.49276544891027846,0.253770066237268,0.23102454102831357,0.18824661827093464,0.4802295302351018,0.34444917648841894,0.4932581815730865,0.15434625511369585,0.2857948223459574,0.0362596469721023,0.5120810262896828,0.5982980469949387,0.5598268737093737
C4,0.5184860999876648,0.47392184458060066,0.530317507885302,0.6288092224308726,0.604464495102658,1.0,0.3093968361915018,0.30893171620250276,0.1810877847538853,0.22008000953380616,0.4258840915229214,0.478273788191092,0.15437681654206747,0.20309698839425416,0.010487489996343372,0.05741873109999699,0.548142506510885,0.7443240164286116,0.604146376960472
P3,-0.08623829166518761,-0.10762684238823543,-0.08499320187189399,-0.08581918891875756,0.49276544891027835,0.3093968361915018,1.0,0.665218203097732,0.6850792840738056,0.5411661259975394,-0.030155576997460198,-0.13872565269317583,0.3420129942354765,0.22418948433316518,0.6969578624947242,0.45068114340403137,-0.09139618546885746,0.046601646237956346,0.7708107668171543
P4,-0.13139256818601738,-0.1505136875686567,-0.13078960507176415,-0.1515934834702376,0.253770066237268,0.30893171620250276,0.6652182030977322,1.0,0.6234154061667969,0.7836464673776957,-0.08315259770726256,-0.15994346206103352,0.16634608539285323,0.2981151774689506,0.5140350819791144,0.602493088415382,-0.13633268220914427,-0.021773682165065245,0.7366303686561774
O1,-0.18161806327526056,-0.17418813468896935,-0.18404763858000464,-0.21537803986415677,0.23102454102831357,0.1810877847538853,0.6850792840738055,0.6234154061667969,1.0,0.7814694094353405,-0.1245261795673925,-0.21030587981101526,0.2338511199782563,0.2982154185026357,0.6179199445364045,0.6518014779655203,-0.19318548817940645,-0.030069158321559764,0.6189692118927421
O2,-0.161656986430443,-0.1607486480149738,-0.16237360290454037,-0.19367876249632554,0.18824661827093464,0.22008000953380621,0.5411661259975395,0.7836464673776956,0.7814694094353404,1.0,-0.11901229029828735,-0.16361780282770014,0.16864646160097196,0.32428069441191154,0.45441966180247534,0.670788872077752,-0.16862029110617258,-0.020354084113047424,0.6187908298026792
