,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9239194498444774,0.9115043429625805,0.8446244171395961,0.4503586511476146,0.4744203875550958,0.201000397906656,0.13655573905766938,-0.028146619124188192,0.03409608764553877,0.6764630700492541,0.6813082221543739,0.23822191353325325,0.19932468673896395,-0.07395781663861827,-0.08535466309840559,0.9035495108462469,0.45504322204933484,0.285312168012717
Fp2,0.9239194498444774,1.0,0.9757546817466405,0.9085009404829123,0.45585522584624283,0.5220601853824328,0.18394087071905638,0.1630286400011681,-0.060144612197608804,0.017767046555888785,0.6145032423035165,0.7408829817464835,0.22626552297284072,0.22228660440187226,-0.08226690760308634,-0.05035416934948854,0.9655872623659563,0.5229488589218777,0.31553462911829006
F3,0.9115043429625805,0.9757546817466405,1.0,0.905444072810362,0.4771888545647356,0.527906204027189,0.20114757254457366,0.15960221559957968,-0.055605838100283154,0.011567454549450894,0.5802273460951851,0.673242124419378,0.23163788439356853,0.21200446769831205,-0.05924193468402819,-0.045274359388551885,0.9915835475147176,0.5232126421614277,0.31096360451509486
F4,0.8446244171395961,0.9085009404829123,0.905444072810362,1.0,0.48672467009590736,0.6490682799784854,0.22153988806361383,0.21014309940086096,-0.028662618965576144,0.04394776848526184,0.5181185021230204,0.8114737650807567,0.19555352695580958,0.29174373949850535,-0.06954469003484953,-0.016530151635159147,0.9071184752191844,0.565612149827244,0.3546662141255102
C3,0.4503586511476146,0.45585522584624283,0.4771888545647356,0.48672467009590736,1.0,0.5939275413000232,0.6354370020177887,0.4327990609549196,0.26677218412882947,0.20658102860371974,0.4516119781769946,0.3622072325060071,0.5663705471318057,0.2717821239915011,0.25445309932554355,0.1622276126751862,0.4937741941225806,0.6338625215068505,0.6235192055668377
C4,0.4744203875550958,0.5220601853824328,0.5279062040271891,0.6490682799784854,0.5939275413000232,1.0,0.4195702134973947,0.5753797395781546,0.1584719470606449,0.20911859457811602,0.29475769459961126,0.5706620646429479,0.23329116151537094,0.5158290101019275,0.038090805758688166,0.2601539763626824,0.5465802451943094,0.6948723964617985,0.6616163947580792
P3,0.201000397906656,0.18394087071905635,0.20114757254457366,0.22153988806361383,0.6354370020177887,0.4195702134973947,1.0,0.6456921663446139,0.5965825428013427,0.33033042655877715,0.20005436221186587,0.12268581002032622,0.43398282998094595,0.22817018490595123,0.5969980924496071,0.43498643433347034,0.21397255212620683,0.4287365540274858,0.7833173860758266
P4,0.13655573905766938,0.1630286400011681,0.15960221559957968,0.2101430994008609,0.4327990609549196,0.5753797395781546,0.6456921663446139,1.0,0.5093030632073698,0.5377980446046137,0.09972641161549292,0.20763859424523323,0.2053191221431418,0.49533662391713373,0.32344067198836624,0.7352271407204213,0.16903360157507089,0.37853725213837175,0.8048886849938229
O1,-0.028146619124188192,-0.060144612197608804,-0.055605838100283154,-0.028662618965576148,0.26677218412882947,0.15847194706064494,0.5965825428013428,0.5093030632073698,1.0,0.6479175747265982,-0.01287973081470997,-0.05537398514307988,0.17709045047173386,0.11002254037676992,0.5990606030406233,0.5031403897193172,-0.057878569004148,0.1071750749437659,0.47567893112928006
O2,0.03409608764553877,0.017767046555888778,0.011567454549450903,0.04394776848526184,0.2065810286037197,0.20911859457811602,0.33033042655877726,0.5377980446046137,0.647917574726598,1.0,0.03780623685033318,0.04381352524167496,0.0008791988475398874,0.13018906287327991,0.14190940768681998,0.5096976663525654,-0.0018114458689603087,0.10266797306640393,0.4200443641573672
F7,0.6764630700492541,0.6145032423035165,0.5802273460951851,0.5181185021230204,0.4516119781769948,0.29475769459961126,0.20005436221186584,0.09972641161549294,-0.012879730814709965,0.03780623685033318,1.0,0.4974229933757282,0.559283403039806,0.1405016078489786,-0.012634772791486042,-0.09478470534143961,0.5687779252940812,0.2687725135078596,0.20901919249784318
F8,0.6813082221543739,0.7408829817464834,0.673242124419378,0.8114737650807567,0.3622072325060071,0.5706620646429479,0.12268581002032622,0.2076385942452333,-0.0553739851430799,0.043813525241674936,0.4974229933757282,1.0,0.17475147066685104,0.43004764393483275,-0.14610437801562495,-0.000697718363954325,0.6658809842529365,0.44748208867263173,0.28044688879895213
T3,0.23822191353325325,0.22626552297284072,0.23163788439356853,0.19555352695580958,0.5663705471318057,0.23329116151537094,0.43398282998094595,0.20531912214314182,0.17709045047173388,0.0008791988475398865,0.559283403039806,0.17475147066685107,1.0,0.22413262867287267,0.38692973994776997,0.0738638695659655,0.24302203565007002,0.23848209283451377,0.2809692765532106
