Source,Target,F-stat,p-value
T5,FZ,289.8905038127042,3.025731445338129e-126
F3,PZ,289.7261560151572,3.562684255736761e-126
F7,P3,288.2488748871113,1.4878204597097247e-64
F4,O1,283.0141191376614,2.815067295111575e-123
C3,O2,279.8166414408041,6.761470857016304e-122
C3,Fp2,279.5070505545476,9.198476638835636e-122
FZ,CZ,279.2588605944411,1.1772796855624487e-121
Fp1,T4,278.59865924189864,2.2695764454215767e-121
O1,C3,275.2327705545981,6.446831252949967e-120
F4,T4,273.25597802208097,4.602341816409741e-119
T3,T5,266.28758323445993,4.703264084480851e-116
PZ,T5,264.95802184584835,1.764584888309681e-115
C4,FZ,263.8607059493334,5.255207297295209e-115
T3,F4,263.0395114619616,1.189277477770911e-114
C4,F4,259.67180976219856,3.3879455898715763e-113
FZ,F3,257.0757073513163,4.480974655355843e-112
F8,CZ,256.3420575379083,9.296029268775443e-112
T5,T4,255.1035031946491,3.1867214201864214e-111
O1,O2,251.77520888346592,8.733965650051502e-110
FZ,Fp2,250.17415585192597,4.294602797934569e-109
Fp2,F3,246.67874346960627,1.3904152245727773e-107
P3,CZ,244.93652327147754,7.86911449383361e-107
P4,T3,240.983194250973,4.019643774734538e-105
O2,F3,237.97336199324573,8.032513295868443e-104
Fp1,CZ,237.91540237771088,8.509397690199165e-104
T6,F7,236.97964259346327,2.159203207745442e-103
T5,PZ,234.44897744271267,2.679021949132433e-102
C3,O1,234.04061123515683,4.0222226887669155e-102
C4,F3,233.66866638958865,5.823934435395541e-102
O2,C3,231.07005005122193,7.732923725089165e-101
P4,PZ,230.29823170176567,5.898114615795432e-52
O1,Fp1,230.23154356380414,1.7813975235789485e-100
T4,P3,226.5780298886805,3.802985475847016e-51
F3,T4,226.39674996772746,8.096657745632818e-99
T3,Fp2,224.6167113971302,4.761585059746497e-98
T3,Fp1,224.48567811735577,5.424922996045582e-98
F8,O1,223.74786350924518,1.1306628475806301e-97
F8,PZ,219.8982200626875,5.2182001827127215e-96
O1,C4,219.007558411733,1.2663962882779608e-95
O2,PZ,207.20512960388908,6.260412824433475e-47
F4,CZ,206.87799104482895,2.2238513743304053e-90
C3,T6,206.37340100737273,3.675420790585715e-90
F4,C4,204.55167708224434,2.2547549508702814e-89
T5,Fp1,204.5475032502051,2.2641454828011667e-89
T5,C3,202.72289140364765,1.3930778487264322e-88
F3,P4,201.6878779542019,3.9047231841381236e-88
Fp1,T5,201.27873819105417,5.868601256117876e-88
P3,PZ,200.64102309420124,1.1074802189603914e-87
O1,FZ,196.15154950495727,9.684190953474864e-86
Fp1,F4,194.9674404842375,3.149405377922565e-85
F3,O2,194.31165883019506,6.05174511246835e-85
FZ,C4,192.109707724917,5.424274951015537e-84
F3,CZ,189.3636823873331,8.359971819506144e-83
T4,T6,180.62173267928935,3.863062319685274e-41
Fp2,F4,179.6895447529444,1.2809687912663913e-78
FZ,T4,177.69025115784157,9.388584518441727e-78
F4,P4,176.56949218403395,2.8678066228556127e-77
T5,P3,175.86741881444445,5.7721962533132385e-77
F8,T3,174.77696062850816,1.7107929775636004e-76
O1,P4,174.28776181420056,2.785377331120822e-76
F7,FZ,169.866307261112,8.537798740961514e-39
Fp1,T6,168.21931003342456,1.1776304795285466e-73
T3,FZ,166.64557368705067,5.6506462148084317e-73
F3,O1,163.4240918636906,1.4007986240053001e-71
FZ,T5,160.64168024457953,2.242311874249296e-70
T5,CZ,159.98357297339487,4.3207278489074246e-70
T3,O1,159.81603275092803,5.1059564470671263e-70
C3,PZ,157.6813687400761,4.286410069884546e-69
F7,Fp2,156.37895226942058,7.461730640113703e-36
P4,P3,156.2078690042878,8.131371442533209e-36
Fp2,T5,153.78024077641896,2.0934021703769474e-67
T6,P3,152.76672115922779,5.749333247204609e-67
F8,F3,150.95917376954117,3.484571462893479e-66
C3,T5,149.21162747423824,1.9894509928864902e-65
T4,T5,147.6723715928482,9.229166278469002e-65
T3,C4,147.18880915092015,1.4946099330530825e-64
F7,PZ,145.6178813349227,1.6640460917142475e-33
C4,O1,144.95191147042334,1.3901210493493834e-63
T6,C4,144.5569742147814,2.8363185872469905e-33
C4,C3,144.32637288297846,2.5936081071168135e-63
T6,T5,144.18901227540977,2.9742710779280784e-63
C4,PZ,144.08368861110498,3.3035819236328696e-63
F8,O2,140.8074968762111,8.661773866914105e-62
P4,C3,140.36344540669268,1.3486297136825852e-61
C3,CZ,140.10681739670227,1.741887741948397e-61
Fp1,C4,135.30724900464008,2.0868099726196353e-59
C3,C4,131.90889535917108,6.184037488509151e-58
P4,C4,131.70317601872634,7.592244934502955e-58
F4,P3,129.2013280990289,9.203728519533806e-57
Fp2,T6,128.1187539048605,2.7093359631998303e-56
O1,P3,126.87097445829001,9.404396364700548e-56
F7,T6,126.83763297659654,2.1036826319686386e-29
F7,CZ,126.50273399212244,2.4898397974317827e-29
C4,P4,125.59428539184195,3.359970918098348e-55
P4,CZ,124.31261833926185,1.2064549516689754e-54
O2,P3,124.11315899042499,1.4720128595307452e-54
F4,T5,123.84565619280625,1.9221499971965802e-54
O1,Fp2,122.59592583139911,6.685724024570324e-54
C4,O2,121.35072579246682,2.3150540979168037e-53
T6,F4,118.72339136322667,3.182375534473422e-52
T3,PZ,116.53109779182678,3.769392443901069e-27
F7,T5,113.7644269158205,1.518626692424677e-26
F3,C4,108.9679684331268,5.363548747300114e-48
C4,T5,108.55242135071246,8.119214526251376e-48
T3,C3,106.44663262424325,6.637472062503916e-47
O2,CZ,104.25586997605758,5.906837567036935e-46
F7,O2,103.47815029724495,1.2834679913232679e-45
C4,T6,103.3939665205889,1.3959407027127814e-45
C4,Fp1,101.39290962358919,1.0281699350820441e-44
F8,P4,101.03287868168556,1.4726356905920309e-44
T3,CZ,100.41202476097291,2.736302471388503e-44
F3,T5,96.10684376780884,2.0093729466587478e-42
F4,C3,94.34903033166638,1.1613351660714756e-41
O1,F4,90.84451197470922,3.83724850765423e-40
Fp1,FZ,88.99727694740926,2.4252902494176174e-39
Fp2,C4,88.20205109679313,5.364009879781371e-39
F7,P4,87.0701080245579,1.0687713085045501e-20
T4,O2,83.26258493371941,7.427583320439437e-37
P4,Fp1,82.92152162329118,1.0440311556029336e-36
Fp1,F3,82.63142185611204,1.0068866349317145e-19
F8,F4,80.26789190797372,3.3260578770308326e-19
P4,FZ,77.1541059828131,3.30598082771471e-34
O1,CZ,75.23365636573216,2.2491533698157285e-33
T4,C3,74.90347570264126,5.017651300531894e-18
C4,Fp2,73.88315431291572,8.662135486077079e-33
T5,Fp2,73.47970155207678,1.2959066216526442e-32
F8,T4,72.29302654352612,4.2379778283611263e-32
T4,Fp1,71.78278949928578,7.053744466118278e-32
F7,Fp1,69.07796974429066,1.0504776031587711e-30
O1,F3,68.17456167071785,2.5892367199071377e-30
F4,T6,67.00919367290376,8.290350816383548e-30
F3,T6,65.29324287663675,4.600183684563627e-29
F7,F4,65.26181727610374,6.633325455743187e-16
FZ,T6,63.631989439746256,2.417022456231289e-28
T6,Fp1,62.97241370709679,4.670393652003235e-28
T3,F3,61.29385571603599,2.4968904006119914e-27
Fp2,C3,59.80330106918825,1.1064289594068122e-26
Fp1,Fp2,57.27674734997024,1.3799240858818032e-25
P4,O1,51.66165831670392,3.764376476081352e-23
PZ,P3,51.12573982589459,6.429697491250887e-23
O2,O1,51.05296538696955,6.914526911955382e-23
T6,Fp2,50.97946810305621,7.441286819430314e-23
O1,PZ,50.85545597411473,8.422649974961775e-23
F8,T5,50.17529277274946,1.4156832149866444e-12
C4,CZ,49.82178760685455,2.3653471642573874e-22
F8,P3,49.009845905927016,5.3229699696949385e-22
P4,F3,45.81201763042208,1.2989208526864997e-20
T4,FZ,44.84881216537719,3.400186992925629e-20
F8,C4,38.55097073129804,1.8375804020341745e-17
P4,F4,38.31559319958698,2.324811384723662e-17
T4,F3,37.697159916404715,4.3127807025431804e-17
FZ,C3,36.809013137895015,1.0475517181987909e-16
C4,P3,36.10934939172236,2.1076812602583313e-16
P4,Fp2,36.011491228574805,2.324193531323212e-16
T4,P4,35.99686002029235,2.358423415800851e-16
F3,C3,33.89818359789032,1.9204464621608925e-15
T6,C3,31.691085418954504,1.81252782067474e-08
T4,F4,27.70371107681797,9.373507749330968e-13
T4,O1,27.461614492433053,1.1939412732085415e-12
F8,C3,24.85314637055308,6.197546604560682e-07
T4,Fp2,21.393193980412683,5.141903099621603e-10
Fp1,C3,20.851476205570375,8.836604918984804e-10
F7,C4,20.71344991708454,1.0143867066574385e-09
F8,T6,20.568751558846007,5.759698154314237e-06
