Source,Target,F-stat,p-value
PZ,T4,4624.128391101075,0.0
P3,T4,4144.642009115229,0.0
F4,T4,4039.5973380881373,0.0
Fp2,T4,3717.172074415979,0.0
Fp1,T4,3689.7196495598823,0.0
F8,T4,3494.5014385993773,0.0
C4,T4,3482.1274756046605,0.0
FZ,T4,3399.6157403729258,0.0
F7,T4,3326.7384568136586,0.0
P4,T4,3300.0309227372954,0.0
T6,T4,2650.311123340211,0.0
T3,T4,2532.3970626852,0.0
C3,T4,2448.3616907330916,0.0
O2,T4,2328.3395651250617,0.0
T5,T4,1995.4212692485457,0.0
O1,T4,1802.6507165390344,0.0
CZ,T4,1577.596902520149,0.0
F3,T4,1496.1071571406271,0.0
Fp1,FZ,1238.4037606525433,0.0
Fp2,F8,1127.4831995347706,0.0
F4,FZ,1092.6627369814455,0.0
Fp1,F8,949.7233588716832,0.0
F4,F8,937.2587795629855,0.0
T4,O1,886.2418996715013,6.471265126966165e-194
C3,FZ,832.1807516524558,2.9258003479057116e-182
F3,FZ,726.988588311528,3.084884449e-314
CZ,C3,726.8421346091802,3.564135499e-314
Fp2,FZ,688.7942707810693,7.096241415318918e-298
T4,CZ,670.7697218348753,3.772342074075475e-290
T3,CZ,647.3709599741856,4.070589386418669e-280
Fp1,Fp2,611.7327473978198,7.933921280724102e-265
T3,P4,604.2309409823432,1.31619004778881e-261
F7,O1,599.5092809907405,1.400001803495353e-259
T3,C4,573.5828109248205,1.899147790653288e-248
P4,T3,571.4447549650192,1.5734598728917755e-247
T3,T6,568.9095459323605,1.9309864605888444e-246
T4,C3,564.49831627693,1.919879585103356e-124
PZ,C3,553.4012295242514,8.873065664392824e-240
T6,T3,552.7277160700555,1.7276542164710067e-239
T4,C4,534.7483100052193,9.202673927442392e-232
F3,F8,529.6020865591075,1.4994839233241741e-229
T3,O2,525.9302857915745,5.679958435513545e-228
C3,F3,524.0002861686221,1.1141065289067085e-115
T3,O1,519.7939328242286,2.4685359622364042e-225
F7,P4,509.00151803017343,1.0789232307999312e-220
F7,T6,507.1303738008668,6.880950405040894e-220
P4,T5,505.23648661612543,4.48865451072419e-219
T6,T5,500.24337980973735,6.3030193917274336e-217
F7,CZ,499.4504310585299,1.3822882854450334e-216
T4,P4,499.2275021968114,1.723780794372491e-216
CZ,FZ,495.6517578857985,5.949677709638547e-215
T4,PZ,492.6123261938748,1.2075572050906639e-213
F7,O2,491.66832608306987,3.075996420199882e-213
T5,CZ,489.1498372349772,3.7272965438907586e-212
O2,T5,471.9075427173888,9.775322582151377e-205
T4,T6,450.5390078405105,1.5405294053714884e-195
F7,C4,448.3836918848079,1.3049126259484599e-194
C3,Fp1,445.0895974206829,1.37009163509146e-98
T4,O2,441.55225959245854,1.1400406647941753e-191
T3,F4,433.15818364761776,4.6946405590159576e-188
O2,T3,427.5598535403892,1.2097566129043262e-185
F8,Fp1,425.6176351778929,8.303017585891552e-185
T4,F4,423.94509724876116,4.3615847844758785e-184
C4,T3,419.64157784094874,3.11455706109334e-182
O1,T5,410.85303829992984,1.9035371781829346e-178
T3,PZ,409.3359814807855,8.57403620460207e-178
T3,Fp2,407.7024749458585,4.335139392963263e-177
C4,C3,404.8479835707362,7.361249891100867e-176
T4,Fp2,398.9852655885953,2.4734506274388972e-173
P4,C3,397.23702771380584,1.4018649016219697e-172
FZ,F3,387.58099412133635,2.0343788267386266e-168
T4,F7,387.39586175600596,2.4447305365280253e-168
T3,F8,384.7616595319963,3.3396768250923335e-167
