,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.8840995678109069,0.8214882418894993,0.7432657241206,0.5771314092336505,0.5369166541863094,0.4487364647326248,0.2626821213408738,0.13192026637424825,0.13209795355243437,0.7582355008729317,0.5575571116358901,0.4781189165026303,0.18722343245516596,0.10293655623275418,0.01071968961184071,0.8151784637620377,0.4841901691363799,0.4575610761014423,-0.018260774864888685,-0.020087344442850014,-0.020470193458793168
Fp2,0.8840995678109069,1.0,0.7604525645736654,0.8781048060166916,0.5436269019043585,0.6155452174260854,0.44497203716603423,0.29212571622611627,0.10629047679531534,0.10721516937331238,0.6357352720855787,0.7381617299092657,0.39378495496143323,0.3140990471864305,0.07219476322288718,0.029813872405016102,0.896813883511651,0.4941351545866237,0.45895947968568646,-0.010282994155807391,-0.019590618879340462,-0.006746278275674257
F3,0.8214882418894993,0.7604525645736654,1.0,0.7812757701037645,0.8198678159974394,0.6715511696251453,0.6469669344084381,0.4131984902558241,0.23334854732943153,0.2320962059526865,0.7137349762107429,0.4667572850616986,0.5656204305443939,0.19496255924874473,0.15114412222457071,0.08227439650184365,0.8723967246754973,0.6849504443907497,0.657636154238315,-0.02265776790784292,-0.015582572312330288,-0.00861370903255415
F4,0.7432657241206,0.8781048060166916,0.7812757701037645,1.0,0.6435037825462048,0.8016705013207375,0.570070752127065,0.4008124002927594,0.16304533588618728,0.16552386959439697,0.5779700315970161,0.7281362018437254,0.4047096792510844,0.38376051196473554,0.09543573899325831,0.07686916914217108,0.9055181654717052,0.6217310158611572,0.586913484068314,-0.0071052316829518965,-0.015930551158964086,-0.00946586227784683
C3,0.5771314092336505,0.5436269019043585,0.8198678159974394,0.6435037825462048,1.0,0.7414748859297976,0.8506760626091296,0.5608749684651784,0.34988230476813015,0.3441245343842251,0.502282027432608,0.30078848847594475,0.587774664311695,0.17889674250013632,0.27476221282853175,0.17056214185608418,0.6815760234158069,0.8640175590375805,0.8537020786077865,-0.015625313287787393,-0.012727059398896312,-0.016701786400208432
C4,0.5369166541863094,0.6155452174260854,0.6715511696251453,0.8016705013207375,0.7414748859297976,1.0,0.7536185446555851,0.667841833118052,0.31025470322222787,0.3126472242757937,0.404523747832067,0.44923288199521044,0.4401061792691034,0.37819549912627093,0.22699889480058122,0.2762784420968024,0.724711850795944,0.7749362668420152,0.7630470085788639,0.006482264899365517,-0.012839947457609758,-0.022932858617412306
P3,0.4487364647326248,0.44497203716603423,0.6469669344084381,0.570070752127065,0.8506760626091296,0.7536185446555851,1.0,0.7329174174029545,0.5381980225785461,0.5250737718199554,0.36006320182533785,0.23513342031144951,0.5058455167022001,0.16928383170043526,0.38970906011960843,0.26399651568718596,0.594526700777892,0.9662274850613596,0.9952956453591831,-0.023950484600310754,-0.008773383501539514,-0.022098261899962217
P4,0.2626821213408738,0.29212571622611627,0.4131984902558241,0.4008124002927594,0.5608749684651784,0.667841833118052,0.7329174174029545,1.0,0.6265584677967414,0.6381189282206386,0.17326661019553793,0.13804309622448238,0.3452526389506176,0.283174422751028,0.39006372910886766,0.6138287605621662,0.39790897230074673,0.6536513460222001,0.7166875366092477,-0.039312881853726514,-0.01935442537071726,-0.012972695855843524
O1,0.13192026637424825,0.10629047679531534,0.23334854732943153,0.16304533588618728,0.34988230476813015,0.31025470322222787,0.5381980225785461,0.6265584677967414,1.0,0.9895708957383663,0.020500457848189147,-0.0786664909373595,0.2567862787430985,-0.01143653105331009,0.6091307335090612,0.5203428543725831,0.20593580504658257,0.42088499470435475,0.503698046000424,-0.019465771784538195,-0.008927207564095542,-0.0057708697747122905
O2,0.13209795355243437,0.10721516937331238,0.2320962059526865,0.16552386959439697,0.3441245343842251,0.3126472242757937,0.5250737718199554,0.6381189282206386,0.9895708957383663,1.0,0.01546809989206051,-0.07702889357305874,0.24362714840292227,-0.0032391975417152465,0.5752035198574236,0.559647529092396,0.20475058163995882,0.41368417289011306,0.49329986005072046,-0.008861698480153368,-0.013332750832588395,-0.004226470018181319
F7,0.7582355008729317,0.6357352720855787,0.7137349762107429,0.5779700315970161,0.502282027432608,0.404523747832067,0.36006320182533785,0.17326661019553793,0.020500457848189147,0.01546809989206051,1.0,0.5406149671568415,0.6325067763888306,0.22454627911695954,0.02697113176659917,-0.11886174704266288,0.6184871323291556,0.3929018328584203,0.3669342159942134,-0.046568022272919916,-0.02433344545101929,-0.010528380841183226
F8,0.5575571116358901,0.7381617299092657,0.4667572850616986,0.7281362018437254,0.30078848847594475,0.44923288199521044,0.23513342031144951,0.13804309622448238,-0.0786664909373595,-0.07702889357305874,0.5406149671568415,1.0,0.22632406677669234,0.5921200614979244,-0.132423753614144,-0.09088270590692674,0.6212490483443097,0.2925488148307191,0.25249538292698726,-0.0061995374167814945,-0.01721999527310165,0.00324052483868894
T3,0.4781189165026303,0.39378495496143323,0.5656204305443939,0.4047096792510844,0.587774664311695,0.4401061792691034,0.5058455167022001,0.3452526389506176,0.2567862787430985,0.24362714840292227,0.6325067763888306,0.22632406677669234,1.0,0.10624176460338272,0.5329297561153323,0.05202697820762199,0.4614527676951747,0.46745792994030155,0.48555234958229465,-0.04245416639419016,-0.020894947664177717,-0.017390256953432295
T4,0.18722343245516596,0.3140990471864305,0.19496255924874473,0.38376051196473554,0.17889674250013632,0.37819549912627093,0.16928383170043526,0.283174422751028,-0.01143653105331009,-0.0032391975417152465,0.22454627911695954,0.5921200614979244,0.10624176460338272,1.0,-0.12111027022490968,0.30206717397948923,0.281438565351923,0.19242779690723433,0.17722256752595048,-0.04021580310154355,-0.02225467602890746,0.013968820893676877
T5,0.10293655623275418,0.07219476322288718,0.15114412222457071,0.09543573899325831,0.27476221282853175,0.22699889480058122,0.38970906011960843,0.39006372910886766,0.6091307335090612,0.5752035198574236,0.02697113176659917,-0.132423753614144,0.5329297561153323,-0.12111027022490968,1.0,0.29168425669240833,0.1383730857274761,0.27155907592995804,0.3420326109417251,-0.02850042658049795,-0.015946793210666766,-0.015566634854213153
T6,0.01071968961184071,0.029813872405016102,0.08227439650184365,0.07686916914217108,0.17056214185608418,0.2762784420968024,0.26399651568718596,0.6138287605621662,0.5203428543725831,0.559647529092396,-0.11886174704266288,-0.09088270590692674,0.05202697820762199,0.30206717397948923,0.29168425669240833,1.0,0.09463687556429691,0.20889375785817837,0.2515930324837665,-0.00851712081790021,-0.021654050398909025,-0.01393736473322217
FZ,0.8151784637620377,0.896813883511651,0.8723967246754973,0.9055181654717052,0.6815760234158069,0.724711850795944,0.594526700777892,0.39790897230074673,0.20593580504658257,0.20475058163995882,0.6184871323291556,0.6212490483443097,0.4614527676951747,0.281438565351923,0.1383730857274761,0.09463687556429691,1.0,0.6484390498022945,0.610643805339968,-0.01504468756905233,-0.01281208019904883,-0.011488203473252592
CZ,0.4841901691363799,0.4941351545866237,0.6849504443907497,0.6217310158611572,0.8640175590375805,0.7749362668420152,0.9662274850613596,0.6536513460222001,0.42088499470435475,0.41368417289011306,0.3929018328584203,0.2925488148307191,0.46745792994030155,0.19242779690723433,0.27155907592995804,0.20889375785817837,0.6484390498022945,1.0,0.9842046925877932,-0.016971831964669705,-0.008886160183189839,-0.02551543726478996
PZ,0.4575610761014423,0.45895947968568646,0.657636154238315,0.586913484068314,0.8537020786077865,0.7630470085788639,0.9952956453591831,0.7166875366092477,0.503698046000424,0.49329986005072046,0.3669342159942134,0.25249538292698726,0.48555234958229465,0.17722256752595048,0.3420326109417251,0.2515930324837665,0.610643805339968,0.9842046925877932,1.0,-0.019874918604340097,-0.008659967214480487,-0.023999267233513775
