Source,Target,F-stat,p-value
F8,T4,4748.358126186182,0.0
T4,F8,3077.938128031353,0.0
F8,T3,2562.688263476716,0.0
Fp1,T4,2453.4338992861226,0.0
T5,T4,2258.431938157633,0.0
F8,CZ,2154.710645456913,0.0
F3,T4,2036.2063320011919,0.0
T5,T3,1876.878456432046,0.0
F7,T4,1851.3490195641084,0.0
F8,C4,1811.7653677247831,0.0
Fp1,T3,1795.8942228517728,0.0
F8,Fp2,1783.1678436624222,0.0
Fp1,Fp2,1755.725582578023,0.0
P3,T4,1715.1847742800317,0.0
F7,T3,1691.9753099820873,0.0
T5,CZ,1649.7153963701035,0.0
F3,FZ,1646.5982697194938,0.0
T4,Fp1,1542.4889182999727,0.0
F3,T3,1535.9022370279608,0.0
T6,T4,1535.8087459497376,0.0
F3,CZ,1504.033355729278,0.0
F8,O1,1467.85617696473,0.0
T5,O1,1466.7426333811811,0.0
Fp1,CZ,1465.615041842821,0.0
P3,CZ,1424.077282533267,0.0
F3,Fp2,1408.0847441928477,0.0
T3,F8,1368.0939133319605,2.758488650804204e-293
P3,O1,1360.387776865784,0.0
O2,O1,1357.1781736575165,0.0
P3,T3,1277.4486798318533,0.0
Fp2,F8,1272.0851702242041,3.004716400929986e-273
F8,FZ,1269.1270047959097,0.0
CZ,F8,1268.5220794481104,1.6693933229349312e-272
Fp2,Fp1,1230.2139850563137,1.7172895189628035e-264
F4,T4,1222.3478558568997,0.0
O2,T4,1207.3635834628415,0.0
Fp2,T4,1182.0959091430032,0.0
T4,T5,1177.618141528134,1.7818024281309185e-253
P4,T4,1173.838219706964,0.0
F8,F4,1155.8950665754544,0.0
T5,C4,1152.8830433612027,0.0
P4,O1,1145.084475781573,0.0
F3,O1,1144.5568434059114,0.0
Fp1,O1,1142.172808923123,0.0
F7,CZ,1098.9697711426336,0.0
C4,F8,1010.1414001341457,2.805305759322233e-218
F4,F8,1001.9968663821905,1.4599210871100098e-216
T6,O1,993.741054392568,0.0
T4,F7,954.1750754506478,1.7822138599003342e-206
PZ,O1,938.2025120151628,0.0
T5,T6,930.8940769443211,0.0
Fp1,C4,916.3436947171183,0.0
F7,O1,901.0547901624183,0.0
T5,C3,898.7617785337442,0.0
F8,C3,893.2590687957157,0.0
P3,C4,887.6609159591129,0.0
FZ,F8,879.7501869843895,9.527460454421492e-191
F3,C4,876.3482134798554,0.0
PZ,T4,875.9571757060718,0.0
F4,CZ,873.5851092902227,0.0
PZ,CZ,871.2046940219836,0.0
Fp1,FZ,811.1264886692281,0.0
O2,T3,806.7182980862673,0.0
T5,Fp2,793.7881990675768,0.0
O2,CZ,786.0356095828381,0.0
P4,CZ,784.3607576874102,0.0
T5,FZ,762.074351935319,5e-324
CZ,T5,750.3454503118073,2.5970652561784303e-163
T6,T3,740.8389125081759,3.060394244e-315
F8,F7,734.5459615589767,1.253986522915e-312
Fp2,O1,720.4044846597393,9.390895499182011e-307
P3,C3,719.6774204666066,1.8830682833935022e-306
T5,P4,693.3341322164741,1.7048691249793982e-295
Fp2,CZ,690.5728625847449,2.405318543857258e-294
FZ,Fp1,685.8885773880517,1.3270805406645842e-149
F4,T3,684.6457122738104,7.066634669825827e-292
F4,O1,678.7893535649008,1.9437338901066773e-289
FZ,F3,666.9789144366995,1.6247910978751738e-284
F3,F4,663.1101384455953,6.666854844042042e-283
T3,Fp1,658.0180951047038,8.864794805763706e-281
P4,T3,657.2396627407558,1.8723545644484474e-280
P3,PZ,652.8883527028541,1.224041794706239e-278
T6,CZ,644.4760556666763,3.9703855728046637e-275
T4,F3,643.5718045615023,9.469895400328175e-275
T3,T5,638.2053300327813,1.6489113470566432e-272
T4,O2,632.6741293422349,3.3696902749090557e-270
T5,PZ,627.4549023754323,5.109465407394389e-268
Fp2,T3,626.9396954004089,8.388514563761283e-268
CZ,F7,604.8444233611289,2.512779600186506e-132
O1,P3,599.4978398486427,2.5207853612139513e-256
F7,C4,596.63008791202,4.000359720426875e-255
T5,F4,591.1756254449969,7.693823735339286e-253
Fp2,F3,570.0372815700129,5.557435417621866e-244
O1,F3,565.2328075002993,5.753431832792421e-242
PZ,T3,556.5747236565167,2.4700446698555938e-238
C3,T4,551.654216253076,2.8715011175939337e-236
C3,CZ,545.116433360702,1.5970621682626773e-233
Fp1,C3,528.6012175138131,1.3896023415124638e-226
C4,T4,524.8395378595287,5.3026088299063905e-225
P3,FZ,505.3186339392442,8.666536828924922e-217
T4,P3,498.30549923621857,7.779853762661344e-214
T3,F7,495.096512826687,1.7484217824246664e-212
F3,C3,488.0364290935778,1.6496390532823013e-209
C4,T5,483.64568121839056,2.116177877852985e-106
F7,FZ,480.59537155472117,2.2596075963035615e-206
T5,O2,469.81982762656355,7.921031341318745e-202
T3,F3,467.84313024530803,5.405135450637258e-201
T4,F4,467.1828126796977,1.026681310485523e-200
O1,Fp1,466.4543610837442,2.083663974322392e-200
O1,F8,464.351877466819,1.6073485803941268e-199
CZ,Fp1,463.8449453829214,2.6306352636568715e-199
FZ,T5,462.600479668115,6.892058042617667e-102
C4,Fp1,457.379452136308,9.087235033795873e-101
CZ,F3,454.2670333439715,2.9084054912908798e-195
F4,FZ,450.45335403956227,1.186768550420933e-193
T5,F7,445.43281227477746,1.5680726462968158e-191
P3,P4,444.5045975569337,3.868786713835788e-191
O1,T5,442.4590721968769,2.8312024413705907e-190
F8,PZ,439.2039390712999,6.725796755135881e-189
F8,T6,438.0028353243559,2.164988846476105e-188
P4,C4,437.13715973287617,5.02809663584297e-188
T4,T6,436.6030818835486,8.456380609178066e-188
Fp1,F4,425.3951137083419,4.645538073520605e-183
C4,CZ,421.12815511861055,2.967452342608624e-181
O1,F7,413.1963303469656,6.754316262194234e-178
O1,P4,412.9569700122182,8.529380113234545e-178
P3,Fp2,403.20663134776265,1.1484117444477597e-173
O2,C4,398.3693806413908,1.2868878041186382e-171
Fp2,T5,398.0819306635429,4.9485829080296273e-88
T4,P4,396.5238820635447,7.791115024875689e-171
CZ,P3,395.9252950066111,1.3972662454285355e-170
T4,Fp2,392.2806180361362,4.8987266394004965e-169
C3,T3,387.89455526462376,3.544710120808077e-167
F4,C4,387.5948459671144,4.749659119135099e-167
C3,O1,382.1468226055994,9.70778282989213e-165
T3,P3,381.74746977921245,1.433878054717771e-164
F7,C3,381.243169486378,2.3465267210509585e-164
PZ,C4,374.06643277696713,2.6022929585344706e-161
O1,PZ,372.77400638953543,9.201231575247984e-161
C4,O1,367.7216251686429,1.2835999453309326e-158
F7,Fp2,366.69486614124696,3.5021838345392573e-158
C3,F8,366.49059903157917,3.0981840753947652e-81
O1,O2,365.40360648016696,1.2376003667135625e-157
Fp1,F7,363.3840224003064,8.915378706628221e-157
F8,P4,359.6347544832959,3.48691453058408e-155
PZ,P3,358.52799982776264,1.6050320329853384e-79
P3,T6,354.53417671317476,5.119478272126203e-153
FZ,F7,339.1272212693837,2.4252536534223107e-75
F3,F7,334.4882584932613,1.7041850826612988e-144
CZ,T6,332.2889283725549,7.221158036477213e-74
O1,Fp2,328.66631300156155,5.112226794508795e-142
T3,T6,326.1359696635323,1.531406497988356e-72
T6,C4,324.5858977734801,2.7877392074034706e-140
T5,Fp1,323.1215756161034,1.1710615726595223e-139
O1,F4,319.5102734429966,4.037062030070706e-138
F4,T5,318.6247025749254,6.380426404215674e-71
PZ,T5,316.8159797511478,1.5666193579746024e-70
F7,F8,315.449996954785,3.087479578149524e-70
F4,Fp1,312.03971699504984,1.679842652854753e-69
