Channel,Participation_Coefficient
Fp1,0.3213438371376266
Fp2,0.32021311664302265
F3,0.35773725382472676
F4,0.3438999116945163
C3,0.48039318399659303
C4,0.46074981049388763
P3,0.49852173051767723
P4,0.49571027325558226
O1,0.3536153753811625
O2,0.415465268384115
F7,0.3558809328799388
F8,0.37894129429951007
T3,0.4505704344994046
T4,0.48054710120431066
T5,0.4983285452355032
T6,0.46639088819296637
FZ,0.3353204330516407
CZ,0.4741900244962387
PZ,0.49797124742246734
