Source,Target,F-stat,p-value
CZ,T3,4690.105708102592,0.0
CZ,Fp1,4582.068489478553,0.0
CZ,F8,4577.658945649978,0.0
CZ,T6,4477.6082395343665,0.0
CZ,F3,4439.3029681177695,0.0
CZ,O2,4436.992693960274,0.0
CZ,O1,4335.246906818266,0.0
CZ,P3,4315.3477196302365,0.0
CZ,C4,4205.582635187139,0.0
CZ,T4,4125.873104111185,0.0
CZ,F7,4093.5525337009517,0.0
CZ,C3,4032.9407184269835,0.0
CZ,F4,4031.802447520193,0.0
CZ,T5,3779.667912673546,0.0
CZ,FZ,3735.244046880421,0.0
CZ,Fp2,3695.4631704839785,0.0
F3,Fp1,3317.738007203253,0.0
CZ,PZ,3184.8132709395054,0.0
F7,F8,2568.742685609075,0.0
F4,F8,2551.4320524038544,0.0
CZ,P4,2504.288986991475,0.0
PZ,P3,2406.091517824617,0.0
F4,FZ,2390.960956121058,0.0
Fp1,T3,2320.0202753411613,0.0
F7,T3,2294.2431565372904,0.0
F8,F4,2080.5845829992068,0.0
T3,F7,2025.6367693313339,0.0
F8,F7,2014.863407445048,0.0
Fp1,FZ,1978.798473337744,0.0
Fp2,FZ,1956.149879178834,0.0
F4,Fp2,1855.4965614251332,0.0
F8,Fp1,1852.2241847838156,0.0
C4,F8,1841.3583532506882,0.0
Fp1,T4,1806.203178151801,0.0
Fp1,P3,1795.3914376872428,0.0
F7,F3,1787.9185155306052,0.0
P3,PZ,1787.6567241321618,0.0
F8,C4,1776.817736702231,0.0
F3,F7,1753.6854207514602,0.0
T3,Fp1,1750.601507270431,0.0
FZ,Fp2,1730.9966097753265,0.0
T5,P3,1713.61141709363,0.0
P3,C4,1701.0404539181557,0.0
T5,T3,1690.7429793045935,0.0
C4,T4,1675.0376585680565,0.0
C4,P3,1671.3583157072715,0.0
T4,C4,1628.3679366811784,0.0
O2,F7,1615.5805816021627,0.0
Fp1,F3,1601.1919136120127,0.0
FZ,F4,1600.80221596551,0.0
O2,Fp1,1597.5810334347402,0.0
F7,FZ,1582.929504032752,0.0
F7,T4,1568.4866294247915,0.0
PZ,T4,1565.0431928691492,0.0
T3,T5,1529.004340095347,0.0
Fp2,F8,1527.2991253979314,0.0
F7,P3,1526.008779333941,0.0
P3,Fp1,1520.2073352244329,0.0
F8,Fp2,1519.4986801053958,0.0
Fp1,F8,1510.2447368147086,0.0
P3,F7,1493.4596157894296,0.0
PZ,F8,1476.3777984096528,0.0
Fp1,O2,1465.9340345214894,0.0
T4,PZ,1459.2820096691048,0.0
PZ,C3,1458.9685133650196,0.0
F4,T4,1450.740151354413,0.0
P3,T5,1427.7543922206985,0.0
T4,F7,1424.485364421867,0.0
T3,C4,1418.5448946104032,0.0
F4,F3,1408.5502302190882,0.0
T4,Fp1,1396.9264352150828,0.0
F8,PZ,1386.8672049724391,0.0
F3,F4,1353.2346867557371,0.0
