Channel,Participation_Coefficient
Fp1,0.2959674289563734
Fp2,0.32795663439934597
F3,0.34304642392346807
F4,0.40117831476788035
C3,0.448879045031212
C4,0.48079745701709675
P3,0.49104008757795614
P4,0.44863615791708933
O1,0.2500487431872438
O2,0.21379299778296268
F7,0.3402362965872201
F8,0.4010503351843614
T3,0.45540886256681423
T4,0.4935191600214319
T5,0.4836616793599351
T6,0.18635128978830084
FZ,0.3807731894736569
CZ,0.46878193490741005
PZ,0.4973675383548547
