,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,0.9999999999999998,0.9441440161685488,0.9287239892434431,0.822827585968994,0.14915458423324884,-0.05359920430713227,0.07701965654341969,-0.08910007271999955,-0.11505009305235016,-0.14956753646110102,0.8369900707233303,0.7946955211751868,0.1808507109160338,0.01923499303698829,-0.0004916678352493421,-0.18688087822214355,0.9191855627332338,0.11393704732191652,-0.10092023657402772
Fp2,0.9441440161685488,1.0,0.939105668750375,0.8905391604636675,0.15346505380807404,-0.07361837772477288,0.0949425319077733,-0.06598624691755679,-0.10488248705807586,-0.10745976184794188,0.7175780475984979,0.8574870762622091,0.23810952063242566,0.07513393078297871,0.006301695368530899,-0.1493005976363805,0.9353763684921813,0.1248662474252739,-0.06765883834953768
F3,0.9287239892434431,0.9391056687503752,1.0,0.9118209214052779,0.26966778789264684,0.06855645150949047,0.2061456155709039,0.057685838440155485,-0.009612060487359807,-0.023911285186268463,0.6538099100364733,0.7772049071058584,0.2795116692529992,0.12449522121909967,0.11987162019343675,-0.026597309087991614,0.9977913438414702,0.28034793155964033,0.03202143920359907
F4,0.822827585968994,0.8905391604636677,0.9118209214052779,1.0,0.3753799720008358,0.25575270261272076,0.06720160456768426,-0.012446041782859824,-0.14013418367581304,-0.12391068951291453,0.6040547031058503,0.838092208179927,0.3361636087976524,0.31244328119545267,0.06399765476226653,0.007381572987338384,0.9047564244588171,0.3745089865349787,-0.037871614862917166
C3,0.14915458423324884,0.15346505380807404,0.26966778789264684,0.37537997200083584,1.0,0.607582677758835,0.3581209632753903,0.3310278668002362,0.1476839734949301,0.1401520839048679,0.03912418604628136,0.16378393149399298,0.5697810404365364,0.36056548808612005,0.5701985053834512,0.35972431440616837,0.2644004047491969,0.7942223858008571,0.31086340208284996
C4,-0.05359920430713227,-0.0736183777247729,0.06855645150949047,0.25575270261272076,0.607582677758835,0.9999999999999998,-0.15169988022389114,0.02230164537860737,-0.21018500241756208,-0.20375255113627155,0.022486192743911247,0.1380795522515403,0.252263284921818,0.6097211616243351,0.18248878413470668,0.3558049961361463,0.0565599228648245,0.7534402607840823,-0.06255753546320432
P3,0.07701965654341969,0.09494253190777331,0.20614561557090388,0.06720160456768427,0.3581209632753903,-0.15169988022389114,1.0,0.7803729907708691,0.8618917368018013,0.7989948910002445,-0.17405033093530314,-0.11856621992376844,0.0021218191085075723,-0.2947539662799709,0.659623544148718,0.4434622123143503,0.22818222411878958,0.28849879607763335,0.8306711174598496
P4,-0.08910007271999955,-0.06598624691755678,0.057685838440155485,-0.012446041782859825,0.3310278668002362,0.022301645378607366,0.7803729907708691,1.0,0.9089129533016368,0.946700724295332,-0.3547856019838499,-0.20962039069867336,0.04989659964266387,-0.05675056125488795,0.6023238697366093,0.7840605517037167,0.08789093388789822,0.30493475933393954,0.9436505291345737
O1,-0.11505009305235017,-0.10488248705807586,-0.009612060487359806,-0.14013418367581304,0.1476839734949301,-0.2101850024175621,0.8618917368018013,0.9089129533016367,1.0,0.9664482503945143,-0.3275206711003139,-0.26310552838319146,-0.10066511523755851,-0.2615176532151981,0.5796870741527292,0.6278843653155675,0.016498999355771846,0.12768145550116544,0.9382350740660048
O2,-0.14956753646110102,-0.10745976184794187,-0.023911285186268463,-0.12391068951291453,0.1401520839048679,-0.20375255113627158,0.7989948910002445,0.946700724295332,0.9664482503945143,0.9999999999999999,-0.4017364834243127,-0.24899919976584925,-0.02116772724286255,-0.13536143776869858,0.5247955786701533,0.7198893646999953,0.009053202206745999,0.10700694918334314,0.9359018367667292
F7,0.8369900707233302,0.7175780475984979,0.6538099100364734,0.6040547031058503,0.03912418604628136,0.022486192743911247,-0.17405033093530312,-0.35478560198384995,-0.3275206711003139,-0.4017364834243127,1.0,0.7184788699637853,0.022533914040139682,-0.0014621204888033558,-0.21859157787076153,-0.35573630184778393,0.6275125245178184,0.0241336711951157,-0.30641652782213374
F8,0.7946955211751868,0.857487076262209,0.7772049071058584,0.838092208179927,0.16378393149399298,0.1380795522515403,-0.11856621992376844,-0.20962039069867333,-0.26310552838319146,-0.24899919976584922,0.7184788699637853,1.0,0.22742197344973605,0.3766787611991485,-0.11413710141616218,-0.060358264772523686,0.7627416488651637,0.16701796171257705,-0.19865565869873908
T3,0.1808507109160338,0.23810952063242566,0.2795116692529992,0.33616360879765234,0.5697810404365364,0.252263284921818,0.0021218191085075723,0.04989659964266387,-0.10066511523755851,-0.021167727242862547,0.022533914040139682,0.22742197344973605,1.0,0.5056075141742431,0.35230508695583446,0.23034960134083807,0.2811194452290276,0.26044432735820156,-0.03781365210052519
T4,0.01923499303698829,0.07513393078297871,0.12449522121909967,0.3124432811954527,0.36056548808612005,0.6097211616243351,-0.2947539662799709,-0.05675056125488794,-0.2615176532151981,-0.13536143776869858,-0.0014621204888033558,0.37667876119914845,0.505607514174243,1.0,0.05139150640226121,0.4805394401894045,0.11975840912351338,0.3169757594249963,-0.19516152062345146
T5,-0.0004916678352493421,0.006301695368530898,0.11987162019343675,0.06399765476226653,0.5701985053834512,0.18248878413470668,0.6596235441487182,0.6023238697366093,0.5796870741527292,0.5247955786701533,-0.21859157787076153,-0.11413710141616219,0.35230508695583446,0.05139150640226121,1.0,0.5599711177594763,0.12031717266680542,0.3762205027761282,0.534439968108541
T6,-0.18688087822214353,-0.1493005976363805,-0.026597309087991614,0.007381572987338383,0.3597243144061683,0.3558049961361463,0.44346221231435035,0.7840605517037167,0.6278843653155673,0.7198893646999953,-0.355736301847784,-0.06035826477252368,0.23034960134083807,0.48053944018940453,0.5599711177594763,1.0,-0.006629276688192097,0.3379116091441537,0.6474485491662969
FZ,0.9191855627332337,0.9353763684921813,0.9977913438414703,0.9047564244588171,0.2644004047491969,0.05655992286482451,0.22818222411878955,0.0878909338878982,0.01649899935577185,0.009053202206745999,0.6275125245178182,0.7627416488651637,0.28111944522902765,0.11975840912351338,0.12031717266680542,-0.006629276688192097,1.0,0.2754756337909661,0.05638031223275651
CZ,0.11393704732191652,0.12486624742527389,0.28034793155964033,0.3745089865349787,0.7942223858008571,0.7534402607840824,0.28849879607763335,0.3049347593339396,0.12768145550116544,0.10700694918334314,0.0241336711951157,0.16701796171257705,0.26044432735820156,0.3169757594249963,0.37622050277612823,0.33791160914415364,0.2754756337909662,0.9999999999999999,0.3213253105620879
PZ,-0.10092023657402772,-0.06765883834953768,0.03202143920359907,-0.037871614862917166,0.3108634020828499,-0.06255753546320432,0.8306711174598495,0.9436505291345736,0.9382350740660047,0.9359018367667292,-0.3064165278221338,-0.1986556586987391,-0.03781365210052519,-0.19516152062345146,0.534439968108541,0.6474485491662969,0.05638031223275651,0.3213253105620879,1.0
