Source,Target,F-stat,p-value
F4,C4,452.10160250161033,3.855165648731432e-100
Fp2,O2,448.69165739977484,7.256639523768857e-195
T4,T6,444.0249527496397,7.455773069652094e-193
F3,C3,441.9265230396911,6.197776496135423e-98
T4,F8,406.8050294129598,8.377050277728353e-177
F7,F4,392.8527741650956,8.75719349674488e-171
FZ,F4,382.04524424470577,4.03551637748275e-166
Fp1,O2,375.58337886611207,2.4810963369524194e-163
Fp1,T6,373.93832326021396,1.272469109732874e-162
T4,Fp2,369.3120879711664,3.513956562070082e-82
F3,F8,364.3193903658221,1.805311352737152e-158
FZ,C3,362.7225822411348,9.467047872343326e-81
F7,FZ,359.64317082824545,1.8846426896052804e-156
Fp2,O1,358.87026767505307,4.063484413233338e-156
C3,PZ,358.39439245407834,8.238309333838252e-80
F4,F3,357.67778970501746,1.3295692311416834e-155
C3,C4,354.77855887544877,2.3735535332072887e-154
F7,T3,334.1253188372949,1.5336724482958618e-74
F8,F4,332.72260395125573,7.936144914256214e-145
F8,F7,331.1650417594624,3.7353241055788364e-144
F7,F8,330.2152171546257,9.606621755322244e-144
FZ,CZ,329.4269716861495,1.607685340944855e-73
P3,F7,329.231980589139,2.5541769706720906e-143
F8,O2,325.57975268152956,9.655720374491463e-142
Fp2,T6,322.5886558148374,1.8915695793077879e-140
T6,O2,317.22343804847804,3.9314114190830753e-138
Fp1,Fp2,314.6136479347549,5.272651415910001e-137
T3,FZ,311.4147414966281,1.2708257231444021e-135
Fp2,F3,309.365010587983,9.765425505898454e-135
T3,F4,303.24515683104556,4.3053616010319705e-132
C3,CZ,299.32637655863397,2.1252522898892027e-130
T4,PZ,298.10945097991186,7.133394003726023e-130
O1,P4,296.3114092826903,4.26900388354169e-129
PZ,F7,295.6609350307638,8.155246639377308e-129
C3,P4,292.7916958425281,1.46639155810901e-65
Fp1,T3,292.732599215984,1.5104098897898488e-65
T3,C4,289.58386582751564,3.450362961630912e-126
O1,O2,288.27021642996317,1.2753847179457683e-125
T3,F8,281.22454812109856,1.416061823294833e-122
T5,P4,277.5632489672947,5.417436191506629e-121
PZ,P4,277.2860417397478,7.138866380170306e-121
F8,O1,276.76291307078577,1.201647108657398e-120
F4,C3,274.6968068394138,1.2588089012253355e-61
F8,FZ,266.7579707157499,2.542584605681227e-116
PZ,F4,266.60474729689724,2.9615905959711305e-116
Fp2,T5,264.5337822751015,2.327930949758231e-115
F8,C4,260.0247847490206,1.9528614113505898e-58
F4,CZ,258.97919394504305,3.296818682468911e-58
FZ,O2,256.993296974714,4.242184805094595e-112
PZ,F3,255.01014733159627,3.0563363745869393e-111
P3,F3,253.24040844162153,1.780521541599974e-110
T4,Fp1,251.59939764973578,1.3286526963797858e-56
T4,F4,251.40187083022002,1.110887309024201e-109
T4,P4,247.137863098875,7.759665050800636e-108
Fp2,T3,244.08888422654448,5.720741894896378e-55
T3,P4,244.07985735639946,5.7466729907987564e-55
F3,CZ,244.02718113418496,5.900355260663753e-55
Fp1,O1,243.58616075707286,2.6671365005909443e-106
FZ,C4,237.53501394893513,1.5261848348606394e-53
C4,O2,235.49085376499409,8.46859683216045e-103
P3,PZ,234.00728362886136,3.711988493406294e-102
T4,F7,232.83271899438637,1.610635676427074e-52
T3,T4,229.09918230254607,4.931430628556028e-100
F7,Fp2,222.09352910240347,5.297756222127873e-97
Fp1,C3,221.55610118772773,4.589054035294091e-50
F3,T3,218.62067242293364,1.9991328618003724e-49
F7,T6,215.59869540238319,3.4238205202006803e-94
T5,T6,211.85081041900247,1.4335705018476555e-92
T4,P3,211.27836456954918,2.536036739821107e-92
F3,O2,204.5536907527145,2.0632809273022702e-89
T3,PZ,202.30741924597814,7.13955481126025e-46
F3,T6,201.20856251673644,5.786727590190324e-88
Fp1,F4,195.31509670951027,2.0582710528108447e-85
F8,F3,195.29945175626125,2.090619691127645e-85
F7,O2,193.9430260011125,8.080877189026913e-85
F8,T5,193.29832976525068,1.5365470165664436e-84
CZ,O2,192.94837112471265,2.1779269225393386e-84
PZ,C3,190.6515684095171,2.1495788780174334e-83
F8,T4,189.31592708000636,4.8348947148086926e-43
FZ,O1,186.240726990363,1.7456593301743963e-81
F3,FZ,182.26179008466266,9.21932755106203e-80
P4,F4,181.47864266241538,2.01274127923862e-79
T4,T5,179.95551165524873,9.189435733026289e-79
C3,T3,178.2045722664365,5.26561583780342e-78
C4,C3,177.47229457941486,1.0927817804750696e-77
FZ,T6,177.20899370408856,1.4208445218565732e-77
Fp2,F7,173.39347161532422,6.379390069118912e-76
F4,O2,171.59445463644894,3.8356806849738795e-75
P3,F4,171.47081951165237,4.338937776268523e-75
C4,O1,169.0591555999281,4.806088997769752e-74
Fp2,C4,168.85722599392693,1.395865263325219e-38
F8,T3,168.68444421277383,1.5224019360163227e-38
PZ,F8,167.28164797933715,2.828758009170099e-73
CZ,O1,167.0576470111967,3.5367785989416645e-73
P3,C3,166.9932187283913,3.771473334948885e-73
F4,T3,165.79233295594244,6.50692360487165e-38
Fp2,C3,157.31025001730046,4.6132986377877774e-36
Fp2,T4,157.29169385526856,4.656514718585082e-36
O2,O1,154.77494765966523,1.649340242835266e-35
T3,O1,151.9891255936901,1.1896784266585687e-66
PZ,FZ,151.70910016276753,1.5730265872442666e-66
FZ,T3,148.92304323421453,3.123785186134579e-34
P3,C4,148.25943155692448,4.911025476581479e-65
P4,F8,147.62004178575975,9.293356710647021e-65
C4,CZ,146.6215544412754,2.5162246073137453e-64
P3,O1,145.79034842638373,1.5088745123565623e-33
P3,O2,143.5756603006908,4.594760929557334e-33
PZ,P3,142.23755791199846,1.9958254073721406e-62
F8,T6,141.70744821640142,3.3869030071411646e-62
T6,O1,141.5101575884096,4.123663631285501e-62
F7,C3,139.77612248715363,2.3259687245638896e-61
F7,Fp1,139.06791969573808,4.714757428115591e-61
P4,F7,137.40514840564464,2.4770326200759588e-60
F4,O1,136.9984403872294,3.716719364795483e-60
PZ,CZ,135.6805760158545,1.384214271292369e-59
F4,FZ,133.78898889040028,6.310404856350312e-31
C4,T3,132.87063125037753,2.2846607943539922e-58
F8,C3,130.5561316409725,3.2101037713936745e-30
O2,P3,130.24361221759372,3.7568192405142165e-30
PZ,C4,129.13721489991647,9.477443173677053e-57
T4,FZ,128.07177372133336,2.7442058750993323e-56
Fp2,P3,128.06053880720478,2.775144222766991e-56
Fp1,C4,127.76205123948904,1.3098336200643528e-29
T5,F7,127.6638404733125,4.1229025670740365e-56
T4,F3,124.2880695403775,1.1973189419105025e-54
PZ,Fp2,123.53664187950484,2.5344173243523325e-54
F3,O1,123.25520466959837,3.3562467773688797e-54
T6,PZ,122.35324322390487,8.256017681073798e-54
CZ,T6,121.56657195237189,1.8101914993851732e-53
Fp1,T5,120.66848639000717,4.4358038523539595e-53
Fp1,F7,119.90401237908813,9.512942542560033e-53
F3,C4,119.20367523311718,9.739560130407253e-28
C4,T4,119.06038996119322,2.2078381983764346e-52
F7,C4,118.55126654324675,3.669777684436055e-52
T3,O2,117.66381674427002,8.898095852216027e-52
T5,Fp2,115.22008785244611,7.243906595380215e-27
T4,C4,115.1725663080618,1.0693947711515097e-50
O1,T6,115.10620222056735,7.671672185491785e-27
PZ,Fp1,114.1999491742199,2.823152955240333e-50
T5,Fp1,113.8755532401191,1.4261333197578604e-26
P4,T5,113.57057129083745,5.2911721107430875e-50
O2,T6,113.11941732554158,2.0874624241951666e-26
P3,FZ,110.39544151332947,1.2587058250861096e-48
P3,T5,110.07472400375092,1.73362291168906e-48
P4,O2,109.99014140386147,1.8863451020141463e-48
Fp1,F8,108.36542749923782,9.548689054359018e-48
CZ,PZ,108.10130130588098,2.617933386542929e-25
T5,F8,103.57058388517582,2.570665059408628e-24
P3,F8,103.1282031680764,1.7800799902366806e-45
Fp1,T4,102.78712441657548,3.816298377337345e-24
C3,P3,102.6686286641958,4.051323727628183e-24
P3,CZ,102.50567368129742,3.313890162754782e-45
T3,C3,101.83610016919116,6.466001925817876e-45
P3,T3,101.59092139571291,8.259150990694061e-45
Fp2,CZ,101.46131130660574,9.4000304624827e-45
T3,CZ,100.87378225282998,1.6898974604753783e-44
P3,Fp1,97.17941200046286,6.755556537539392e-43
T5,T4,96.54439425189295,8.901087910856191e-23
P4,P3,94.76409930649632,2.1861466740841664e-22
O2,C3,93.99822390509213,3.2179665896340375e-22
Fp1,CZ,89.91484262537922,9.543593657963738e-40
FZ,T5,89.20416063511391,1.9404263548446046e-39
F7,CZ,88.66179908039112,3.334979458771835e-39
P4,F3,88.59695743362397,3.5580495705520014e-39
C4,T6,88.54708276352956,3.73973095107872e-39
F8,P3,88.23446570977211,5.1098540082860863e-39
Fp2,PZ,87.2279649156391,1.3960082387446478e-38
T6,F8,86.9494545294454,1.1313773166483777e-20
P4,Fp2,86.84140119310509,2.0536540447308122e-38
P3,Fp2,85.654238887281,6.719937277058783e-38
O1,PZ,84.98000550915495,1.3175443773890021e-37
O2,P4,84.14672144220506,3.027935135245375e-37
F4,T6,82.1156465773745,2.3014982440196567e-36
O1,P3,81.47228054262158,4.375629702330492e-36
T3,P3,81.18486329456722,5.830359177288685e-36
T3,T6,81.09102576337435,6.403145830990554e-36
F8,Fp2,80.75393052142469,8.965918811231177e-36
T6,P3,80.42189356822162,3.0662875612706863e-19
T6,T4,80.36940335988369,1.3163424492512074e-35
T5,F3,79.49537080254002,3.1510214363536606e-35
O2,PZ,78.67976953682994,7.401154355991825e-19
F4,T5,75.09697979417075,2.5479475109522e-33
Fp1,P4,72.71080233240899,2.761971734483462e-32
T5,T3,71.93748227707943,5.979481047056878e-32
C3,T4,70.76147859055061,1.9354802787452505e-31
O1,C3,69.97757892923171,6.06147776363178e-17
O2,T3,69.82744477747563,6.540551719513551e-17
F8,CZ,69.37542572362808,7.727547327899991e-31
CZ,P4,69.30849207062627,8.507728350258436e-17
T5,F4,68.64672768928988,1.189753622343285e-16
P4,Fp1,68.37514735396144,2.0987413440572944e-30
PZ,T5,67.79883566078522,3.732193806551761e-30
F8,P4,67.5827015288628,2.0402037062427274e-16
Fp2,Fp1,67.31145848893212,6.072833028357978e-30
C3,O2,66.64310887992106,1.1839359707614007e-29
Fp2,P4,64.84244761884223,7.153020780023928e-29
P4,C4,64.43420233094575,1.0754676518272924e-28
P4,T3,64.05591290409467,1.2200800795713161e-15
CZ,T3,63.411813930125746,2.9863617871010867e-28
T5,O1,63.32568509318576,3.254679529251971e-28
Fp1,P3,62.648369671930226,6.40256637875453e-28
T6,Fp1,61.23873575866626,2.6176941834717464e-27
F7,O1,61.1037257753708,2.9956652216815833e-27
CZ,C3,60.08771436303067,8.266015625885257e-27
P4,PZ,59.82405335200871,1.0452978095792718e-14
F7,T4,58.94547342140062,1.6331944857590215e-14
O2,CZ,58.93117474480596,1.6450999960015905e-14
T6,Fp2,58.45167729531255,4.2375698587720666e-26
P4,C3,58.267487020705275,5.0936834975472904e-26
T4,T3,57.75188661673819,8.525857475076885e-26
PZ,T3,57.53283088199058,1.061161417323023e-25
T5,C4,56.66310802038125,2.5301027852970662e-25
T6,P4,55.532050779277604,7.832334415880205e-25
CZ,T5,55.302762199667704,9.84868150998154e-25
C3,T6,54.31564729491795,2.6404951468875993e-24
O1,T3,53.7321771952374,2.3120630606534093e-13
P4,FZ,53.72508067437922,4.763591081495664e-24
FZ,P3,53.46463352831925,6.179371140130439e-24
P4,T4,53.43490361942827,6.365672966694676e-24
P3,T6,53.305199310452934,7.2464303954047e-24
O2,Fp1,51.899436860020906,2.9519173673322736e-23
F8,Fp1,50.71654325400318,9.624748924681617e-23
F7,P3,48.14289222969461,1.2594813474419831e-21
T5,FZ,46.47881752575744,9.304974976321e-12
C3,O1,46.111184211285405,9.59088702061822e-21
F4,T4,45.97551303895438,1.2029149832402816e-11
F7,P4,44.99667074829583,2.920912791379034e-20
O1,T5,43.06263696535256,2.0176360787420434e-19
O2,Fp2,42.962362398964316,2.2302848159080366e-19
F8,PZ,42.28222448928725,4.400791324947271e-19
O2,T4,41.622591389579775,8.507571625777923e-19
Fp1,PZ,39.977297801642386,4.404148503832067e-18
T6,T5,38.81588912590121,1.4058025994336234e-17
F3,T4,37.6833859342851,8.34697079309148e-10
CZ,P3,37.45337983529852,5.4862896831254916e-17
FZ,PZ,37.37002435498109,5.962892787514584e-17
FZ,P4,37.34562340418488,6.110089962857842e-17
O2,T5,37.3033118107674,6.373997247961519e-17
T3,T5,36.71821029419249,1.1438302416114407e-16
T6,F4,35.51364225524788,3.812273980962255e-16
T6,F7,33.55194746047453,2.7079911727956487e-15
F7,T5,32.32010759259334,9.27544973573244e-15
C4,T5,29.7640200308077,1.1935912767283759e-13
F3,T5,28.787795800274225,3.1667782505242144e-13
T6,F3,28.17119983446357,1.1124127048199539e-07
T6,C3,27.818096741434058,1.3350392559450582e-07
C4,PZ,27.78019875533599,8.6697244319846e-13
O2,FZ,27.718702577073365,9.21935201319162e-13
PZ,O2,27.31762585373819,1.729185771565232e-07
T4,C3,27.052175428997025,1.7948881566204608e-12
FZ,T4,26.949377459673133,2.0919377203266877e-07
Fp2,F8,26.672229872958265,2.624048177002439e-12
P3,T4,25.209391328463227,5.150460396698301e-07
T5,C3,25.052949519327463,1.3240772107663563e-11
PZ,T6,25.00385969240416,5.729610558885345e-07
O1,CZ,24.02866513813472,3.686145580878632e-11
F7,PZ,23.68631689764359,5.190310461655649e-11
T5,P3,23.015685848947243,1.0146853436460024e-10
F3,P4,22.34894752676929,1.9759808502098267e-10
CZ,C4,22.346522970992968,1.9807757503792412e-10
O1,T4,21.208947391813215,6.175879917061171e-10
P4,CZ,20.034204095553214,1.998518061345054e-09
C4,P4,19.767845068319268,2.6082425472880363e-09
T4,CZ,19.720309517052247,2.7351781040457737e-09
F4,P3,18.67744608264091,7.758014041850523e-09
T5,PZ,18.27717854711911,1.1575267163800676e-08
T5,O2,17.50094651414335,2.8736851567276147e-05
T6,FZ,17.221443217793496,3.3288927367319686e-05
O1,F7,15.790110594046842,1.3910551273632482e-07
T6,T3,14.961697889745377,3.184397161023222e-07
T5,CZ,14.842463191953343,3.5875448618093426e-07
O1,Fp2,14.791010621469738,3.7769165639797966e-07
PZ,T4,14.498030924289695,5.062275846784514e-07
O2,C4,14.348922663021863,0.00015194060688022233
P4,O1,14.13438034448306,7.28181381395821e-07
P4,T6,13.569035376656593,1.2814719295850874e-06
T6,CZ,13.191030104166744,0.0002814093313834245
O1,C4,11.709352945595429,0.0006220746467209865
C3,T5,11.14001169090822,0.0008451102699357017
F4,PZ,10.746414063088354,0.0010451127341810618
O1,F3,10.602921712019748,2.48666025436387e-05
O2,F3,10.213333575639112,3.670989005856348e-05
O1,FZ,10.10596248773931,4.087011501301166e-05
C4,P3,9.256655625326955,0.0023469180402822857
PZ,O1,9.200776898101351,0.002419641207759634
T6,C4,8.332332533427833,0.00024074940265620412
F4,P4,8.182847001998487,0.0002795612834019654
O2,F8,7.080362196362181,0.0008418199168602174
CZ,T4,6.972274270806235,0.0009378981720606302
O1,Fp1,6.610104571749726,0.0013471817450782689
F3,PZ,6.46885088869903,0.0015515479384390558
O2,F4,4.590628668656626,0.010148259645257176
F3,P3,4.105610380817239,0.016482271801061026
