Channel,Participation_Coefficient
Fp1,0.486879306030502
Fp2,0.4859400154248159
F3,0.48667328333289606
F4,0.48641219011504944
C3,0.4690707193988477
C4,0.4618866206113934
P3,0.44823506697236504
P4,0.44837418298901777
O1,0.43527882141459806
O2,0.4228938751995992
F7,0.4734332028071202
F8,0.4671741126648602
T3,0.46687051816563063
T4,0.46843519677341494
T5,0.4342597947570176
T6,0.4505835622806891
FZ,0.48592446815064605
CZ,0.4764786326452134
PZ,0.4481668883729315
