Source,Target,F-stat,p-value
F3,FZ,4259.573117502813,0.0
F8,F4,3643.5382408695195,0.0
FZ,F3,3310.387119138644,0.0
F4,F8,2912.299993582771,0.0
F8,T4,2286.9206576797365,0.0
F7,T3,2137.5509359772823,0.0
F3,T4,1713.5641194252346,0.0
F3,T3,1675.1571460831692,0.0
Fp1,Fp2,1645.0809113181147,0.0
O1,T4,1626.4714117279937,0.0
F3,Fp2,1588.305407007301,0.0
T5,T3,1537.7904333889785,0.0
T4,F3,1503.3741062745,0.0
F8,FZ,1467.2698371073907,5.932582367e-315
Fp1,T4,1397.5335096086108,2.347993729503047e-300
Fp2,Fp1,1300.0198564955078,6.719218231113328e-280
F3,F4,1230.677328115372,0.0
T4,F8,1127.3282619032127,0.0
Fp2,T4,1107.3057086544552,2.5718334633867766e-239
F8,CZ,1094.9758891573451,1.0322884905166636e-236
Fp1,T3,1083.862955712951,2.2968684873991626e-234
Fp1,FZ,1005.1445360911634,1.01969277097543e-217
F4,T4,967.8116810100859,0.0
FZ,F8,958.7127582697732,6.988096530305633e-208
T4,O1,946.8764534919999,2.257761386881998e-205
T4,F4,928.155486389811,0.0
P3,T4,926.2907389419087,5.2457051162258596e-201
Fp1,CZ,921.5982614197425,5.1927277961356075e-200
F7,T4,915.4589578513857,0.0
F7,FZ,903.9317494749687,2.916048431531165e-196
F4,F3,892.2669836261286,0.0
T6,T4,887.9788873150572,0.0
F3,Fp1,863.8106926537647,0.0
Fp2,F3,848.0631868305717,0.0
O2,T4,841.7755841714425,0.0
T3,F3,833.2280965831322,0.0
T3,T5,829.0952176908158,2.3309940398897986e-180
F3,CZ,820.5445206869055,0.0
T4,T6,813.7377430027594,4.315534055465036e-177
F7,CZ,786.8860032174263,2.2459429298721153e-171
T3,F7,781.2700309421085,0.0
O1,T3,758.5794679284859,1e-323
F8,T3,749.4354678436285,7.0044e-320
T5,T4,745.3673778460432,3.50387e-318
T4,FZ,734.2776437958606,1.50790088205e-313
T4,Fp1,725.1148911925637,3.2944024735483757e-158
F8,Fp2,723.6562652740012,4.15875882568486e-309
T4,F7,723.6091152334814,4.351927313001583e-309
T5,CZ,713.4597090698907,1.0106439707562311e-155
O1,CZ,709.6525028653534,6.563013343816876e-155
Fp2,CZ,707.9902343174771,1.4855226578574106e-154
T4,O2,699.923115390574,7.831956014445409e-153
Fp1,F4,690.3629462322095,8.61134382830615e-151
Fp2,T3,685.6278705461206,8.836191471677256e-150
T3,O1,670.0163412846857,1.9104149930616825e-146
Fp2,FZ,665.0626886332055,2.1858090869258125e-145
FZ,Fp1,640.9254827405305,3.1573680286656867e-140
T4,C3,621.3665448746005,3.224076023983727e-266
FZ,F7,616.112421748781,6.415396685330258e-135
T3,Fp1,591.4801802550884,1.2027982263248318e-129
CZ,F3,589.1236725565537,1.1870906263327812e-252
P4,T4,577.6076213465377,8.419619653182877e-248
T4,Fp2,572.1510559517301,1.6617830692890585e-125
T5,FZ,568.2017878694337,1.1663041137437122e-124
F3,C4,565.6843914681212,8.925909912895012e-243
P3,PZ,557.3471536403607,2.472949225213047e-122
F3,F7,555.0808065027014,2.6449278373945934e-238
T4,P4,537.3953633585655,4.691293268719294e-118
P3,CZ,534.6233822448845,1.8444316735678102e-117
Fp1,F3,529.3070345914285,2.0044522951170145e-227
T4,PZ,520.1692881411733,1.4544219205176807e-223
C4,F3,514.5294339627243,3.5191550023798356e-221
PZ,T4,513.4098155611312,1.0465032041111689e-220
O1,FZ,498.03291862311846,1.3148207886917376e-109
F4,CZ,496.36297199128495,3.0024428764498457e-109
P3,T3,496.06409686394693,3.480629523131189e-109
O1,O2,490.41224035120325,5.59373851924588e-211
C3,CZ,486.3873186939717,4.1691522934852706e-107
C4,T4,481.4568294018426,4.778145811118817e-106
