Channel,Participation_Coefficient
Fp1,0.39504664136432766
Fp2,0.3850270669610917
F3,0.39065802217930257
F4,0.40417902299860553
C3,0.46982038574798746
C4,0.4891004356344548
P3,0.49853237650332816
P4,0.49811648496817496
O1,0.4684391173335759
O2,0.47362702096140863
F7,0.4113345118924683
F8,0.4326394351601903
T3,0.4869375512906431
T4,0.47334993040762163
T5,0.49999763495442084
T6,0.4763488089615082
FZ,0.4107605460534537
CZ,0.46044838771998897
PZ,0.49004339137068187
