,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.944459056041067,0.8995293431155267,0.8805175390806251,0.7287000915336102,0.5991689453234196,0.4828562450971884,0.3810097876391435,0.29797484091294363,0.21982977778094356,0.9287144418541755,0.8188108026771501,0.4483647160205901,0.07633824305408664,0.0008206695161708905,0.009843073680719816,0.8726831170958375,0.7646728277780199,0.5533678039075811
Fp2,0.944459056041067,1.0,0.8203496120804173,0.9123783232734208,0.6643434645853628,0.6034762057637814,0.4318530979638252,0.37072858983028956,0.2629918956049116,0.20474673494185186,0.8297590362537209,0.8667224342830989,0.38308274190038144,0.06679766024609114,-0.03965825484515795,-0.0016899275974640554,0.8504030358021514,0.7360279667959722,0.5228125703632442
F3,0.8995293431155267,0.8203496120804173,1.0,0.8538054289491019,0.93071456576069,0.7310541692390022,0.720398832170371,0.5450531680769906,0.49845651008352704,0.37275356423827194,0.9270701838104058,0.7881022758258459,0.6517777687381067,0.19941602985941606,0.18227196365944326,0.13257673313452625,0.9190645288295589,0.8925017791970837,0.742533465372933
F4,0.8805175390806251,0.9123783232734208,0.8538054289491019,1.0,0.7335165480664171,0.7146555534676882,0.5114563965184326,0.4806926532123884,0.3510657595399161,0.3036923984185542,0.8225827054129606,0.9197395452544969,0.43195204373654167,0.16745788558787097,0.02810103718463093,0.09252743377243049,0.9184260495757354,0.8289925935220908,0.6155272355426308
C3,0.7287000915336102,0.6643434645853628,0.93071456576069,0.7335165480664171,1.0,0.7894458113787063,0.9006167584919691,0.6664923731561262,0.6889616372658626,0.507344021695318,0.7829875146372695,0.6919540599659153,0.7684077840737473,0.28641733535424224,0.37408183647208915,0.23140128650796468,0.8309806642492793,0.8923652844661462,0.8658068249367159
C4,0.5991689453234196,0.6034762057637814,0.7310541692390022,0.7146555534676882,0.7894458113787063,1.0,0.7213052594054464,0.9188279759156441,0.624643492779565,0.7528985881772244,0.6073604725285775,0.7538860756360651,0.5428572921243038,0.6077495022718113,0.23196438601128355,0.5493490475045477,0.7313624605273183,0.8062811392024511,0.8143674755909476
P3,0.4828562450971884,0.4318530979638252,0.720398832170371,0.5114563965184326,0.9006167584919691,0.7213052594054464,1.0,0.714666957416485,0.8845667247294421,0.6212489842260874,0.5383935846488006,0.4935958913768136,0.7295261472016803,0.32463391434301125,0.6029339102918788,0.3050388151512025,0.6020393166205218,0.7304286185518558,0.8859810444343105
P4,0.3810097876391435,0.37072858983028956,0.5450531680769906,0.4806926532123884,0.6664923731561262,0.9188279759156441,0.714666957416485,1.0,0.7287237450977674,0.9374677523276093,0.39919915478324514,0.5178895689006513,0.4461700687105652,0.6876804504158579,0.3112960477338043,0.6836511703816202,0.5255361467766072,0.6524813258761557,0.7998467882288902
O1,0.29797484091294363,0.2629918956049116,0.49845651008352704,0.3510657595399161,0.6889616372658626,0.624643492779565,0.8845667247294421,0.7287237450977674,1.0,0.7473229763717592,0.33214317329566834,0.33662385500473696,0.47310215796170096,0.29551223813710137,0.5656055509133461,0.3100842015907969,0.4371962430788432,0.5968937140038557,0.8601201086063005
O2,0.21982977778094356,0.20474673494185186,0.37275356423827194,0.3036923984185542,0.507344021695318,0.7528985881772244,0.6212489842260874,0.9374677523276093,0.7473229763717592,1.0,0.23727503059517896,0.3284985784588456,0.3091663020111413,0.6267659938348368,0.323714866140673,0.6647237141103655,0.3494420122647939,0.48290454705932456,0.6989515918380735
F7,0.9287144418541755,0.8297590362537209,0.9270701838104058,0.8225827054129606,0.7829875146372695,0.6073604725285775,0.5383935846488006,0.39919915478324514,0.33214317329566834,0.23727503059517896,1.0,0.7895462272281685,0.5535199159978323,0.10050718892761551,0.04777433007145344,0.03026792702955677,0.8331156257447743,0.7622835354407689,0.5738368844896663
F8,0.8188108026771501,0.8667224342830989,0.7881022758258459,0.9197395452544969,0.6919540599659153,0.7538860756360651,0.4935958913768136,0.5178895689006513,0.33662385500473696,0.3284985784588456,0.7895462272281685,1.0,0.42172052430016604,0.2409680650741187,0.018621718312989703,0.13984555072523666,0.8137036613417691,0.7569864232618325,0.5858114696865402
T3,0.4483647160205901,0.38308274190038144,0.6517777687381067,0.43195204373654167,0.7684077840737473,0.5428572921243038,0.7295261472016803,0.4461700687105652,0.47310215796170096,0.3091663020111413,0.5535199159978323,0.42172052430016604,1.0,0.2392038015121753,0.5390326621078692,0.1888976396050556,0.4949090978698824,0.5459770040720366,0.5582971488472448
T4,0.07633824305408664,0.06679766024609114,0.19941602985941606,0.16745788558787097,0.28641733535424224,0.6077495022718113,0.32463391434301125,0.6876804504158579,0.29551223813710137,0.6267659938348368,0.10050718892761551,0.2409680650741187,0.2392038015121753,1.0,0.19734833218749218,0.9714487104958438,0.1843042734561289,0.25607181878109575,0.3376444798100555
T5,0.0008206695161708905,-0.03965825484515795,0.18227196365944326,0.02810103718463093,0.37408183647208915,0.23196438601128355,0.6029339102918788,0.3112960477338043,0.5656055509133461,0.323714866140673,0.04777433007145344,0.018621718312989703,0.5390326621078692,0.19734833218749218,1.0,0.23483593274055897,0.0630184563298907,0.14782462301389598,0.32966800430375853
T6,0.009843073680719816,-0.0016899275974640554,0.13257673313452625,0.09252743377243049,0.23140128650796468,0.5493490475045477,0.3050388151512025,0.6836511703816202,0.3100842015907969,0.6647237141103655,0.03026792702955677,0.13984555072523666,0.1888976396050556,0.9714487104958438,0.23483593274055897,1.0,0.11171706240431095,0.18947165565470608,0.3056957175478837
