Source,Target,F-stat,p-value
F4,Fp2,4026.0470403244703,0.0
FZ,Fp1,3028.9496924255677,0.0
F8,Fp2,2434.1192725190863,0.0
Fp1,FZ,2298.9152887010196,0.0
F3,Fp2,2211.515056947783,0.0
Fp2,FZ,2198.2511590019844,0.0
F4,Fp1,2185.637406242756,0.0
F3,Fp1,2053.5218186475463,0.0
FZ,Fp2,2050.1598432013907,0.0
Fp2,F4,1996.4136279271363,0.0
C4,F4,1780.20989108899,0.0
Fp1,F4,1752.0038130947491,0.0
CZ,FZ,1751.773113902912,0.0
CZ,F3,1741.2341962795938,0.0
F3,F7,1555.8443186453171,0.0
C4,F3,1554.1949255257753,0.0
Fp1,F3,1540.4566696664806,0.0
C4,FZ,1528.0849417709521,0.0
CZ,F4,1525.7824035796225,0.0
C3,T3,1348.2774901486234,0.0
C4,Fp1,1298.4024575677945,0.0
F4,C4,1297.555821119236,1.0655070229673464e-282
CZ,Fp1,1251.258608631052,0.0
F7,F3,1236.8682095453642,0.0
F4,F7,1189.6149156620147,0.0
CZ,F7,1094.2583348009173,0.0
C4,F7,1086.4583631112746,0.0
C4,Fp2,1079.0262558451195,0.0
C3,FZ,1025.862748283893,0.0
C3,F3,1018.9798821131621,0.0
C3,F4,998.1072846792546,0.0
Fp2,C4,991.6306458916793,0.0
Fp2,F8,987.975279028813,0.0
Fp1,C4,966.586046290863,0.0
F7,F4,920.2020020413044,0.0
C3,F7,904.0775409432607,0.0
C3,Fp1,898.9326328825567,0.0
C4,F8,867.8109799303509,0.0
C4,T3,864.0350311643913,0.0
CZ,T3,856.8487512968968,0.0
Fp1,CZ,826.4247061415072,0.0
Fp2,F3,821.1598292605814,0.0
CZ,Fp2,808.4243600124827,0.0
FZ,CZ,794.8984985361293,0.0
FZ,C4,783.2805561676496,0.0
F8,F7,761.915287359208,0.0
F4,FZ,732.3894537400364,5.7813847e-317
Fp2,CZ,726.7163038415466,1.5763153976e-314
F3,T3,720.5478010763741,7.017244529667e-312
FZ,F7,719.0188036910879,3.182001183598e-311
C3,Fp2,697.9471395635027,3.566426941878447e-302
F7,FZ,692.9303231228425,5.095882922528457e-300
F7,C4,675.9771889852473,9.788971071688284e-293
T3,CZ,673.9560090941296,7.231345261056128e-292
F8,Fp1,670.33412268392,2.603626627765179e-290
F7,CZ,647.7894832780279,1.2741467236894512e-280
CZ,F8,628.5470735334665,2.389372875894277e-272
F4,F3,619.5795737580715,1.7163961825155305e-268
T3,C4,616.2642191386427,4.575850178510019e-267
F3,CZ,606.553580234601,6.87403262624621e-263
C4,C3,591.8896632662035,1.3985047626127608e-256
F8,F4,590.7159122763244,4.4738078864017086e-256
T3,F4,560.73436237287,3.577499690237718e-243
F4,T3,559.3296497858747,1.4396700204318059e-242
T4,O2,524.3099474879783,1.7275634097688155e-227
T3,O2,523.9047245074868,2.5820701873539988e-227
T3,C3,517.4355400111226,1.5793143029099517e-224
C3,F8,511.6212584096138,5.048031432011471e-222
Fp1,Fp2,508.6123153657777,9.986028575012246e-221
T3,O1,503.82688529339873,1.1510955433943558e-218
F7,Fp2,501.2835384066421,1.4352613145197151e-217
F3,F4,478.94749847293934,6.059864476471913e-208
P3,O1,476.1046605417171,1.0181304164020975e-206
Fp1,C3,474.823366032608,4.474980098048579e-105
F3,C4,474.8180082422173,3.6509308117216123e-206
