Channel,Participation_Coefficient
Fp1,0.392196580288535
Fp2,0.40902497572939556
F3,0.40659906328242545
F4,0.3927365662371376
C3,0.4506022449154159
C4,0.45461937219924775
P3,0.49062379391262134
P4,0.4935547667691038
O1,0.49853514638562135
O2,0.4936542150797246
F7,0.4161914715052537
F8,0.4214806970197207
T3,0.4653372014530889
T4,0.4612265033877817
T5,0.48994445277638077
T6,0.4779233925545482
FZ,0.3632790702481681
CZ,0.42202090294616723
PZ,0.4793215023867097
