segment_index,node_index,betweenness,subject_id,session_id
4,2,0.0,sub-NORB00064,ses-3
4,3,0.013071895424836602,sub-NORB00064,ses-3
4,4,0.13725490196078433,sub-NORB00064,ses-3
4,5,0.09150326797385622,sub-NORB00064,ses-3
4,6,0.026143790849673203,sub-NORB00064,ses-3
4,7,0.0196078431372549,sub-NORB00064,ses-3
4,8,0.0,sub-NORB00064,ses-3
4,9,0.006535947712418301,sub-NORB00064,ses-3
4,10,0.006535947712418301,sub-NORB00064,ses-3
4,11,0.0392156862745098,sub-NORB00064,ses-3
4,12,0.006535947712418301,sub-NORB00064,ses-3
4,13,0.013071895424836602,sub-NORB00064,ses-3
4,14,0.0,sub-NORB00064,ses-3
4,15,0.013071895424836602,sub-NORB00064,ses-3
4,16,0.0,sub-NORB00064,ses-3
4,17,0.0196078431372549,sub-NORB00064,ses-3
4,18,0.026143790849673203,sub-NORB00064,ses-3
5,0,0.05228758169934641,sub-NORB00064,ses-3
5,1,0.0,sub-NORB00064,ses-3
5,2,0.05228758169934641,sub-NORB00064,ses-3
5,3,0.006535947712418301,sub-NORB00064,ses-3
5,4,0.032679738562091505,sub-NORB00064,ses-3
5,5,0.0392156862745098,sub-NORB00064,ses-3
5,6,0.06535947712418301,sub-NORB00064,ses-3
5,7,0.026143790849673203,sub-NORB00064,ses-3
5,8,0.0,sub-NORB00064,ses-3
5,9,0.0,sub-NORB00064,ses-3
5,10,0.006535947712418301,sub-NORB00064,ses-3
5,11,0.0,sub-NORB00064,ses-3
5,12,0.006535947712418301,sub-NORB00064,ses-3
5,13,0.006535947712418301,sub-NORB00064,ses-3
5,14,0.0,sub-NORB00064,ses-3
5,15,0.0,sub-NORB00064,ses-3
5,16,0.0,sub-NORB00064,ses-3
5,17,0.006535947712418301,sub-NORB00064,ses-3
5,18,0.006535947712418301,sub-NORB00064,ses-3
6,0,0.0,sub-NORB00064,ses-3
6,1,0.0,sub-NORB00064,ses-3
6,2,0.0,sub-NORB00064,ses-3
6,3,0.0,sub-NORB00064,ses-3
6,4,0.006535947712418301,sub-NORB00064,ses-3
6,5,0.0,sub-NORB00064,ses-3
6,6,0.013071895424836602,sub-NORB00064,ses-3
6,7,0.0,sub-NORB00064,ses-3
6,8,0.0,sub-NORB00064,ses-3
6,9,0.0,sub-NORB00064,ses-3
6,10,0.0,sub-NORB00064,ses-3
6,11,0.0,sub-NORB00064,ses-3
6,12,0.0,sub-NORB00064,ses-3
6,13,0.006535947712418301,sub-NORB00064,ses-3
6,14,0.0,sub-NORB00064,ses-3
6,15,0.0,sub-NORB00064,ses-3
6,16,0.0,sub-NORB00064,ses-3
6,17,0.0,sub-NORB00064,ses-3
6,18,0.16339869281045752,sub-NORB00064,ses-3
7,0,0.0,sub-NORB00064,ses-3
7,1,0.0,sub-NORB00064,ses-3
7,2,0.0,sub-NORB00064,ses-3
7,3,0.0,sub-NORB00064,ses-3
7,4,0.0,sub-NORB00064,ses-3
7,5,0.1568627450980392,sub-NORB00064,ses-3
7,6,0.05228758169934641,sub-NORB00064,ses-3
7,7,0.08496732026143791,sub-NORB00064,ses-3
7,8,0.0,sub-NORB00064,ses-3
7,9,0.0,sub-NORB00064,ses-3
7,10,0.0,sub-NORB00064,ses-3
7,11,0.006535947712418301,sub-NORB00064,ses-3
7,12,0.08496732026143791,sub-NORB00064,ses-3
7,13,0.0,sub-NORB00064,ses-3
7,14,0.0,sub-NORB00064,ses-3
7,15,0.0,sub-NORB00064,ses-3
7,16,0.0,sub-NORB00064,ses-3
7,17,0.05228758169934641,sub-NORB00064,ses-3
7,18,0.08496732026143791,sub-NORB00064,ses-3
8,0,0.0,sub-NORB00064,ses-3
8,1,0.0,sub-NORB00064,ses-3
8,2,0.0196078431372549,sub-NORB00064,ses-3
8,3,0.006535947712418301,sub-NORB00064,ses-3
8,4,0.0196078431372549,sub-NORB00064,ses-3
8,5,0.0,sub-NORB00064,ses-3
8,6,0.0,sub-NORB00064,ses-3
8,7,0.006535947712418301,sub-NORB00064,ses-3
8,8,0.0,sub-NORB00064,ses-3
8,9,0.0,sub-NORB00064,ses-3
8,10,0.026143790849673203,sub-NORB00064,ses-3
8,11,0.0,sub-NORB00064,ses-3
8,12,0.04575163398692811,sub-NORB00064,ses-3
8,13,0.0196078431372549,sub-NORB00064,ses-3
8,14,0.0,sub-NORB00064,ses-3
8,15,0.006535947712418301,sub-NORB00064,ses-3
8,16,0.0,sub-NORB00064,ses-3
8,17,0.07189542483660132,sub-NORB00064,ses-3
8,18,0.04575163398692811,sub-NORB00064,ses-3
9,0,0.0,sub-NORB00064,ses-3
9,1,0.0,sub-NORB00064,ses-3
9,2,0.0,sub-NORB00064,ses-3
9,3,0.0,sub-NORB00064,ses-3
9,4,0.0196078431372549,sub-NORB00064,ses-3
9,5,0.07189542483660132,sub-NORB00064,ses-3
9,6,0.006535947712418301,sub-NORB00064,ses-3
9,7,0.0,sub-NORB00064,ses-3
9,8,0.0,sub-NORB00064,ses-3
9,9,0.0,sub-NORB00064,ses-3
9,10,0.032679738562091505,sub-NORB00064,ses-3
9,11,0.0196078431372549,sub-NORB00064,ses-3
9,12,0.0196078431372549,sub-NORB00064,ses-3
9,13,0.0,sub-NORB00064,ses-3
9,14,0.0,sub-NORB00064,ses-3
9,15,0.0,sub-NORB00064,ses-3
9,16,0.0,sub-NORB00064,ses-3
9,17,0.1568627450980392,sub-NORB00064,ses-3
9,18,0.013071895424836602,sub-NORB00064,ses-3
10,0,0.0,sub-NORB00064,ses-3
10,1,0.0,sub-NORB00064,ses-3
10,2,0.0,sub-NORB00064,ses-3
10,3,0.0,sub-NORB00064,ses-3
10,4,0.09803921568627451,sub-NORB00064,ses-3
10,5,0.0196078431372549,sub-NORB00064,ses-3
10,6,0.013071895424836602,sub-NORB00064,ses-3
10,7,0.0196078431372549,sub-NORB00064,ses-3
10,8,0.013071895424836602,sub-NORB00064,ses-3
10,9,0.0,sub-NORB00064,ses-3
10,10,0.006535947712418301,sub-NORB00064,ses-3
10,11,0.013071895424836602,sub-NORB00064,ses-3
10,12,0.006535947712418301,sub-NORB00064,ses-3
10,13,0.032679738562091505,sub-NORB00064,ses-3
10,14,0.013071895424836602,sub-NORB00064,ses-3
10,15,0.0,sub-NORB00064,ses-3
10,16,0.013071895424836602,sub-NORB00064,ses-3
10,17,0.05228758169934641,sub-NORB00064,ses-3
10,18,0.1568627450980392,sub-NORB00064,ses-3
11,0,0.0,sub-NORB00064,ses-3
11,1,0.0,sub-NORB00064,ses-3
11,2,0.0,sub-NORB00064,ses-3
11,3,0.0196078431372549,sub-NORB00064,ses-3
11,4,0.1503267973856209,sub-NORB00064,ses-3
11,5,0.0196078431372549,sub-NORB00064,ses-3
11,6,0.006535947712418301,sub-NORB00064,ses-3
11,7,0.026143790849673203,sub-NORB00064,ses-3
11,8,0.0,sub-NORB00064,ses-3
11,9,0.0,sub-NORB00064,ses-3
11,10,0.032679738562091505,sub-NORB00064,ses-3
11,11,0.006535947712418301,sub-NORB00064,ses-3
11,12,0.032679738562091505,sub-NORB00064,ses-3
11,13,0.05228758169934641,sub-NORB00064,ses-3
11,14,0.013071895424836602,sub-NORB00064,ses-3
11,15,0.032679738562091505,sub-NORB00064,ses-3
11,16,0.04575163398692811,sub-NORB00064,ses-3
11,17,0.013071895424836602,sub-NORB00064,ses-3
11,18,0.006535947712418301,sub-NORB00064,ses-3
12,0,0.0,sub-NORB00064,ses-3
12,1,0.04575163398692811,sub-NORB00064,ses-3
12,2,0.0,sub-NORB00064,ses-3
12,3,0.013071895424836602,sub-NORB00064,ses-3
12,4,0.14379084967320263,sub-NORB00064,ses-3
12,5,0.026143790849673203,sub-NORB00064,ses-3
12,6,0.026143790849673203,sub-NORB00064,ses-3
12,7,0.0,sub-NORB00064,ses-3
12,8,0.04575163398692811,sub-NORB00064,ses-3
12,9,0.0,sub-NORB00064,ses-3
12,10,0.026143790849673203,sub-NORB00064,ses-3
12,11,0.013071895424836602,sub-NORB00064,ses-3
12,12,0.006535947712418301,sub-NORB00064,ses-3
12,13,0.0196078431372549,sub-NORB00064,ses-3
12,14,0.05228758169934641,sub-NORB00064,ses-3
12,15,0.032679738562091505,sub-NORB00064,ses-3
12,16,0.0,sub-NORB00064,ses-3
12,17,0.0392156862745098,sub-NORB00064,ses-3
12,18,0.0784313725490196,sub-NORB00064,ses-3
13,0,0.0,sub-NORB00064,ses-3
13,1,0.0,sub-NORB00064,ses-3
13,2,0.0,sub-NORB00064,ses-3
13,3,0.28104575163398693,sub-NORB00064,ses-3
13,4,0.006535947712418301,sub-NORB00064,ses-3
13,5,0.10457516339869281,sub-NORB00064,ses-3
13,6,0.006535947712418301,sub-NORB00064,ses-3
13,7,0.013071895424836602,sub-NORB00064,ses-3
13,8,0.0,sub-NORB00064,ses-3
13,9,0.0,sub-NORB00064,ses-3
13,10,0.026143790849673203,sub-NORB00064,ses-3
13,11,0.0,sub-NORB00064,ses-3
13,12,0.006535947712418301,sub-NORB00064,ses-3
13,13,0.0,sub-NORB00064,ses-3
13,14,0.013071895424836602,sub-NORB00064,ses-3
13,15,0.0,sub-NORB00064,ses-3
13,16,0.0,sub-NORB00064,ses-3
13,17,0.006535947712418301,sub-NORB00064,ses-3
13,18,0.16993464052287582,sub-NORB00064,ses-3
14,0,0.0,sub-NORB00064,ses-3
14,1,0.0196078431372549,sub-NORB00064,ses-3
14,2,0.006535947712418301,sub-NORB00064,ses-3
14,3,0.026143790849673203,sub-NORB00064,ses-3
14,4,0.09803921568627451,sub-NORB00064,ses-3
14,5,0.032679738562091505,sub-NORB00064,ses-3
14,6,0.08496732026143791,sub-NORB00064,ses-3
14,7,0.0784313725490196,sub-NORB00064,ses-3
14,8,0.04575163398692811,sub-NORB00064,ses-3
14,9,0.0,sub-NORB00064,ses-3
14,10,0.0392156862745098,sub-NORB00064,ses-3
14,11,0.06535947712418301,sub-NORB00064,ses-3
14,12,0.0,sub-NORB00064,ses-3
14,13,0.006535947712418301,sub-NORB00064,ses-3
14,14,0.006535947712418301,sub-NORB00064,ses-3
14,15,0.0,sub-NORB00064,ses-3
14,16,0.0,sub-NORB00064,ses-3
14,17,0.006535947712418301,sub-NORB00064,ses-3
14,18,0.0,sub-NORB00064,ses-3
15,0,0.0,sub-NORB00064,ses-3
15,1,0.006535947712418301,sub-NORB00064,ses-3
15,2,0.0,sub-NORB00064,ses-3
15,3,0.04575163398692811,sub-NORB00064,ses-3
15,4,0.11764705882352941,sub-NORB00064,ses-3
15,5,0.11111111111111112,sub-NORB00064,ses-3
15,6,0.07189542483660132,sub-NORB00064,ses-3
15,7,0.07189542483660132,sub-NORB00064,ses-3
15,8,0.026143790849673203,sub-NORB00064,ses-3
15,9,0.013071895424836602,sub-NORB00064,ses-3
15,10,0.0196078431372549,sub-NORB00064,ses-3
15,11,0.09150326797385622,sub-NORB00064,ses-3
15,12,0.0,sub-NORB00064,ses-3
15,13,0.0196078431372549,sub-NORB00064,ses-3
15,14,0.0,sub-NORB00064,ses-3
15,15,0.006535947712418301,sub-NORB00064,ses-3
15,16,0.0,sub-NORB00064,ses-3
15,17,0.0196078431372549,sub-NORB00064,ses-3
15,18,0.032679738562091505,sub-NORB00064,ses-3
16,0,0.0,sub-NORB00064,ses-3
16,1,0.0,sub-NORB00064,ses-3
16,2,0.0,sub-NORB00064,ses-3
16,3,0.032679738562091505,sub-NORB00064,ses-3
16,4,0.058823529411764705,sub-NORB00064,ses-3
16,5,0.09150326797385622,sub-NORB00064,ses-3
16,6,0.013071895424836602,sub-NORB00064,ses-3
16,7,0.006535947712418301,sub-NORB00064,ses-3
16,8,0.006535947712418301,sub-NORB00064,ses-3
16,9,0.013071895424836602,sub-NORB00064,ses-3
16,10,0.07189542483660132,sub-NORB00064,ses-3
16,11,0.0392156862745098,sub-NORB00064,ses-3
16,12,0.13071895424836602,sub-NORB00064,ses-3
16,13,0.013071895424836602,sub-NORB00064,ses-3
16,14,0.058823529411764705,sub-NORB00064,ses-3
16,15,0.006535947712418301,sub-NORB00064,ses-3
16,16,0.0,sub-NORB00064,ses-3
16,17,0.032679738562091505,sub-NORB00064,ses-3
16,18,0.07189542483660132,sub-NORB00064,ses-3
