Source,Target,F-stat,p-value
F3,Fp2,1114.3159779684704,0.0
Fp2,F3,699.6660345371453,2.7752970864385115e-298
FZ,Fp2,548.5340702372315,4.707756079855071e-235
F3,Fp1,548.4783155415864,4.9687152541461504e-235
Fp2,FZ,436.59253655281253,7.425425579936233e-188
Fp1,F3,397.344998243559,3.1117722889557686e-171
F4,Fp2,387.6802996844498,3.910239225302042e-167
FZ,Fp1,365.0012587485801,1.6618488300647946e-157
C4,T4,317.9078594196563,1.802099702376963e-137
Fp1,FZ,302.56268947643224,6.256752040186223e-131
C3,T3,299.93812068195575,8.234182436104763e-130
FZ,F7,227.43070802582164,8.069493139856877e-99
T4,O1,222.036434256576,1.6514834164870477e-96
FZ,F4,200.09319202014876,4.232436246100643e-87
F3,F7,197.6052918471588,4.944531764510954e-86
F4,Fp1,196.5202602261444,1.44461539010244e-85
C4,FZ,183.0672336998982,8.619305676714574e-80
C3,C4,181.4691051416263,4.1869730888195446e-79
Fp2,T4,174.84932393568536,2.923696567372051e-76
P3,P4,172.64147491953275,2.5985732469273284e-75
Fp2,F4,171.4370812441588,8.557862134039877e-75
C4,O1,170.79841721599058,1.6101590073305636e-74
F4,F8,169.12591472530008,8.42898647035127e-74
F7,Fp1,158.59712047470032,2.8387542908522183e-69
F8,Fp2,146.61866711295056,4.048855381941322e-64
P4,T4,145.3919727847369,1.3657675311023898e-63
F4,F7,143.82664919055372,6.445327468614779e-63
C4,F4,141.30600193745448,7.843535547370836e-62
C3,O1,138.98648560798378,7.822180029558423e-61
FZ,F8,136.70848486375206,7.488639715649126e-60
P3,T3,136.22016704224313,1.2154194995388467e-59
C3,P3,132.5974106239638,4.4185203377806964e-58
F7,Fp2,130.16677156191327,4.926049806691117e-57
PZ,O1,129.6682131946114,8.078260060923418e-57
FZ,O1,128.95055906626928,1.6464642708297616e-56
F3,F4,126.59093741249728,1.7115876092821607e-55
CZ,F4,124.61318181645768,1.2184223292861836e-54
F4,O1,124.43519202806941,1.453835261076681e-54
Fp1,T4,122.40036839031374,1.095533832999241e-53
CZ,O1,118.45165238809305,5.521128838207375e-52
C4,O2,116.78452785553306,2.8899756043237433e-51
O1,T5,116.43105586141553,4.1050749543591825e-51
CZ,FZ,116.34763513686804,4.459589602678926e-51
T4,P4,115.99379755950979,5.2908330805966575e-27
T4,O2,114.71507378125385,2.256038289363264e-50
FZ,C4,114.48450658432634,2.8365178427134546e-50
C3,F4,112.63957547405523,1.772220214852861e-49
C3,T4,111.55258415027403,5.21658823662875e-49
T6,O2,109.02168631522302,6.444625973361018e-48
T5,T3,106.24279379286111,1.0190250177382626e-46
PZ,T4,104.57378361186238,5.350529069178643e-46
T4,F7,103.72074504983256,1.248902026509012e-45
C3,F7,103.68231825745096,1.2975139295914022e-45
T4,Fp2,100.97061495566903,1.9208161623417228e-44
T4,FZ,99.65554256999879,7.09809141865417e-44
T4,Fp1,97.17241533632968,8.377528484190262e-43
P3,T5,96.19208025258541,2.2201089122028166e-42
CZ,T3,95.67750031664775,3.702998629610365e-42
C4,F8,95.32114989920635,5.277380463634615e-42
PZ,T3,95.11965746304008,6.447928414827298e-42
PZ,C4,94.12061936540753,1.741035037530981e-41
F3,F8,93.43859105805488,3.4302372347217273e-41
C4,C3,93.08356430085833,4.882455439660352e-41
C3,FZ,92.95202725827673,5.564701229756116e-41
Fp2,C3,90.79909704827317,4.734101654509069e-40
C3,CZ,90.56348502826171,5.9841129295350516e-40
CZ,C4,88.70955671837937,3.782447799154396e-39
C4,F7,87.51425432387886,1.24197102843433e-38
Fp2,F7,87.2048402564637,1.6895697685383836e-38
C3,PZ,86.52802109055548,3.312576508921618e-38
CZ,F7,84.54292138923574,2.38676523075664e-37
F3,FZ,84.20563593699724,3.3384201949622894e-37
Fp1,C4,84.0306172448148,3.973403710475835e-37
FZ,O2,82.60803577001062,1.6362828653615413e-36
P4,O1,80.1318046700825,1.9229205994811522e-35
Fp1,F4,80.04183462273248,2.103027368855973e-35
F3,O1,79.97458209200667,2.2485911628739364e-35
T3,F7,79.5843441911667,3.3156451099056866e-35
T6,O1,79.4300633888666,3.865876779429774e-35
O1,O2,79.23455379573849,4.6962142615491214e-35
Fp2,C4,78.66456579489187,8.28141091108022e-35
F3,C4,77.16720523462193,3.675565663927176e-34
C4,F3,76.61380259214421,6.375908856669515e-34
T5,T6,75.5194563556491,1.8950293836639717e-33
CZ,O2,74.28685406366151,6.4638907459464e-33
F8,F7,71.85226772752296,7.296766334517219e-32
C4,Fp1,71.48479546779903,2.907993642609863e-17
FZ,CZ,71.39331755817791,1.1523465050389285e-31
T5,P4,71.11275045174997,1.523718067712991e-31
FZ,C3,70.30957814587603,3.3901592021014553e-31
O2,T5,70.21424565360353,3.7277416751955498e-31
PZ,P4,69.4048448541294,8.345912645356098e-31
C3,F3,68.22695740971494,1.5113199929318348e-16
T3,O1,68.12262778059863,2.992319935606626e-30
F7,O1,67.57587912771582,5.157977253141786e-30
PZ,C3,67.48682301396629,5.636342291297687e-30
F3,C3,67.32864523513872,6.597992796399361e-30
F8,O1,67.2243699672289,7.320031602490613e-30
Fp2,O1,65.80300552068178,3.015155543084067e-29
T4,F4,64.93669160554956,7.14580316055857e-29
PZ,CZ,64.84194944148943,7.852986558612074e-29
Fp1,Fp2,64.0039643863049,1.8094343109288321e-28
C3,O2,63.837995171867654,2.1347274168684103e-28
F7,F4,63.56828143166708,2.7927000220308754e-28
FZ,F3,63.00762865140089,4.881760659517078e-28
Fp2,CZ,62.24091873658915,1.0478218300108458e-27
T4,PZ,61.95094376107321,1.3987717124538677e-27
F4,C4,61.58062030338015,2.022892027037456e-27
P3,O1,61.01824821694376,3.542404150047706e-27
T4,C4,60.757331772261225,4.5940259869432024e-27
C3,F8,60.408172809577664,6.505385548437565e-27
Fp1,C3,59.937745354387815,1.039513326915215e-26
C4,T6,59.68293622693475,1.339954521583047e-26
C3,P4,59.146057213506566,2.2877670910106947e-26
CZ,T4,57.87190442782757,8.143324900337439e-26
F3,O2,56.93730256236363,2.0667032032114896e-25
T4,T6,56.83033928755937,2.29916992560803e-25
F4,O2,56.62069027683178,2.8333913842371815e-25
F7,C4,56.29094849936706,3.9356839622045867e-25
FZ,T6,54.73584101570629,1.8540264516497855e-24
O1,P4,54.282264516306704,2.913727955721917e-24
P3,T4,54.26166810848448,2.9741604720971325e-24
FZ,P3,54.232386017510834,3.0622420292429877e-24
CZ,F8,54.21733692574448,3.108520296125761e-24
F4,T5,54.08797030265124,3.536323382337632e-24
Fp1,O1,53.43516409300274,6.778530581615355e-24
F4,C3,53.36621710816485,7.260752800117684e-24
O1,T4,53.229027297593575,8.324715226079575e-24
C3,T5,53.07539189256586,9.702346909141957e-24
Fp2,Fp1,52.53986757444065,1.6546472159017e-23
C4,Fp2,52.288171576282274,4.897214422360479e-13
F8,Fp1,52.24993209200999,2.2091322034955613e-23
Fp2,F8,52.08621544694812,5.426791865480552e-13
T6,T4,51.53819745689434,4.491060698180939e-23
PZ,P3,50.47336186802088,1.298275982441161e-22
O2,P4,50.140658965943345,1.8089063880942033e-22
T3,T4,49.27691427816638,4.27958683272087e-22
FZ,T5,48.968827895903345,5.818384248109324e-22
FZ,PZ,48.778012450209474,7.03762651565403e-22
C4,P4,47.98160892176959,1.5569774920206557e-21
T4,P3,47.17929186180922,3.465101817197083e-21
F3,CZ,47.15456002142124,3.551616728846897e-21
FZ,P4,47.138655670039256,3.6083899203536986e-21
T6,Fp2,46.92432147189014,4.468187434724894e-21
CZ,C3,46.2732509432974,8.55236851126096e-21
Fp1,CZ,46.269198862945224,8.58699578586194e-21
P4,P3,45.99924186529963,1.1239658953881603e-20
C4,T3,45.650972480909935,1.5906808929155213e-20
T5,P3,45.52055077023996,1.8116214535586593e-20
CZ,P3,45.23263076923307,2.414150991796485e-20
T3,C4,44.51293485626223,4.948474488032835e-20
O1,Fp1,43.86655204463905,9.428384724643701e-20
O2,Fp2,43.7509041373262,1.0581048562496318e-19
T3,O2,43.42226290460906,4.478143825891799e-11
T5,O2,42.717208600527044,2.9667186431406445e-19
P4,F4,42.717009128512146,6.418648257134284e-11
T6,Fp1,41.763614985822606,7.679848360838685e-19
