,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9963824458660435,0.9915412950213316,0.9867819052625025,0.96053524750405,0.9675498929332642,0.9545171692314232,0.9587994452124298,0.9322920291519375,0.934509541770074,0.9905353375851448,0.9875536763757028,0.9440419231084954,0.9750322115055544,0.928051385130644,0.9591328087248709,0.9879482849009175,0.9497608991218053,0.953674263496659
Fp2,0.9963824458660435,1.0,0.9926659487976229,0.9917565081582175,0.9607673598692815,0.9710173248706933,0.9537127415696081,0.9589991799198785,0.930352263086304,0.9326173142979011,0.9864642581749552,0.9891182485798742,0.9418425428837368,0.9786730331655079,0.9255019491921466,0.9589180794538172,0.9920685990201784,0.9549826766628784,0.9543190648626139
F3,0.9915412950213316,0.9926659487976229,1.0,0.9940846174995692,0.9611795172856743,0.9679074921667119,0.9489458266854424,0.9531745372503564,0.9231479239796648,0.9246190593599267,0.9882821473920285,0.9891364171137024,0.9361626709772239,0.9705151149508634,0.9188282425716012,0.9514765599022875,0.9949940113022494,0.9527645279804909,0.9535424216097435
F4,0.9867819052625025,0.9917565081582175,0.9940846174995692,1.0,0.9601634020466043,0.9738324842402688,0.9496650772982836,0.956688975762142,0.9255781532054626,0.9281099698911263,0.9820755273517643,0.9906438303339411,0.938660632807197,0.9796213246564132,0.9192396972170768,0.9558331230472461,0.9946366363659945,0.9565091321329029,0.954177146975712
C3,0.96053524750405,0.9607673598692815,0.9611795172856743,0.9601634020466043,1.0,0.976592195832505,0.9764075085138638,0.9660258812183781,0.9362374978428397,0.9331759542805688,0.9729957328526475,0.9581493827278287,0.9599401277662202,0.9619043735355324,0.9385604491255347,0.9542350049521258,0.9633356523890321,0.9756461248018716,0.9770146191474328
C4,0.9675498929332642,0.9710173248706933,0.9679074921667119,0.9738324842402688,0.976592195832505,1.0,0.9674442300446405,0.9796883278285963,0.9367502028490619,0.9395227636810821,0.9703628399128633,0.9694489347839305,0.9475975295222449,0.9824213013287189,0.9288681468771949,0.9695531645668033,0.9732555994614165,0.9792661292510052,0.976336573844672
P3,0.9545171692314232,0.9537127415696081,0.9489458266854424,0.9496650772982836,0.9764075085138638,0.9674442300446405,1.0,0.9781116858394989,0.9688769981150824,0.9568976983994361,0.958837320171238,0.9509836195164695,0.9489618095507623,0.9520907562159729,0.9624289548208005,0.9637551863840447,0.9485202447312686,0.9587631053829052,0.989360944329371
P4,0.9587994452124298,0.9589991799198785,0.9531745372503564,0.956688975762142,0.9660258812183781,0.9796883278285963,0.9781116858394989,1.0,0.958757539738937,0.9679429545268696,0.9606433057342311,0.9601394338817776,0.9463543624040801,0.9682315388061218,0.9494579076573181,0.9894531952141554,0.9532828687541623,0.9526824702234312,0.9821217581026999
O1,0.9322920291519375,0.930352263086304,0.9231479239796648,0.9255781532054626,0.9362374978428397,0.9367502028490619,0.9688769981150824,0.958757539738937,1.0,0.97944834923541,0.9333633672332907,0.9307266508917255,0.9246545055621032,0.931073119853765,0.9701240236651612,0.9531416159413792,0.9215917628692885,0.9163989682038418,0.9514369658870977
O2,0.934509541770074,0.9326173142979011,0.9246190593599267,0.9281099698911263,0.9331759542805688,0.9395227636810821,0.9568976983994361,0.9679429545268696,0.97944834923541,1.0,0.9350196059142789,0.9330801930617708,0.9261675903713719,0.9383094855169516,0.9660821884881259,0.9684272054239179,0.9243408101619832,0.9145156747880253,0.9457539399402909
F7,0.9905353375851448,0.9864642581749552,0.9882821473920285,0.9820755273517643,0.9729957328526475,0.9703628399128633,0.958837320171238,0.9606433057342311,0.9333633672332907,0.9350196059142789,1.0,0.9833377209495784,0.9563413552143721,0.9753607799663297,0.9327098328738138,0.9591881082548769,0.9848747946938271,0.9560257402494678,0.9602351683543046
F8,0.9875536763757028,0.9891182485798742,0.9891364171137024,0.9906438303339411,0.9581493827278287,0.9694489347839305,0.9509836195164695,0.9601394338817776,0.9307266508917255,0.9330801930617708,0.9833377209495784,1.0,0.9373689075608458,0.9794854637839374,0.9252827583057743,0.960761671090207,0.9825294851081493,0.9442712439349595,0.9539503709351773
