Channel,Participation_Coefficient
Fp1,0.4358188971789039
Fp2,0.43494225756798277
F3,0.4277046215664615
F4,0.4323015278297335
C3,0.4569408744779673
C4,0.45607103982111363
P3,0.469498081757165
P4,0.4613205737635696
O1,0.48854462932976195
O2,0.48299856033658295
F7,0.4408407812351639
F8,0.4372890896532593
T3,0.46490138891986965
T4,0.46106772416201713
T5,0.4769385693228032
T6,0.47065580038955834
FZ,0.4229605476935241
CZ,0.4521755181695397
PZ,0.46022443221245324
