Channel,Participation_Coefficient
Fp1,0.3717182809847891
Fp2,0.39286536833584984
F3,0.40460755778273394
F4,0.4308903919712006
C3,0.48395530166806155
C4,0.4841227583446335
P3,0.498136345087971
P4,0.48439063749383604
O1,0.3690968466006447
O2,0.4221252847583925
F7,0.38037996444440436
F8,0.434747467719487
T3,0.4728502082122432
T4,0.49969841725480424
T5,0.4961929664767425
T6,0.39167942136212197
FZ,0.3953739237439028
CZ,0.4959070784905387
PZ,0.4944955438131069
