Channel,Participation_Coefficient
Fp1,0.4275531989187644
Fp2,0.4166249636719874
F3,0.45220568401929484
F4,0.4277915253482587
C3,0.4604879153520476
C4,0.49407687740128226
P3,0.4504638594359933
P4,0.4037664806922341
O1,0.34739458337694695
O2,0.29638303641862884
F7,0.4647006385715059
F8,0.4351861034214569
T3,0.4428864924017196
T4,0.497362406776517
T5,0.1977386661044328
T6,0.2097502151916557
FZ,0.43299167189478927
CZ,0.49999211457665815
PZ,0.45304495922517396
