window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,228,20.194888029981936,360.579436217983
1,7.0,202,16.718443375315612,324.40438051034835
2,14.0,199,14.092763070260562,447.6488559025125
3,21.0,185,10.858918099944221,200.2741431189362
4,28.0,247,23.808822743680725,297.1288445994586
5,35.0,213,10.662739798615023,137.12676378611462
6,42.0,150,7.73794665381726,92.67319765505788
7,49.0,303,24.174113283044118,140.91511667205876
8,56.0,309,25.62175327048636,160.83354111078594
9,63.0,284,15.999908669820963,178.74299106243004
10,70.0,260,18.77508589976983,443.11726405671845
11,77.0,285,22.424670228373685,501.5259916921299
12,84.0,249,12.241125433308452,157.5738584317883
13,91.0,187,10.253957809191135,133.08335791699494
14,98.0,236,16.110587218475512,393.4987954660906
15,105.0,273,16.416503827412793,472.4326499903721
16,112.0,248,11.01265548780166,68.84578770074859
17,119.0,230,7.254834448338002,94.29911131714857
18,126.0,238,11.285010685335955,113.21124895538162
19,133.0,253,13.152957674877866,182.35233642173094
20,140.0,215,13.43848769641182,493.4424692722773
21,147.0,235,13.368556402112358,411.3262235433596
22,154.0,238,12.725156051622653,343.5143660119888
23,161.0,242,14.15837833331955,320.5256523549361
24,168.0,236,14.163475346500043,411.1258753811341
25,175.0,252,11.984474867678331,343.264945770397
26,182.0,217,12.570767151563867,305.6514077738007
27,189.0,192,12.15202321984235,473.72525892244636
28,196.0,192,11.023221473881087,512.0859878579473
29,203.0,154,5.705640518792255,198.65179032483746
30,210.0,196,8.869415619460993,149.7030230038324
31,217.0,243,12.633557465579022,447.791240913947
32,224.0,203,7.588678406914838,276.37671999505795
33,231.0,237,9.92714046454448,308.3918957862426
34,238.0,288,13.790111195319408,399.4944076456039
35,245.0,225,10.18226987560845,622.2934781666287
36,252.0,227,10.791786652368462,520.4687053629906
37,259.0,163,7.097969415561025,221.19078133286234
38,266.0,183,9.003575937862845,236.84534795901152
39,273.0,315,31.005329308865484,176.46648413267087
40,280.0,306,32.45472930286102,214.6687150707519
41,287.0,238,9.866978010184496,146.60437015132732
42,294.0,155,9.496534656482746,350.72135868460583
43,301.0,231,13.904555454591417,308.12051195671756
44,308.0,194,16.30680675438344,474.87945397052334
45,315.0,252,17.00428651445927,548.2584126341186
46,322.0,216,13.827032574731273,261.12422241185465
47,329.0,205,6.23654484286729,85.38498605782645
48,336.0,266,22.88820693286587,147.85020731490087
49,343.0,188,11.366713991968822,223.0993098337437
50,350.0,242,16.748858458921212,683.6614699411725
51,357.0,278,18.884156218820124,269.61488868853627
52,364.0,253,14.67190871617276,439.491501684249
53,371.0,264,15.09008904026931,540.7433917246339
54,378.0,185,9.95070804332537,310.4314170346619
55,385.0,182,7.51710785308111,109.76675734798125
56,392.0,219,8.717029854427148,95.92374330655402
57,399.0,161,12.376730516880567,349.90766861000884
58,406.0,202,15.74057120147189,437.96036869938916
59,413.0,279,28.27751900450855,676.2836398736177
60,420.0,259,15.954018541165908,531.8176184824955
61,427.0,236,17.455845988071825,544.9890138152253
62,434.0,229,14.737603494629901,633.6852016134529
63,441.0,226,14.42153737869525,585.6871703133271
64,448.0,265,17.27873321682402,339.5352327725956
65,455.0,209,9.559688681968495,252.50370554383926
66,462.0,209,9.275484393804414,251.4295947145381
67,469.0,239,15.254042467242055,415.5342831865738
68,476.0,270,15.816221556821898,537.9684592632126
69,483.0,238,15.37377035174178,573.1723099658182
70,490.0,199,13.53639239391691,680.5782032611025
71,497.0,243,14.099021435073139,680.9364637082405
72,504.0,207,14.873599231814458,504.4827451297182
73,511.0,245,11.222092219284832,158.49928125421928
74,518.0,227,12.515513858470536,187.6458604092907
75,525.0,189,12.535162214227121,520.4361806325563
76,532.0,174,14.335803861048435,664.7793991971924
77,539.0,240,13.531487982056229,478.35011380181476
78,546.0,178,10.912493808789039,511.3200024498142
79,553.0,260,16.599147628294627,647.4646574203565
