window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,211,7.731276564314051,71.27644974011214
1,7.0,220,8.598566122107389,98.31782919994463
2,14.0,290,57.66801918914568,562.9737904956111
3,21.0,282,58.222176788854476,550.0532725911188
4,28.0,232,9.805551670257055,107.50222128285533
5,35.0,238,14.186754473559681,96.00814211411543
6,42.0,220,8.304994378795245,132.23022700762056
7,49.0,172,5.743703718832212,79.35164223839978
8,56.0,216,8.300541596045273,107.46693106065844
9,63.0,263,11.837249342439689,113.70200026980402
10,70.0,272,13.504346816865835,90.09445726237213
11,77.0,209,6.604058024521101,41.281994966664016
12,84.0,235,7.996438286096265,53.36555413305499
13,91.0,218,10.095499770847148,137.97697522389686
14,98.0,230,8.059981403377618,100.30755731195285
15,105.0,215,6.863819749014417,57.05892431911269
16,112.0,189,6.7813699413311745,51.113683946181645
17,119.0,256,10.909341794245538,59.08111028987769
18,126.0,256,13.631372315784798,101.40179743895982
19,133.0,266,11.791242516052165,102.88630459941146
20,140.0,298,18.232348526945227,118.72311293018974
21,147.0,221,11.142576816770243,134.81228246841107
22,154.0,252,14.785552944694572,158.96966000803468
23,161.0,252,12.338451616797101,121.05541104115707
24,168.0,259,10.710817856380702,81.27812798571458
25,175.0,203,5.142766177804501,26.2260433568533
26,182.0,283,16.70074875791659,91.42337517564594
27,189.0,267,10.662962015149896,76.82403619428095
28,196.0,223,6.802969113508426,45.01260241643118
29,203.0,232,9.187337035629326,59.172568491504514
30,210.0,230,8.453807527347939,60.53144117453425
31,217.0,200,6.337840894536843,47.8696947917091
32,224.0,179,4.864761227291197,37.39203726955306
33,231.0,220,7.415048248694704,38.59261359710322
34,238.0,235,7.158898338492959,39.01871949744222
35,245.0,228,7.695502206352527,59.894038010671814
36,252.0,235,7.047896710612967,50.984042663817604
37,259.0,240,8.52955890258331,53.73056134839594
38,266.0,228,8.612072644867457,68.80487203154757
39,273.0,246,12.304431747481946,61.03659102852007
40,280.0,308,24.471238629156417,125.40106567379554
41,287.0,269,11.208866740822247,68.92567993836295
42,294.0,219,7.08920525199492,43.72139007505445
43,301.0,203,6.527760578240924,36.65012552954133
44,308.0,197,6.210932948370546,52.16101057589886
45,315.0,223,8.235834763794834,67.710854649066
46,322.0,240,9.97519627657451,85.55021701928857
47,329.0,194,6.1720577301743695,60.76415108430301
48,336.0,251,11.103037593087109,62.67177014296812
49,343.0,192,5.444786731831527,32.96423143508673
50,350.0,215,5.804608108909111,33.622713957414966
51,357.0,274,12.06759337751311,76.79787397774906
52,364.0,243,12.811238959953538,114.97881382654488
53,371.0,274,13.015256488533968,62.72432421468907
