,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.8243830143684144,0.8158515254462873,0.696886129952499,0.5699916735684085,0.5168018282195367,0.38185051029834466,0.40325724230476734,0.4572417140761282,0.3417558480807715,0.7170317472098889,0.7360391722961924,0.5075033046640828,0.4347498788570596,0.35619529784410947,0.4278645024212393,0.7655666110625939,0.5671477043189477,0.4763179039958125
Fp2,0.8243830143684144,1.0,0.8939370284211703,0.7942227091423857,0.6189726936383034,0.6325757710309627,0.5085345139055649,0.38012600736804586,0.42855841457632476,0.32521830073140934,0.6943198429433026,0.8555585882893612,0.5312569212093153,0.43874006959070844,0.3774186937065899,0.38295164104970986,0.8262936194387774,0.6200894978945461,0.5385058766180016
F3,0.8158515254462873,0.8939370284211703,1.0,0.82794473962167,0.6392780883276549,0.6332650121558789,0.4839242382606701,0.43390989806624064,0.36985945992785846,0.3176573091272315,0.7277028678788674,0.8152668801498095,0.534356145094604,0.4423840705625426,0.3776659460828934,0.3878138387828722,0.9252765456076599,0.6388894608397635,0.5290052641960473
F4,0.696886129952499,0.7942227091423857,0.82794473962167,1.0,0.7048369005551052,0.7689335378428268,0.5555519615762858,0.46103927859561994,0.390840760067574,0.3095125828162091,0.6708413140642714,0.8964166196390077,0.5443803325872334,0.46114429947959745,0.42946608165914973,0.3925206806947384,0.8567037428499293,0.7414420021519912,0.5924602764342681
C3,0.5699916735684085,0.6189726936383034,0.6392780883276549,0.7048369005551052,1.0,0.7988135210904415,0.740619971747095,0.5644285873236509,0.4990252057163232,0.41504870278168704,0.6696243169476379,0.6984479711299528,0.7293371901010405,0.5225067618542207,0.6023708232048628,0.4781849765356769,0.6753589281158653,0.8353824840507383,0.7716621250148428
C4,0.5168018282195367,0.6325757710309627,0.6332650121558789,0.7689335378428268,0.7988135210904415,1.0,0.6922296452792254,0.6427929392660597,0.502503710314021,0.46273841310672165,0.6116354667449361,0.7494736109488473,0.6115259700299176,0.6546475951305696,0.5330391163763077,0.5628656615735732,0.663157136058165,0.7812451310103629,0.6992954627382865
P3,0.38185051029834466,0.5085345139055649,0.4839242382606701,0.5555519615762858,0.740619971747095,0.6922296452792254,1.0,0.547421212701499,0.5999688113183033,0.4479521677644049,0.4993280990411909,0.558771145331377,0.633511379918002,0.47253327252647254,0.7517823769273657,0.44119562105181825,0.5158440253571743,0.6669486272186481,0.7912855367152096
P4,0.40325724230476734,0.38012600736804586,0.43390989806624064,0.46103927859561994,0.5644285873236509,0.6427929392660597,0.547421212701499,1.0,0.61102458713351,0.7942185244445205,0.4776115271452893,0.5106139753978051,0.5781101709069726,0.6185607372366547,0.5901682440497265,0.8456787927447762,0.437756084033042,0.5214508018483662,0.587263176817336
O1,0.4572417140761282,0.42855841457632476,0.36985945992785846,0.390840760067574,0.4990252057163232,0.502503710314021,0.5999688113183033,0.61102458713351,1.0,0.7328968399041355,0.44862160353505187,0.44006158296254155,0.537890603754798,0.569936177701461,0.643343045361092,0.6537104485554056,0.3726406947407285,0.4820982869473105,0.6537418041803615
O2,0.3417558480807715,0.32521830073140934,0.3176573091272315,0.3095125828162091,0.41504870278168704,0.46273841310672165,0.4479521677644049,0.7942185244445205,0.7328968399041355,1.0,0.3425847839932442,0.36214166439157613,0.4163813834226964,0.5769328945600312,0.5244024148694866,0.9020249160847682,0.32129881511559716,0.4032481735884776,0.5364405962982434
F7,0.7170317472098889,0.6943198429433026,0.7277028678788674,0.6708413140642714,0.6696243169476379,0.6116354667449361,0.4993280990411909,0.4776115271452893,0.44862160353505187,0.3425847839932442,1.0,0.718982750221088,0.7704476307297382,0.4949225077890784,0.4870638021506227,0.43244427999242835,0.6826793496190835,0.6241538067770217,0.5324330798537712
F8,0.7360391722961924,0.8555585882893612,0.8152668801498095,0.8964166196390077,0.6984479711299528,0.7494736109488473,0.558771145331377,0.5106139753978051,0.44006158296254155,0.36214166439157613,0.718982750221088,1.0,0.604710596897227,0.5276256570202483,0.4315092969191871,0.4490737666121363,0.7996899215531493,0.6919423256306941,0.5940401325432293
T3,0.5075033046640828,0.5312569212093153,0.534356145094604,0.5443803325872334,0.7293371901010405,0.6115259700299176,0.633511379918002,0.5781101709069726,0.537890603754798,0.4163813834226964,0.7704476307297382,0.604710596897227,1.0,0.55449502534596,0.6808940892884431,0.49801525464451335,0.5059957788039966,0.5931309776040465,0.6030698391116266
T4,0.4347498788570596,0.43874006959070844,0.4423840705625426,0.46114429947959745,0.5225067618542207,0.6546475951305696,0.47253327252647254,0.6185607372366547,0.569936177701461,0.5769328945600312,0.4949225077890784,0.5276256570202483,0.55449502534596,1.0,0.5322883743982327,0.6200419380881974,0.4264496333454088,0.4955596155960564,0.5074452029517043
T5,0.35619529784410947,0.3774186937065899,0.3776659460828934,0.42946608165914973,0.6023708232048628,0.5330391163763077,0.7517823769273657,0.5901682440497265,0.643343045361092,0.5244024148694866,0.4870638021506227,0.4315092969191871,0.6808940892884431,0.5322883743982327,1.0,0.48174542600086134,0.38635384369195896,0.4983256754878073,0.634094618747119
T6,0.4278645024212393,0.38295164104970986,0.3878138387828722,0.3925206806947384,0.4781849765356769,0.5628656615735732,0.44119562105181825,0.8456787927447762,0.6537104485554056,0.9020249160847682,0.43244427999242835,0.4490737666121363,0.49801525464451335,0.6200419380881974,0.48174542600086134,1.0,0.39457477569817234,0.45834839822870543,0.49499907292273293
FZ,0.7655666110625939,0.8262936194387774,0.9252765456076599,0.8567037428499293,0.6753589281158653,0.663157136058165,0.5158440253571743,0.437756084033042,0.3726406947407285,0.32129881511559716,0.6826793496190835,0.7996899215531493,0.5059957788039966,0.4264496333454088,0.38635384369195896,0.39457477569817234,1.0,0.7032210014020491,0.5462872906648469
CZ,0.5671477043189477,0.6200894978945461,0.6388894608397635,0.7414420021519912,0.8353824840507383,0.7812451310103629,0.6669486272186481,0.5214508018483662,0.4820982869473105,0.4032481735884776,0.6241538067770217,0.6919423256306941,0.5931309776040465,0.4955596155960564,0.4983256754878073,0.45834839822870543,0.7032210014020491,1.0,0.7541030956798004
PZ,0.4763179039958125,0.5385058766180016,0.5290052641960473,0.5924602764342681,0.7716621250148428,0.6992954627382865,0.7912855367152096,0.587263176817336,0.6537418041803615,0.5364405962982434,0.5324330798537712,0.5940401325432293,0.6030698391116266,0.5074452029517043,0.634094618747119,0.49499907292273293,0.5462872906648469,0.7541030956798004,1.0
