window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,182,6.408567103742189,41.08096877695965
1,7.0,300,9.303682990636636,56.95480783431086
2,14.0,313,20.019001734888487,57.66456327252121
3,21.0,304,12.948236458225942,35.753614920757954
4,28.0,208,5.5074713556935375,24.155061495591283
5,35.0,184,5.507706385200645,39.494112933180055
6,42.0,247,13.444062856347745,99.56731767636803
7,49.0,292,9.0934297956461,45.714135458659534
8,56.0,332,19.5037996083557,82.50292913442219
9,63.0,288,14.491773123049862,65.84101363911182
10,70.0,306,10.016346344973998,50.28185231958354
11,77.0,323,11.652149372865733,62.338773177430525
12,84.0,276,10.73111015376134,60.16263871351563
13,91.0,280,7.832266894049064,35.1474441883251
14,98.0,304,9.890276337052775,67.47817904796413
15,105.0,292,8.460550716011506,41.897928612297264
16,112.0,249,6.676730404286641,37.61075419414256
17,119.0,273,10.421080806756612,38.78908673501918
18,126.0,297,19.05957787725645,88.27000595835959
19,133.0,325,22.92870613077223,119.29283507551587
20,140.0,245,5.835608313695982,28.126207791225237
21,147.0,258,6.97264339855829,39.36617409271502
22,154.0,315,12.932035783569557,86.06128202349198
23,161.0,288,11.839206593705594,53.15518801213496
24,168.0,228,8.693607065831433,120.66865080076148
25,175.0,244,7.484488057550519,95.76986205628353
26,182.0,297,9.17227058920278,54.36428886994603
27,189.0,278,14.217196437940796,82.7903497093841
28,196.0,270,24.62024939045772,337.5836218575679
29,203.0,289,9.303954888003476,36.59001280191282
30,210.0,290,7.560805275080009,35.93388974907738
31,217.0,294,12.680523106044054,78.82957731050256
32,224.0,279,10.330528961417757,44.900515318742045
33,231.0,211,6.246126797036287,40.99220766502651
34,238.0,176,5.0248793785921855,20.56490596177452
35,245.0,217,7.101992472270453,33.293557438911016
36,252.0,268,9.188592660603396,47.15751688869601
37,259.0,238,6.8308121783648135,37.44916800876389
38,266.0,235,7.369013800323469,38.56397535601894
39,273.0,250,6.966488744817343,35.99382290246391
40,280.0,133,3.4713120356490355,17.555467737252478
41,287.0,208,5.55249089919278,59.81967214820359
42,294.0,290,20.37457958466319,121.73856904977207
43,301.0,282,9.279829789799063,74.26331364491296
44,308.0,255,7.544011147969612,27.126956512838696
45,315.0,149,3.5290024030625893,17.79910725606349
46,322.0,153,5.381598596681608,30.84589082919428
47,329.0,200,4.883362746290756,25.26019089179805
48,336.0,312,10.705560443753066,59.39102494077998
49,343.0,199,6.239038536900762,58.672476758076826
50,350.0,216,5.588316329658898,26.98082541113877
51,357.0,288,12.556129503119916,39.512504093906955
52,364.0,304,15.31302554827625,144.7436812925864
53,371.0,279,14.633914594189966,87.21719370751201
54,378.0,190,5.543562244062343,38.034270721636226
55,385.0,171,5.901799057897206,60.81983799363635
56,392.0,202,6.291088221719452,25.653280672810634
57,399.0,225,5.706525215837472,24.5817402961712
58,406.0,112,2.7858593634915367,12.464690233879926
59,413.0,204,5.934206525303584,32.21947934443231
60,420.0,156,3.710061075947029,19.685867318497657
61,427.0,152,4.346424999948897,24.89177034449695
62,434.0,131,3.328255992250037,20.735956891025573
63,441.0,206,4.182062792222872,16.93586180601147
64,448.0,163,4.225823991090789,47.225816647682855
65,455.0,208,6.942909448135569,49.81007651729373
66,462.0,179,4.625461598508405,26.82429712156642
67,469.0,238,5.911226028936353,22.489490117936022
68,476.0,194,4.929773605622041,30.565255215633986
69,483.0,223,5.594297900813264,34.63502902244603
70,490.0,218,7.899168974481363,58.75367677533416
71,497.0,175,4.568664620543846,27.92623026576585
72,504.0,238,8.247914324309086,45.257297928602306
73,511.0,230,5.981179014255678,19.498946583311497
74,518.0,224,5.700360674347353,26.98594445291115
75,525.0,294,9.847405072916178,29.484399968212266
76,532.0,217,9.944356739317312,92.73748320110259
77,539.0,269,9.288999788218023,49.484039649893816
78,546.0,199,6.039781958043761,30.884677339000717
79,553.0,199,5.51309144954128,27.532581302032966
80,560.0,246,9.124206982022198,50.10230482587384
81,567.0,222,6.052531938811217,44.87481410814855
82,574.0,180,5.533102045618453,27.417685779139173
83,581.0,274,10.743902177084642,49.071422188006174
