,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9546602087121958,0.8770499144556543,0.8443341674507362,0.5831156122057652,0.5832240702685949,0.27029455965726973,0.22266998205607463,0.015192848315141666,-0.03196239912773906,0.8543561440018946,0.7569563753418772,0.40226167891691594,0.39322454007841817,0.054085507139470364,0.05164388730829876,0.8502569002251125,0.5763166225584553,0.3163234928300501,-0.0019173996221833452,4.3664574014706936e-05,0.028628620215465264
Fp2,0.9546602087121958,1.0,0.7929345636515169,0.88288221781499,0.5334663188414999,0.6014110109581529,0.2473029555602028,0.2340468637818062,0.0015043832876724835,-0.03316023931738007,0.7835736432798766,0.8620154415586752,0.34428096022131677,0.4397855089018916,0.023997912424457684,0.06253507310273053,0.8095081265070774,0.5474307766234523,0.3077852490432735,-0.0007440982740978177,-0.0007914887553465197,0.03259704815685858
F3,0.8770499144556543,0.7929345636515169,1.0,0.8292614983460043,0.743522557184839,0.6426537771505944,0.3831003498914568,0.2956424367917276,0.0920598059708122,0.03630851440662051,0.8648887400353689,0.653614001568035,0.5065166480913077,0.3804497897195514,0.17233701174691618,0.11306336989418846,0.9291670468315365,0.7124547331736534,0.41063765179927064,-0.0006477856966467892,0.0007177688594334384,0.020335080154458663
F4,0.8443341674507362,0.88288221781499,0.8292614983460043,1.0,0.6474367691337324,0.7603717854894739,0.3533320526671966,0.3533896672060943,0.0858582220884231,0.054153351200782886,0.7447830249745058,0.8731779418257092,0.4111706660964817,0.513043077569878,0.13344198802942367,0.1807100544348484,0.8995638040316073,0.6862010393652351,0.42095396671316954,0.00040097693425674374,-0.0002721486034870608,0.02414496210833315
C3,0.5831156122057652,0.5334663188414999,0.743522557184839,0.6474367691337324,1.0,0.7549326004422394,0.7467363086292572,0.5829455719557265,0.3790214129373996,0.27382661437073874,0.6748987274524039,0.5023672103399033,0.6946053791241166,0.4291646368570985,0.49750743411560894,0.3290493480912867,0.6922125083526256,0.8419921595196498,0.7349166859839162,0.0021763407831526193,0.0028989703918960424,0.013967489987818967
C4,0.5832240702685949,0.6014110109581529,0.6426537771505944,0.7603717854894739,0.7549326004422394,1.0,0.5670600510233731,0.6745217932124644,0.2770932934444897,0.28631462141646014,0.5904397312461332,0.6744488983672192,0.530625278812178,0.6591113717524473,0.3414907680883504,0.49841463695544475,0.6789206198538129,0.7553299033051459,0.6486338265305983,0.001676558738513394,0.003456124655336064,0.017603954794478023
P3,0.27029455965726973,0.2473029555602028,0.3831003498914568,0.3533320526671966,0.7467363086292572,0.5670600510233731,1.0,0.793541840633384,0.7740550886131978,0.5833588904729655,0.38523456517187554,0.25526275307062624,0.5240300362329704,0.2779275505409672,0.7840575455000445,0.4568334755340396,0.3282360545419087,0.5684950141183392,0.9227774380057251,0.003165592167496126,0.003001693874241019,0.008994434384256896
P4,0.22266998205607463,0.2340468637818062,0.2956424367917276,0.3533896672060943,0.5829455719557265,0.6745217932124644,0.793541840633384,1.0,0.6731919902701891,0.7365050335410285,0.29574316770688236,0.2948190690492707,0.3854429560884431,0.4395153587940105,0.611845217189549,0.766468017974506,0.2736516542924499,0.5028431494990766,0.8522696848515823,0.005366261804505831,0.0036108155971029047,0.012092569786671507
O1,0.015192848315141666,0.0015043832876724835,0.0920598059708122,0.0858582220884231,0.3790214129373996,0.2770932934444897,0.7740550886131978,0.6731919902701891,1.0,0.8298111462016421,0.11266523827949325,0.01935722816297531,0.21117992729071988,0.06288362137519202,0.7353602767718905,0.43157833360826137,0.055609130648768226,0.24979626745414732,0.6978963111879445,0.007046218036617278,0.0008204754180401863,0.007901742619544499
O2,-0.03196239912773906,-0.03316023931738007,0.03630851440662051,0.054153351200782886,0.27382661437073874,0.28631462141646014,0.5833588904729655,0.7365050335410285,0.8298111462016421,1.0,0.04386979547991898,0.005778340498025173,0.09599197646473756,0.10905101857533087,0.5098569555784634,0.6251836978303339,0.012660403634121076,0.20094172696963164,0.5926334914680764,0.010808271052651997,0.00015484281365280266,0.012217038589331628
F7,0.8543561440018946,0.7835736432798766,0.8648887400353689,0.7447830249745058,0.6748987274524039,0.5904397312461332,0.38523456517187554,0.29574316770688236,0.11266523827949325,0.04386979547991898,1.0,0.6857713155877644,0.5729426557607166,0.35463724106757044,0.19424202554049155,0.11030605985948305,0.7506722512279358,0.5732374596980092,0.3947498601078384,-0.004005996156157523,-0.00016197860822342352,0.020488433239691933
F8,0.7569563753418772,0.8620154415586752,0.653614001568035,0.8731779418257092,0.5023672103399033,0.6744488983672192,0.25526275307062624,0.2948190690492707,0.01935722816297531,0.005778340498025173,0.6857713155877644,1.0,0.3617281788781136,0.6080068339185815,0.06258206384818257,0.1713694055048589,0.7011341593474294,0.5070304101293632,0.3162059055757315,0.0024416821032149268,-0.0001495496984639946,0.03230419867835507
T3,0.40226167891691594,0.34428096022131677,0.5065166480913077,0.4111706660964817,0.6946053791241166,0.530625278812178,0.5240300362329704,0.3854429560884431,0.21117992729071988,0.09599197646473756,0.5729426557607166,0.3617281788781136,1.0,0.4100774155020976,0.5049102931498818,0.23675832823816576,0.4390663933358392,0.4956048199382033,0.4573525123941118,-0.006182286645869388,0.00627744952203294,0.009564939940745856
