Channel,Participation_Coefficient
Fp1,0.40938595608588035
Fp2,0.41364608822730187
F3,0.42432780707958573
F4,0.42307485284552193
C3,0.41712916088371965
C4,0.43863614544931573
P3,0.4084331422074162
P4,0.42154934937706146
O1,0.4314031635239777
O2,0.4221027766801647
F7,0.39895740075333797
F8,0.40580191435288726
T3,0.4041203789627881
T4,0.3832333159315576
T5,0.417570882491177
T6,0.4013451644534277
FZ,0.4250648945130223
CZ,0.4471530884322791
PZ,0.4532633117801469
