,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.98858631752202,0.9034418643418777,0.9072506397577615,0.7798051452521412,0.6137551447206993,0.6376300440933694,0.45190834917025546,0.4230616272290527,0.4341223587213729,0.7923505125860144,0.7709769097351048,0.5847215428649202,0.5135998128895664,0.4717603417470462,0.500228568939801,0.9540468010247661,0.5950540693942152,0.5619509856234208,0.020892782338678813,-0.008349384030028455,0.0030389121063432323
Fp2,0.98858631752202,1.0,0.8784291521792931,0.9177093691919392,0.7565176652599651,0.6103364010448886,0.6228260335045228,0.4544967791618965,0.4164739888827923,0.4352877073541085,0.7789744785505752,0.7889627071700003,0.5742967581767408,0.5298687809952907,0.4622786958185822,0.5051995918850009,0.9396014967875488,0.59097921271235,0.5615935025084587,0.023376097160794113,-0.008706748110866391,0.004137481827057415
F3,0.9034418643418777,0.8784291521792931,1.0,0.856154923005904,0.8750844310178442,0.6764818294211495,0.7511083362970495,0.4899683189032514,0.46979867466839714,0.47713481256341,0.7638639270536348,0.6941186134330625,0.6297568509614413,0.48377416696465564,0.545196329640232,0.5203951544265388,0.9443373114402724,0.6505861701937286,0.6098981386793142,0.021017418145066448,-0.011042434344489017,0.001199652622867677
F4,0.9072506397577615,0.9177093691919392,0.856154923005904,1.0,0.7642850051936702,0.7065117209392994,0.6463638722990356,0.46638430466133785,0.416176533223894,0.44550453704796905,0.7262795968889649,0.7710022175370518,0.5435990228612355,0.5085274324343646,0.46133417235955637,0.4899420262843749,0.9024275223294264,0.6268278323594997,0.5841987391325023,0.041867741157370846,-0.0062912515111840026,0.0012727917914358267
C3,0.7798051452521412,0.7565176652599651,0.8750844310178442,0.7642850051936702,1.0,0.6965901118180811,0.91771091755762,0.5870337991504198,0.566843684755366,0.5826055230932209,0.6620755795069403,0.6285287597227178,0.6838689216286228,0.5042765681816359,0.6583387068049729,0.5862537909239159,0.7786764496728733,0.7662474688544371,0.7228712313220859,0.030105734675875264,-0.006049342318594597,0.005272302539658432
C4,0.6137551447206993,0.6103364010448886,0.6764818294211495,0.7065117209392994,0.6965901118180811,1.0,0.6770218584900258,0.5713835946328976,0.4596591551694509,0.537222447640763,0.512075310836036,0.4985603854610028,0.5449466328221928,0.505479362996135,0.5296516284957555,0.5625404969190115,0.6344941841667142,0.722216886047073,0.6842831226503827,0.02936303454059636,0.00608274364634261,0.021048647210125452
P3,0.6376300440933694,0.6228260335045228,0.7511083362970495,0.6463638722990356,0.91771091755762,0.6770218584900258,1.0,0.6424443155552295,0.6278482861968026,0.6433876733350732,0.5260000217945615,0.5198631725926535,0.650107570858713,0.4810224217810628,0.7494546543606675,0.6352145167401397,0.6404437519797954,0.8282787539131272,0.7931156959974726,0.030222525936152475,0.0021566566304248814,0.0029154718975070294
P4,0.45190834917025546,0.4544967791618965,0.4899683189032514,0.46638430466133785,0.5870337991504198,0.5713835946328976,0.6424443155552295,1.0,0.8208063378037076,0.9759676466236854,0.5549720967787353,0.567586162265847,0.6728134150964518,0.6228226219018331,0.6975145794792581,0.8270295281322435,0.4444087231937714,0.8438565799164333,0.8665595246306141,0.029592115219854876,-0.0026677710499630864,0.003921827319554013
O1,0.4230616272290527,0.4164739888827923,0.46979867466839714,0.416176533223894,0.566843684755366,0.4596591551694509,0.6278482861968026,0.8208063378037076,1.0,0.8612752137412061,0.5435128382317079,0.5292161163836806,0.6342753222356862,0.5042445836006305,0.712531603345254,0.6091244932954227,0.41686627356285433,0.7211711610869971,0.7283223970344771,0.013129504169732178,-0.021671589543401204,-0.014371304061124019
O2,0.4341223587213729,0.4352877073541085,0.47713481256341,0.44550453704796905,0.5826055230932209,0.537222447640763,0.6433876733350732,0.9759676466236854,0.8612752137412061,1.0,0.5427560542317894,0.5576179245319052,0.6517872190070537,0.5833733953895076,0.6967065368221711,0.7885143861977993,0.4287103617278212,0.8407915705179663,0.858802302790314,0.029731445316270946,-0.0072837432610361385,-0.00021953710915898888
