window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,180,5.443950484202378,86.04045991546988
1,7.0,248,9.096721900857107,219.4864176703961
2,14.0,246,11.00737609056791,218.64041391723984
3,21.0,248,10.80475523271492,219.17756950934583
4,28.0,218,10.352793114115475,290.3645218638991
5,35.0,290,10.77437720757318,260.0790146961663
6,42.0,324,37.19657118140282,247.829888984315
7,49.0,322,41.57587584210556,237.10048391964978
8,56.0,203,5.669089587492608,80.17645542208413
9,63.0,306,14.437469640614776,230.90862745379673
10,70.0,271,15.259857529703602,320.8519446841859
11,77.0,172,5.213311108875728,94.63249247592299
12,84.0,276,9.479161463588037,100.16447986887502
13,91.0,175,6.132333154270643,101.30450374080597
14,98.0,181,5.611062829727679,116.64097616673101
15,105.0,218,8.646636796712109,194.6431938143881
16,112.0,184,6.09345430370081,264.01600987353396
17,119.0,173,4.937442143547651,93.42021881336298
18,126.0,301,21.85487894984031,192.62726617979862
19,133.0,326,38.08337342954138,227.85846540484448
20,140.0,192,6.377510863812554,113.15814058534512
21,147.0,158,5.603822998802807,271.8417253496528
22,154.0,167,4.940234443959196,92.58752761851238
23,161.0,250,7.33731088074996,108.30722964581858
24,168.0,241,7.053697024401452,95.38240565082906
25,175.0,179,6.0480311698756175,123.11367020973296
26,182.0,197,5.918680507100092,210.71195576646696
27,189.0,183,6.039625269076191,201.38819019966635
28,196.0,218,7.3941747494169965,168.54763952006974
29,203.0,289,10.790065741687679,151.0888117731879
30,210.0,177,4.690927650397333,70.36208002290283
31,217.0,336,46.517294327033554,623.0019989088936
32,224.0,333,58.58728494072784,303.4254366656033
33,231.0,189,5.704852126845329,94.91782226718865
34,238.0,328,18.376888361833558,170.42856986471864
35,245.0,341,204.04529375521108,1202.1667387083899
36,252.0,341,98.69230584367413,549.4163958575003
37,259.0,340,83.18491769369467,548.8525877148788
38,266.0,218,6.545511096119614,55.35130152615815
39,273.0,237,7.37583965633882,60.1950157178955
40,280.0,224,7.369207292971747,67.54892410571142
41,287.0,184,5.807206844652506,71.2508686977468
42,294.0,173,5.161182505131904,47.03182475356411
43,301.0,339,56.054435399632204,457.67088031006193
44,308.0,332,32.792957755153594,333.4779970839476
45,315.0,260,12.114037677831242,99.06601617635575
46,322.0,224,7.477649934060984,45.471274071206096
47,329.0,194,5.2663694792936395,87.3087208066454
48,336.0,214,6.858634775626655,64.73267073518085
49,343.0,274,10.553619002843062,86.19375090287089
50,350.0,198,5.650541684964112,78.06328401695622
51,357.0,237,8.058948297588598,37.8588656033646
52,364.0,216,6.052388571776662,50.29877015486181
53,371.0,246,7.107358685149619,61.93450929147964
