Channel,Participation_Coefficient
Fp1,0.4727936653863012
Fp2,0.4679606128749241
F3,0.4994449090713946
F4,0.4869709052504667
C3,0.4998975199438377
C4,0.49654307694455657
P3,0.4810710352502834
P4,0.4606084499111608
O1,0.4455876200197577
O2,0.4097977920925322
F7,0.48599392889436444
F8,0.49291352929377896
T3,0.49510532217682224
T4,0.34344479291957586
T5,0.21813724825086644
T6,0.23701662711141736
FZ,0.4952593841666687
CZ,0.4991515031052205
PZ,0.4942796594682022
