Source,Target,F-stat,p-value
F4,FZ,2603.7254500106915,0.0
FZ,F4,2187.6621138950654,0.0
F3,FZ,1279.8191454412708,1.0614925384671916e-277
FZ,F3,963.0883653538536,5.596959498545184e-210
P4,FZ,881.5883005258655,1.6885868666627573e-192
F8,FZ,780.7442202289803,0.0
P4,Fp2,714.1679764691919,1.6063672837270497e-156
O1,FZ,694.3836395834522,2.910304690758943e-152
T6,FZ,662.7463631504264,1.887996332149364e-145
FZ,P4,629.1833007834665,3.211337609705479e-138
O1,Fp2,623.5397979030668,5.283282242498831e-137
Fp1,Fp2,616.3110260255776,1.909549657647099e-135
T6,Fp2,586.7089720847202,4.603942421048149e-129
T4,Fp2,555.7963807575004,2.1448865418262898e-122
P3,FZ,555.4082850828462,2.601028490658289e-122
PZ,FZ,532.7691362538962,2.00023566943742e-117
C4,FZ,512.1564244214716,5.64176544965747e-113
FZ,O1,503.63715520809484,3.9015429457114575e-111
Fp2,Fp1,484.10436064310096,6.466020497265067e-107
T4,FZ,474.0172027139878,3.621831707900741e-205
T3,FZ,459.0978592297045,1.639520846432139e-101
FZ,T4,442.80016406687037,5.47221453276479e-98
FZ,T6,442.74855954992483,5.614633693602485e-98
Fp1,FZ,437.95578673740397,6.105199240161524e-97
F3,Fp2,436.15818485717665,1.4942887255833867e-96
T4,O2,419.6331416270977,7.434143212967498e-182
F7,FZ,406.760374257121,2.48124931878257e-176
FZ,F7,398.41852008211333,2.182489167750441e-88
FZ,C4,395.3630802085457,1.0005432698742772e-87
T4,CZ,392.621596275462,2.908781406130147e-170
Fp2,P4,378.02539785829185,5.667727815514192e-84
F8,O2,376.92001030029917,1.608824535895623e-163
F8,Fp2,374.389344491378,1.9658540419619423e-162
F8,F4,372.3552099470091,1.4701709625168464e-161
T4,C4,368.98256546264696,4.133242701263443e-160
FZ,P3,356.4462590399558,2.6712477813568346e-79
CZ,FZ,356.2692347319007,2.917835574421307e-79
FZ,F8,351.9249484181526,8.842990501740495e-153
F8,F3,338.24906210967043,6.703144065999312e-147
Fp2,F4,335.0567103399828,1.151305998612463e-74
FZ,T3,331.27383771588455,7.604398297682627e-74
F4,Fp2,330.50596526764036,1.4332098792405625e-143
Fp2,O1,329.15413149293755,2.190319880413647e-73
T4,T3,325.5388680142293,1.962807003942355e-141
T4,P3,322.4874656752135,4.032494457256309e-140
F8,T3,312.5164019098878,7.868346762998754e-136
T4,F3,307.75164883505795,8.840621817475062e-134
O2,Fp2,305.1873254836675,3.442773736072713e-68
FZ,PZ,302.6075592351555,1.2486142560298831e-67
P4,T3,296.43239883552127,6.592846448507311e-129
F8,T6,296.1680046789714,8.568518957476067e-129
