Channel,Participation_Coefficient
Fp1,0.4836449815577687
Fp2,0.4827376637328403
F3,0.4798093938408423
F4,0.48176023655473055
C3,0.48689601145204564
C4,0.4881268342188648
P3,0.4818382364355799
P4,0.48411829001941464
O1,0.4944295865550836
O2,0.49438106083742517
F7,0.48466200399141746
F8,0.4841347864373988
T3,0.491670919770546
T4,0.4805423067441861
T5,0.4901715593508479
T6,0.4929118771978447
FZ,0.4776803407803505
CZ,0.4857178726899841
PZ,0.48030670576107704
