Source,Target,F-stat,p-value
FZ,O2,427.09536505407857,4.8298288895961364e-185
T6,CZ,425.52157363738166,3.00839547356915e-94
Fp2,CZ,423.10097443306694,1.0043575344738434e-93
O1,O2,398.0622410704196,2.6245966439912696e-88
FZ,T6,378.1920386014356,5.2485819684053595e-84
O2,P4,377.9349890964081,5.966138491497998e-84
FZ,P3,372.59174338751023,1.1916808446390785e-161
PZ,O2,365.2749215683078,1.6569123880647476e-158
FZ,PZ,360.74519112250385,1.4638875360283994e-156
O2,FZ,360.7239993764488,1.4949043349137214e-156
P4,C4,360.06195077790176,4.425725211758787e-80
F8,O1,356.52743528069124,2.5795443130728586e-79
C3,F7,355.35506935470437,4.6289779066972364e-79
PZ,O1,353.12624112458974,1.406962219801358e-78
C3,T6,351.9009348689586,2.5924619464402434e-78
F4,Fp2,330.2021781898739,1.3044100597643541e-73
CZ,T4,322.0697125832785,7.554107512578887e-72
CZ,Fp1,307.46689174637964,1.1074562937203426e-68
T4,PZ,298.88326473274185,5.896957947047627e-130
CZ,Fp2,291.4816680153665,3.2474199361884073e-65
T3,C4,291.4216260142097,3.3462958988163264e-65
F3,C3,286.11326609048206,1.8565243614970564e-124
O2,F3,285.8434048069693,2.4261113054891983e-124
F7,C3,285.4442690196827,6.628780505903182e-64
F8,C3,281.0903031433324,2.703245076431154e-122
F7,F3,279.67657106297827,1.0984489140750474e-121
P4,F8,275.27263844687684,1.0685360867241148e-61
CZ,T6,273.04550355751087,3.252254018448944e-61
P4,P3,261.18589652303706,1.2212436977816892e-58
F8,O2,260.7365476514867,1.5874496025007796e-113
F4,C3,256.79429274391333,7.93804281965053e-112
C3,Fp1,251.7044345563449,1.2405319572342804e-109
O1,Fp2,248.58996121648755,6.641236774416924e-56
P3,F8,245.65277247877256,5.040813105752611e-107
P4,T6,244.8316158837691,4.351585552589985e-55
C3,F4,238.36346860604309,7.007520806950829e-104
O1,F8,237.94871246872285,1.0578469078358568e-103
F3,O1,237.3331538622599,1.9493007713290957e-103
O2,CZ,233.87989641105057,6.014027353032564e-102
C4,P4,232.532694773158,2.0461232809201975e-52
C3,T4,230.55445254193572,1.6348332550871368e-100
T3,C3,228.58273414812524,1.1586929283338084e-99
F8,P3,227.74048243453097,2.674768820875692e-99
P3,F3,225.12313340203312,3.6006152293330813e-98
T4,C3,223.19292933739982,2.449614363300199e-97
T4,P3,222.2136937720027,6.479982417379225e-97
O1,F3,220.4671475081511,3.673877654279675e-96
P3,C3,217.59321454522583,3.6175557564152e-49
O2,Fp2,216.0674346517414,2.9077835690201254e-94
PZ,FZ,215.220509280965,6.745766069893806e-94
F8,PZ,213.4891888624182,3.768488977479841e-93
Fp2,F4,213.03403120983907,3.5465731715266245e-48
F3,F7,210.33990023956943,8.616143489021995e-92
F3,PZ,203.41225156447263,8.42441404154202e-89
CZ,O2,199.35693714466794,4.7451098555766465e-87
O1,P3,195.79102958861674,1.9990367491141127e-44
C4,T3,194.66225889631093,3.5193259564350044e-44
C3,T5,193.82848217765667,5.344535655804258e-44
F8,C4,193.4091718613884,6.594238187434537e-44
O2,Fp1,190.61341821591265,2.8287670206491956e-83
O1,T5,190.21554719525793,3.267728463651836e-43
O1,T6,189.07267328039686,5.794432868941511e-43
O2,T3,189.04906274851976,1.3402040140485635e-82
O2,P3,187.0417711676532,9.864483786395042e-82
O2,O1,186.3924552011758,1.881525656040924e-81
F3,P3,175.69110605327714,7.891091395334661e-77
T3,PZ,174.2157951284538,3.424027248955843e-76
F3,O2,171.82456534489117,3.6958497375512413e-75
T6,C3,171.43990058821188,4.005408661481536e-39
P4,Fp2,166.39578118856636,5.030496601330218e-38
P4,T4,163.58470493833593,1.3442062841445874e-71
F4,PZ,161.92130413642786,7.0370234824998745e-71
Fp1,C3,159.3959166452525,8.688225688506574e-70
P3,P4,156.46825902932818,7.334047504999018e-36
T3,F3,155.93268955104645,9.596326444040196e-36
C3,T3,155.86456365168922,2.9202239079784117e-68
Fp2,C3,154.90389949021892,7.598127434003752e-68
F3,T5,153.0844071900855,4.6483261870619585e-67
F8,P4,149.95133375697958,1.9335567340839453e-34
O2,C3,149.7278801861984,2.1631678051804593e-34
F4,C4,145.35210490707493,1.0245752287929918e-63
O1,F7,143.0420491449807,6.215998164538018e-33
O2,T5,141.82525701223398,3.4333333492578914e-62
T3,T5,141.7395225283795,1.195936354627676e-32
F4,O1,141.47026358573711,4.889228975348846e-62
T3,O1,140.822941244014,9.315212226204755e-62
Fp2,PZ,139.55055387595047,3.3074049699608874e-61
P4,F3,136.66722857320576,5.842155456120591e-60
P3,T4,136.24617185263952,8.885789131646838e-60
F4,F7,133.86587920244293,9.512726197498717e-59
P3,T6,133.84991896205318,9.665157462283042e-59
P3,C4,131.9262845249942,6.566611551040422e-58
F3,C4,129.3918489880974,8.199145911219336e-57
O2,T6,129.1355234409126,1.058431403925134e-56
O2,F7,129.0409847156924,1.162955805944799e-56
Fp2,O2,127.94369119699304,3.469733186302302e-56
O1,T3,127.81965810636136,3.926076028056992e-56
PZ,F3,127.12678728615778,7.8294502690115e-56
O2,F4,127.02649558146125,8.652134784030322e-56
F8,F3,121.92354092193274,1.3967789300397057e-53
P3,T3,120.85146185774919,4.064896585340906e-53
T4,C4,120.467379376181,5.279846735131942e-28
Fp1,C4,120.10876927251111,6.323961778135417e-28
Fp1,Fp2,118.86893530388683,1.1801869724700918e-27
T3,P3,117.91470003211717,7.58495277509411e-52
C4,P3,117.477112072411,1.1730904051097226e-51
PZ,CZ,117.04056362786653,1.812435890909484e-51
T3,O2,116.64343508597563,2.6923756103779247e-51
F7,C4,116.05385979642706,4.867211856576153e-27
O2,C4,115.87421176447236,5.794994784485388e-51
T4,Fp2,115.73973717971728,5.701005455867376e-27
O1,C3,113.59622916597846,5.610495470681517e-50
F7,O1,113.20992001593906,2.037372527433215e-26
Fp1,O2,112.98697412933963,1.0296937201828543e-49
F4,O2,111.0497235210953,7.099854138330622e-49
F4,P3,109.79884437721317,2.4701290495326332e-48
Fp2,O1,109.55433937519385,3.1518191774133e-48
P3,Fp2,109.52958836306665,3.2305434571778113e-48
T5,C4,108.01325016290463,1.464494391003435e-47
P4,T3,106.43607150802416,6.176395824182525e-25
P3,T5,105.85718870897351,1.2562682320220107e-46
Fp1,F3,105.2140965918087,2.3850591468172546e-46
Fp2,F7,104.76672016993219,3.725520716001153e-46
T6,O1,103.91880086702278,2.1958063589795338e-24
T5,PZ,103.23667810606707,1.7124786164620658e-45
C4,F8,101.84181245182732,6.254791234899391e-24
F7,T3,101.82835440670482,6.972546746541406e-45
C4,T5,101.75096836448334,6.547859944547675e-24
T6,P4,100.6806015028095,1.1231212808399149e-23
P4,T5,100.24926676619106,1.3959285383625992e-23
P3,Fp1,96.31544055201188,1.700513109451601e-42
P3,O1,96.22212845383619,1.0636188237769106e-22
O1,T4,95.96793713104614,2.4047401627607218e-42
Fp1,PZ,95.56064756142602,3.6095163145202434e-42
Fp2,P3,94.56657960539023,9.726332394403137e-42
C4,PZ,94.54618341234665,9.926181247832437e-42
T6,T4,93.73809685566337,2.2220256955174427e-41
P4,F7,93.32206044797655,4.593496985396852e-22
F4,T5,92.2575539865762,9.726704804511785e-41
F7,O2,91.10991944591669,3.0550662860276507e-40
F7,Fp1,90.71087926773751,4.5483503186906945e-40
O1,Fp1,90.20830438435753,7.508156169833262e-40
CZ,PZ,87.76001014176028,8.629888744064655e-39
P3,F4,87.53819164293654,1.0766860246425936e-38
T3,F7,84.23231849307007,2.9117270256067014e-37
Fp2,C4,83.87996577253475,4.138029643416272e-37
F7,F8,83.81159934382504,4.430072618698933e-37
T3,F8,83.63769361950175,5.269257146923609e-37
PZ,F8,82.51738902983085,1.6109844165374552e-36
T3,Fp2,81.15472882566847,2.1402060455778372e-19
C4,F4,80.70353692059012,2.68839922285336e-19
Fp1,O1,80.37375235933693,3.1760484282841777e-19
T5,O1,79.64891925700586,4.581565705730874e-19
T5,T3,77.86761180568185,1.1276007993141372e-18
T5,C3,77.65051595375195,2.068812467901566e-34
C4,F3,77.02066955290596,3.87821364319047e-34
PZ,T4,76.14327308303652,9.307082525879702e-34
C4,O2,76.03759716541599,1.0341995020325821e-33
T6,O2,74.89446384245811,3.2355502877033356e-33
T5,O2,73.79832038275737,9.659309400532035e-33
T6,C4,73.15983900024307,1.2203303200310386e-17
F4,F3,72.98324681933971,2.1784944022035398e-32
F3,T3,72.94442298347886,2.2645446454547395e-32
P4,Fp1,72.74998099937379,2.749433766667376e-32
T4,F3,72.10806253995749,5.217052273657448e-32
F7,Fp2,71.92161974735134,6.283810393423868e-32
P4,C3,71.54634117333704,9.138127973609974e-32
F7,PZ,71.50051498972134,9.565705697584217e-32
F3,P4,71.13224702658505,1.3813857624394364e-31
F8,F7,68.80208225440916,1.4131541586515926e-30
F8,Fp2,68.74352478660062,1.1418409285906916e-16
T6,F3,68.65665767367432,1.6338707397331467e-30
T6,PZ,67.06039603536047,8.036517800809919e-30
F3,F8,66.20693210870894,1.883600953297951e-29
O1,F4,62.71311114308688,6.157868090895952e-28
P4,F4,62.43907925389883,8.095052405205335e-28
F7,F4,61.22879240812316,2.709411325562132e-27
T3,P4,60.425997341368706,6.0380167122856186e-27
P4,O1,59.05831620593309,1.5513334503072194e-14
Fp2,P4,58.44981083371697,2.1130085174164122e-14
PZ,T3,57.75264101496897,8.707225570223467e-26
F7,P3,57.626621253309956,9.87451253756962e-26
PZ,Fp2,57.483038247853635,1.1396364459888761e-25
T5,F3,56.930469478708886,1.9784996035012534e-25
Fp1,P3,55.66746366948863,6.981275687871118e-25
Fp1,F4,55.666022493340265,6.991327522299485e-25
F4,Fp1,53.88520065430333,4.137155534045813e-24
T4,F7,52.88667748077894,1.1211583528878545e-23
T5,F8,51.643838313702624,3.877812128576323e-23
T4,O1,51.0641930593382,6.917342738840605e-23
T4,P4,50.5699605283322,1.1330721993744985e-22
C4,F7,48.42975507065743,9.602173709755745e-22
F4,F8,46.91509482215199,4.357586916798771e-21
Fp2,T3,46.85016151729746,7.728148101494959e-12
F3,Fp2,46.817573583524,4.803303128299359e-21
T4,T5,46.21987694032937,1.0657854022160483e-11
T3,T4,45.7397215378938,1.4092929206880582e-20
F4,P4,45.600670859749165,1.6192288491144883e-20
PZ,F4,44.55858863196202,4.5842928252449915e-20
T6,Fp1,43.017656457224184,2.136090253699538e-19
T3,T6,41.52150763781957,9.518582804944772e-19
F7,P4,39.16536797110182,3.917267794421724e-10
T5,F7,39.12488182216648,1.042715713966554e-17
PZ,T5,39.00039408657981,1.1807758648503974e-17
F3,T4,38.97694226248898,1.2087616125860745e-17
Fp2,T5,37.96551743206716,3.319666583265936e-17
F8,T3,37.044396863260864,8.330785815184581e-17
Fp2,T4,35.87816393541389,2.1111336249787905e-09
T5,T4,35.07556451729176,5.954183659660936e-16
T4,F4,34.35449047710976,1.2236506713247857e-15
C4,Fp1,34.28139659967347,4.791287766630784e-09
F4,T4,33.884083642997574,1.95769612646346e-15
T3,Fp1,33.708596091051355,2.3328239610363222e-15
F4,T3,32.599827379397865,7.062189652553798e-15
T4,T6,32.50480025141275,7.765495728343389e-15
P3,F7,31.688474459190793,1.7553211951594615e-14
PZ,Fp1,31.662810346946458,1.8009094649434618e-14
F4,T6,31.026108709260917,3.402124075822412e-14
T5,Fp1,30.938080356385484,3.714883113302576e-14
PZ,T6,30.80836933308418,4.228888320372844e-14
T5,P3,30.30447502524493,6.996258991704767e-14
T6,F8,29.75038378461661,1.216997716989233e-13
C4,T6,27.960730480690057,1.2418851282920857e-07
C3,O1,26.68661914250677,2.598658420933119e-12
Fp1,P4,26.62039903395068,2.483174942434572e-07
F3,T6,26.55386669607598,2.967270963811674e-12
F3,F4,26.092389937773095,4.705622797759899e-12
Fp2,Fp1,25.84134446602232,6.047286875874988e-12
T6,Fp2,25.71032984377941,3.977494909216143e-07
T6,F4,24.843717875313803,1.6386934638442862e-11
T5,P4,24.265750152676997,8.411699856068643e-07
C4,T4,22.849425033769094,1.2022472013811472e-10
T5,Fp2,22.476349948738186,2.131820990397353e-06
Fp2,F3,21.044880228168022,7.297699906719842e-10
T5,T6,20.827806914802395,9.065693471688968e-10
PZ,C4,20.760045269057855,9.700884559629625e-10
F3,Fp1,20.3034375363594,1.5310608141217572e-09
T3,F4,19.91559419820657,2.255952249231572e-09
F8,T6,19.780059306393916,2.5831950812852306e-09
T6,P3,19.692222622170885,2.8202122597206184e-09
O1,P4,18.793711197849905,1.4585807935317139e-05
F7,T4,17.066039670455037,3.8921983663468553e-08
Fp2,F8,16.54473758186514,6.553607018382383e-08
Fp1,F7,16.044217087787338,1.0808073969831152e-07
F8,T4,14.975000076163271,3.146944537290339e-07
F7,T6,14.338057195657163,5.948250413937668e-07
Fp1,T3,12.896664963322193,2.5126055393631236e-06
Fp1,T4,12.692606245249152,3.081145100318014e-06
F8,Fp1,11.88671929577648,6.89566929434988e-06
F7,T5,11.834030843093068,7.268598068154582e-06
Fp1,T6,11.67420356477876,8.52782899884791e-06
Fp1,F8,10.425748708923853,2.9706895377399593e-05
Fp1,T5,9.661837714551012,0.0018821383314862191
F8,F4,9.459511695274113,7.804849265552463e-05
T4,T3,9.33050363079137,8.879251293632804e-05
PZ,F7,9.329661309486104,0.0022556227047484155
T6,T3,9.240445632226104,9.715770156626104e-05
Fp2,T6,9.075754795819238,0.00011454656288674143
C3,P4,8.800861524658057,0.00015077694491220876
T4,Fp1,6.987112079930817,0.0009243815664756226
T4,F8,6.967590935660549,0.008301832542030239
F8,T5,6.763770542146984,0.009304736201830182
T6,F7,6.0536485249068965,0.0023505564387284648
C4,Fp2,5.828973661030295,0.002942581393924618
T5,F4,5.058568030692295,0.00635707292856159
T6,T5,3.448470114664415,0.03179986784960714
