,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.8786608975004381,0.8370023370202226,0.7837656592921477,0.5741719056371931,0.5451617555950112,0.30224928465152684,0.24058557582898998,0.03213730468675193,0.008484436024544939,0.8236652434489539,0.7306123048410033,0.3800362648792851,0.17508210665792515,0.14128748822267134,-0.05513567514553269,0.7690509869104319,0.5774322678618887,0.321902851468225,-0.018127500774490723,0.0023998590694978865,-0.011030590260496242
Fp2,0.8786608975004381,1.0,0.7427033712965526,0.894083304306416,0.5169053343193227,0.5923699191978117,0.26945545701761703,0.2543873275981711,0.02071514950549426,-0.0013240895467997952,0.676975937807999,0.8640721844065156,0.306682364921629,0.2511643225492123,0.10469639122890215,-0.04824697966832435,0.7841607845538321,0.5739283704439874,0.3069018377393032,-0.0038792359086126465,0.0019947046650104607,-0.007862272270227573
F3,0.8370023370202226,0.7427033712965526,1.0,0.7873582313419779,0.7354850147771832,0.6642202842713545,0.4443445992605033,0.3634229734329584,0.1287935373233732,0.09762872098414599,0.8116411522723417,0.6808386393280287,0.4803890073173293,0.2774093392813171,0.25512184488636963,0.08045876286199467,0.8599354441688127,0.6881155670079424,0.4697024320331928,-0.007995117567953902,-0.00014718508164167916,-0.01076315049792769
F4,0.7837656592921477,0.894083304306416,0.7873582313419779,1.0,0.6134083120897744,0.7520877667195239,0.37504865858553316,0.37396214724754584,0.08594970619464543,0.05446357962326435,0.6638953748855994,0.8930221012057479,0.3699628799208625,0.3680778602983804,0.17925269737651708,0.05451752965978188,0.8167021086871533,0.6712157090564987,0.4269934548604782,-0.002585926299935808,0.001553616617227495,-0.00604423446307016
C3,0.5741719056371931,0.5169053343193227,0.7354850147771832,0.6134083120897744,1.0,0.7321264705445757,0.7201193922901504,0.5699233002876484,0.297666544006799,0.24842626396887446,0.6029521039048784,0.48893424241686334,0.6594440992861155,0.32813689813505004,0.4649884606005235,0.2470275293024707,0.6236389792733523,0.808239767027253,0.6845190601827377,-0.012666685066360399,-0.001507601546481918,-0.014929316207154032
C4,0.5451617555950112,0.5923699191978117,0.6642202842713545,0.7520877667195239,0.7321264705445757,1.0,0.5661634645793217,0.6751926644444689,0.2559424732911641,0.24359817667385025,0.5322797836024331,0.6357132572903105,0.5024925859218158,0.5059970866438036,0.34663271143602004,0.31331085190912783,0.6509750381217589,0.7880481475188061,0.6509967641305014,0.000683998234516178,-0.0019619602640693562,-0.00932511391671293
P3,0.30224928465152684,0.26945545701761703,0.4443445992605033,0.37504865858553316,0.7201193922901504,0.5661634645793217,1.0,0.7155422277446059,0.599267053299093,0.4782935752563536,0.3547757868872829,0.27900098757780195,0.5961327563219921,0.31133838871068503,0.7355162549855108,0.4516946328111749,0.36776632684308913,0.582076855788395,0.8379609257645492,-0.0020768953558181645,0.0014977778680430147,-0.007672852939462422
P4,0.24058557582898998,0.2543873275981711,0.3634229734329584,0.37396214724754584,0.5699233002876484,0.6751926644444689,0.7155422277446059,1.0,0.529137043325386,0.573501990074452,0.2595043543825391,0.283144147552822,0.4678792614052243,0.46459460118295587,0.5716545209103349,0.6926870409007102,0.31662777035489253,0.5308515395989349,0.7746852491576555,0.0037557645737344315,-0.00016941722076250373,-0.004677638477366706
O1,0.03213730468675193,0.02071514950549426,0.1287935373233732,0.08594970619464543,0.297666544006799,0.2559424732911641,0.599267053299093,0.529137043325386,1.0,0.7728623983360384,0.0689042881693433,0.023785839380161985,0.27716114587192614,0.08914401151864866,0.636739152295863,0.49738959024840196,0.0837551718425803,0.2449409708843676,0.5545249717043992,0.005466454747205986,0.004014211132229863,0.0010133552479221382
O2,0.008484436024544939,-0.0013240895467997952,0.09762872098414599,0.05446357962326435,0.24842626396887446,0.24359817667385025,0.4782935752563536,0.573501990074452,0.7728623983360384,1.0,0.0329435740574307,-0.008646042943931726,0.21978232687745,0.10000422859824666,0.5141311922353856,0.640591853981063,0.06134559211374323,0.20178617357263204,0.4898261369660644,-0.0024293299273701737,0.002198870148553605,0.0018488274963360397
