Source,Target,F-stat,p-value
F7,T4,3331.525532723441,0.0
F8,T6,3327.1006032049013,0.0
F7,T6,2886.173362725547,0.0
Fp1,T6,2642.953873670666,0.0
Fp2,T6,2554.989489191227,0.0
T3,T4,2507.91394851302,0.0
Fp1,T4,2484.16913685813,0.0
F7,F8,2468.1290784499815,0.0
T4,T6,2362.604084397188,0.0
F8,O2,2263.340691866863,0.0
F8,O1,2168.2192171230495,0.0
T4,O2,2133.2468727140617,0.0
T4,O1,2077.251363602733,0.0
F7,F3,2073.066216416122,0.0
T3,F8,1859.1602321316373,0.0
T3,T6,1667.2931505569372,0.0
C3,F3,1649.0272999402684,0.0
F7,FZ,1620.6062531003222,0.0
F7,O1,1572.2885428908592,0.0
Fp2,O2,1550.4844795251788,0.0
C4,F4,1545.5850030491238,0.0
F3,F7,1525.9758239579808,0.0
F7,F4,1524.054552309401,0.0
Fp2,O1,1513.680688991324,0.0
F7,O2,1494.5673858039902,0.0
P3,P4,1491.6994557874043,0.0
F4,T6,1470.361812100433,0.0
PZ,P4,1430.614106710941,0.0
Fp2,T4,1426.2312604366732,0.0
FZ,T6,1398.0388325729816,0.0
Fp1,O1,1396.364913775128,0.0
Fp1,O2,1396.1426955644815,0.0
F7,C3,1376.2264669164053,0.0
F3,T6,1372.7819608503628,0.0
T6,F7,1294.4830358599559,0.0
T4,F7,1293.4852478804612,0.0
O2,P4,1267.7133533575347,0.0
T3,C3,1240.6722396172484,0.0
Fp1,F8,1233.6362760882937,0.0
F7,Fp2,1195.1543741377532,0.0
T6,P4,1185.12531625062,0.0
T5,T4,1175.5954689482646,0.0
Fp1,FZ,1166.1899627458718,0.0
T3,F4,1130.5037432192964,0.0
F7,CZ,1130.244488854809,0.0
F7,PZ,1110.6007827658525,0.0
F7,C4,1109.3682855347247,0.0
F3,T4,1097.4694653983368,0.0
O1,P4,1086.027087038703,0.0
F7,P3,1065.9953566970382,0.0
Fp1,C4,1038.2939104362015,0.0
Fp1,CZ,1026.492558714722,0.0
FZ,Fp2,1025.082290875727,0.0
T3,P3,1015.5133144593619,0.0
T3,Fp2,1014.8961979560686,0.0
T3,PZ,1012.8829871986984,0.0
C4,F8,1007.4094265136351,5.237492650681764e-220
Fp1,F4,991.0800332232171,0.0
F4,O2,969.9194802334947,0.0
CZ,P4,964.2063090264089,0.0
T3,CZ,963.545529726405,0.0
F4,O1,950.39018827531,0.0
FZ,Fp1,949.7629586261338,0.0
F4,Fp2,943.3916878923482,0.0
T3,O1,909.7785988891267,0.0
C3,FZ,901.891549562589,2.775398387490915e-197
Fp1,C3,894.0621935827488,0.0
T3,FZ,892.3080525467051,0.0
Fp1,PZ,889.2743889357191,0.0
C4,FZ,880.1816696126158,1.3242571580632137e-192
T3,C4,857.9941649366107,0.0
C4,P4,849.3284234104639,0.0
Fp2,CZ,848.6794098766909,0.0
F8,T4,847.2492803143823,0.0
F8,C4,829.8017375281272,0.0
T3,O2,804.5838911395398,0.0
Fp1,P3,799.4414646073974,0.0
FZ,O2,794.2415896314269,0.0
Fp1,F3,782.4777231440635,0.0
FZ,O1,777.6899058858918,0.0
T4,C4,756.3982540854599,0.0
Fp2,C4,754.2846072880543,0.0
C4,Fp2,745.8902827540087,1.2244634950623715e-163
C3,F7,743.6489782244009,2.34e-321
T3,F3,743.070204660285,4.14e-321
CZ,F4,728.320845654386,7.60067372023802e-160
Fp2,PZ,725.6778745720626,1.15716927916e-313
Fp2,FZ,720.7938611476803,1.428354617066e-311
F3,Fp1,716.4117294278749,1.07529297960475e-309
FZ,T4,714.4671862282819,7.317241617118837e-309
PZ,F8,713.2443146632893,1.3683713618820461e-156
PZ,F4,707.8832102947943,1.967530188619917e-155
F3,C4,707.7114911404856,5.72743662214279e-306
F8,PZ,705.9046931643909,3.403421300493202e-305
CZ,F8,704.9584425303331,8.424585264104455e-155
CZ,FZ,699.8421505517613,1.0727662180250945e-153
T5,P3,691.9590611926013,3.210270313701414e-299
P3,F8,690.3757350966188,1.188846155227572e-151
