Channel,Participation_Coefficient
Fp1,0.4873052500901516
Fp2,0.4803124418272722
F3,0.4942727524894466
F4,0.4835245698513333
C3,0.4997242910565346
C4,0.49994579045863363
P3,0.49811105780660236
P4,0.49771237026552195
O1,0.4990947307557916
O2,0.4931734425538816
F7,0.49452310802281774
F8,0.48660312826264973
T3,0.49859356669616084
T4,0.49010036259017187
T5,0.49967531482893013
T6,0.495242466878846
FZ,0.4830252812917808
CZ,0.49854262356235346
PZ,0.4992978192546178
