Source,Target,F-stat,p-value
CZ,FZ,3405.9490610496364,0.0
C4,FZ,2747.95336808706,0.0
C3,FZ,2330.46254635646,0.0
C4,F4,2016.9186434508495,0.0
CZ,F4,1867.6447885676569,0.0
F4,Fp2,1751.8751477511614,0.0
C4,F8,1695.0932599455625,0.0
F3,FZ,1559.2604205991704,0.0
C3,F4,1398.7449435479457,0.0
CZ,F3,1297.1408771789545,0.0
F4,F8,1277.1327717263298,0.0
FZ,Fp2,1189.6494557329406,0.0
CZ,F8,1189.4044202599464,0.0
C3,F3,1134.638153201513,0.0
F4,FZ,1049.3808597220816,0.0
F3,Fp2,1032.1273083324402,0.0
F3,F7,1020.0573009107801,0.0
C4,F3,997.0719014304044,0.0
C3,F8,954.5624748791597,0.0
F3,Fp1,948.6582109549562,0.0
C4,Fp2,929.151994333464,0.0
F3,F8,912.8376721419178,0.0
FZ,CZ,882.1093750640358,0.0
PZ,FZ,867.0759616537301,0.0
CZ,Fp2,842.6396468745878,0.0
FZ,F8,833.660866497074,0.0
C3,F7,825.3148794560061,0.0
P3,P4,819.1272343425507,0.0
Fp2,F4,816.0013146691551,0.0
C3,C4,760.0208388385583,0.0
F3,F4,706.0912071091907,1.1124097468512256e-305
PZ,P4,695.9559476438322,2.510361900457744e-301
Fp1,F3,670.9311691823191,1.4182889258464967e-290
C3,Fp2,666.73189566271,9.045173759598812e-289
F8,F4,660.8073320329364,3.182144991730673e-286
CZ,F7,658.1852731163838,4.263077778469911e-285
Fp1,Fp2,651.6913326837529,2.6370765009243278e-282
C4,Fp1,637.3216716795272,3.970847212069429e-276
F4,Fp1,636.442495361736,9.482023520634504e-276
CZ,Fp1,622.8633742108044,6.5486454310669424e-270
PZ,P3,608.4955248995973,9.906474433747897e-264
P4,FZ,606.8466670431545,5.072237985036664e-263
C3,T3,591.1954974156877,2.745947905202177e-256
F7,F8,589.303959726511,1.788903771704555e-255
FZ,Fp1,581.0560601640543,6.335656718147543e-252
P3,FZ,575.0351551570133,2.4715755194664437e-249
C3,Fp1,571.0622912394598,1.267319848147122e-247
PZ,F4,563.853714455513,1.6058843548884004e-244
C4,F7,563.1805731133267,3.129508537303193e-244
C3,PZ,554.1089560478194,2.948760122475571e-122
F4,CZ,533.976771338842,1.1736787293638875e-231
F8,Fp2,526.919958067732,1.2847366780259076e-228
P4,F4,515.93171498416,6.949549395036862e-224
T3,T4,491.8308344028512,1.6833371976915345e-213
F4,F7,474.7577617876538,3.8434996926213196e-206
F7,Fp2,462.0617362382678,1.1429753383083776e-200
F8,CZ,462.01974903647056,1.19162478368807e-200
Fp2,F3,459.0575856821893,2.2557878559635806e-199
F8,C4,453.9237442081792,3.6892040466480913e-197
P3,T3,450.13721223094484,1.5839517597408392e-195
C4,C3,447.34595587312066,2.5318360469265578e-194
Fp1,F4,445.7585109792646,1.224685037295876e-193
Fp2,CZ,432.55750124701797,6.048492415828351e-188
