Source,Target,F-stat,p-value
CZ,PZ,5542.369936893857,0.0
P3,PZ,4120.66209470629,0.0
P4,PZ,2604.289661850483,0.0
O1,T6,2039.9163401469416,0.0
O1,O2,2036.330405862823,0.0
C4,PZ,1698.381848666979,0.0
T5,O1,1656.281798517109,0.0
P3,O1,1656.2596928238977,0.0
CZ,O1,1520.5031970293617,0.0
C3,PZ,1499.0613559164922,0.0
P4,O1,1413.4470593559026,0.0
C3,O1,1337.3525648309574,0.0
T5,PZ,1283.6905127676466,0.0
F8,T6,1075.1303650399652,0.0
F7,O1,1066.5939880520343,0.0
C4,O1,1063.6952205749888,0.0
O2,O1,1030.0086722573735,0.0
Fp2,T6,1024.3265302132731,0.0
F4,T6,992.1315009604051,0.0
FZ,T6,980.3315862959812,0.0
Fp1,T6,966.2746533880581,0.0
F3,O1,963.2112659146766,0.0
F3,T6,864.8158711883375,0.0
T6,O1,836.9742714969439,0.0
PZ,O1,830.4929334922025,0.0
Fp1,O1,826.3652549789657,0.0
F8,O2,822.8003523599197,0.0
F7,T6,812.0812063183785,0.0
F7,O2,797.2620085582261,0.0
Fp2,O2,732.2231632885007,1.0722754537e-314
F4,O2,721.0082545655554,6.01671733655603e-310
F8,O1,710.4063488742548,1.864289934241014e-305
Fp1,O2,709.692905532585,3.739377873750382e-305
FZ,O2,666.4157787139007,8.378875003929123e-287
F3,PZ,656.5226828631954,1.3240296815057401e-282
FZ,O1,654.7269061671557,7.659379227027104e-282
T5,T6,640.3319410349411,9.919015069174323e-276
F3,O2,638.1890937633805,8.065036223314013e-275
Fp2,O1,623.07474883922,2.1285043816307403e-268
F4,O1,613.8352868629609,1.799667120846807e-264
Fp1,PZ,608.078058386974,5.045016658128185e-262
C4,T6,590.9069080677907,1.0139537462502409e-254
T3,T5,588.9724585281983,1.9196849595242383e-129
CZ,T6,583.1439259714488,2.0377669222877203e-251
F7,PZ,579.3331204602747,8.530410193437575e-250
T3,O1,574.8995013197534,6.578288154216401e-248
F8,PZ,562.5313218533289,1.2136125943332964e-242
P4,T6,543.8724016737806,1.0781935430289402e-234
P3,T6,528.0815268750247,5.801544188237253e-228
FZ,PZ,518.9917667341442,4.362271503461204e-224
C3,T6,505.08275251172034,3.743930245494515e-218
Fp2,PZ,486.45409145034216,3.3483370615949805e-210
F4,PZ,482.59535568889095,1.4877918309788696e-208
O2,T6,471.3988790409378,9.011134278125946e-204
T5,O2,423.2367271038794,3.5233954853536676e-183
C4,O2,375.3688727509499,1.1154235259397045e-162
T4,O1,346.05071143749205,4.172982118557021e-150
CZ,O2,334.67273812652854,3.186481306300445e-145
T6,O2,330.9712942780105,1.2365319352884016e-143
T3,PZ,322.43838497512735,5.699675815810507e-140
P4,O2,322.1345127166678,7.697314163326648e-140
C3,O2,322.10569560285165,7.91979520088476e-140
P3,P4,296.1170364278285,1.1585286810238716e-128
P3,O2,293.7854857739763,1.1643322976956555e-127
T3,T6,292.85627561876146,2.9208007933668904e-127
C3,C4,285.32326534282726,5.05913809310253e-124
T6,T5,284.5969711039825,1.0697136670699686e-63
C3,P4,282.6029415817829,7.478267002673409e-123
T4,O2,280.3319405197358,7.086047537313521e-122
F8,T4,264.44682586392673,4.826971134463136e-115
Fp2,T4,251.21419447656135,2.3923438017975595e-109
T6,PZ,251.0500800720093,2.8149634942790228e-109
F3,F8,248.3257325981352,4.1911096347430926e-108
Fp1,T4,242.99700936265066,8.254962948407218e-106
F7,T4,242.5114475519096,1.3359939554324226e-105
F4,T4,241.60338908479667,3.2872750536747294e-105
PZ,CZ,241.018613867981,3.0496914958576046e-54
T3,P3,235.09463747000225,5.8965595360209905e-53
FZ,T4,229.6548803989433,4.605778367604453e-100
Fp1,F8,226.6143226544576,9.403213457359516e-99
F3,T4,219.81529715635557,7.998818518136011e-96
CZ,P4,215.14522706521055,8.23751681730189e-94
PZ,P4,213.39571986975946,4.676353853361377e-93
T3,O2,208.9734223886928,3.769718047772972e-91
C3,T5,208.30646926137692,7.308870300170925e-91
F7,F8,205.52233268427594,1.15941426323609e-89
P3,T5,204.23756991987648,4.151520155498741e-89
O2,PZ,202.73518293860337,1.8451989574178012e-88
T5,T4,196.45587262895015,9.42060033564984e-86
PZ,T6,192.26330376056978,6.060525914107994e-84
F3,F7,187.35416172367604,1.4045879851631445e-42
C3,F8,185.88141827848253,3.4339643153365215e-81
T4,T6,185.7794319381948,3.800142774891898e-81
T5,F7,181.97846824694906,1.6592699349617742e-79
P3,F7,180.26843679278818,9.075432831801851e-79
PZ,C4,177.218950906678,1.8791351625033728e-77
P3,C4,173.28531758402164,9.372050817550965e-76
C3,CZ,172.291094832509,2.667316992068992e-39
T5,P4,169.14599052402048,5.737826525758197e-74
C3,F4,168.66302938843376,9.27373227378347e-74
F3,F4,166.80003725985668,5.910044194107608e-73
C3,Fp2,163.3458258253798,1.8325909536652337e-71
C3,FZ,159.82495912288317,6.074446509814901e-70
O1,T5,158.96162120462824,1.4333648485701738e-69
T3,P4,157.75153382031775,4.775035115246808e-69
T5,T3,156.57138011751522,1.54415106201309e-68
T5,F3,155.60036942450424,4.0559171536626094e-68
CZ,T5,154.12419262864273,1.760788599569229e-67
O2,T4,153.66413895986986,2.7824605735222826e-67
T6,F7,151.70016709553755,8.162982976197978e-35
O1,T4,149.89499939158804,2.0200274288979856e-34
F7,T5,149.71702520191047,1.4110106991321982e-65
CZ,F7,148.61970865482903,4.203378726881742e-65
F3,T5,147.29191921248642,1.5749296696423328e-64
F3,C4,147.0231362237885,2.0577391672288287e-64
T3,C3,145.4390876554564,9.949686116000801e-64
O1,F3,145.3676158181346,1.0682947056041542e-63
O1,C3,145.0524108609336,1.4617947347344194e-63
O1,P3,144.82627592274076,1.8306141822731653e-63
Fp1,F7,144.7693310715415,2.6481263407145313e-33
T3,C4,143.5517913284561,6.505821307265825e-63
FZ,F4,143.06775738309884,1.0530762962543621e-62
Fp1,F4,142.93569256768438,1.2009570375234866e-62
T5,C4,141.6010213691,4.531878401266406e-62
FZ,F8,140.7449241900511,1.0622757831226963e-61
CZ,C4,139.92955388557635,2.391149190382685e-61
F7,P4,138.88413940615925,6.767159216843581e-61
P3,F3,138.37848861461876,1.1192854570397844e-60
F7,C4,138.31403479761536,1.1934303660284427e-60
F3,P4,137.84060963209484,1.9116487828029976e-60
C3,F7,136.58521961715132,6.667994916888257e-60
O1,P4,135.64899209214713,1.6929884606885897e-59
T5,C3,133.7850164056652,1.082295958138846e-58
O1,C4,132.28538652380018,4.814930811871592e-58
F7,F4,131.36354264661082,1.2052906951593278e-57
T5,FZ,130.21298648784298,3.7886206746482734e-57
P4,F7,129.72024394793803,6.18730504239622e-57
P3,FZ,129.57162005878274,7.173889963936756e-57
O2,T5,128.45552394063407,2.1790984800479265e-56
T3,F8,127.58029395755449,5.208090099139793e-56
C4,T4,124.57048194284894,1.0424264033168989e-54
T3,T4,124.46273683277192,1.1604708106413292e-54
T3,FZ,124.10772320723525,1.652505092013607e-54
O1,CZ,123.95295766807425,1.9278104316576923e-54
T5,Fp1,121.28100345475782,2.7573388032428803e-53
T3,F3,121.1675692489882,3.0870564384146396e-53
O1,F7,120.66342871068348,5.0999002519668385e-53
Fp2,F8,120.59223065206996,5.474592649295695e-53
PZ,F7,120.57476803951384,5.570621588438404e-53
T5,F8,120.24198037933473,7.759276983463992e-53
T5,F4,119.54138565231935,1.5588576477353557e-52
C3,T4,119.149790525409,2.3023019821349427e-52
T3,F7,119.0173661478112,2.6268380117783745e-52
CZ,FZ,118.78952048143026,3.2958906739762364e-52
T6,CZ,118.62742918788369,1.345727363845293e-27
P3,Fp1,118.604644497616,3.9621343725461475e-52
Fp1,T5,118.53929189126818,4.2285693419042486e-52
T3,F4,118.46309932621567,4.5619020220760386e-52
P3,Fp2,117.16803250494735,1.6567708101960856e-51
Fp2,F4,114.61844329713784,2.099105520146818e-50
Fp1,F3,113.87671731365427,4.394110265689767e-50
P4,T5,113.53270570508052,6.189811822262579e-50
CZ,F3,113.52949473103247,6.209639690665029e-50
T3,CZ,112.86124968724462,1.2081733766634372e-49
C3,Fp1,112.22153575354294,2.2848451000135013e-49
CZ,Fp2,111.58589246345366,4.303576575977041e-49
T5,Fp2,111.58441191984039,4.309927951390414e-49
CZ,Fp1,110.26408372980595,1.6056470174755052e-48
PZ,T5,109.94061276017301,2.2160989368544132e-48
T3,Fp2,109.03365049233376,5.469718645602009e-48
P3,F4,108.97410418338698,5.803991006622495e-48
P3,F8,107.49737062910148,2.5271366960628058e-47
F3,Fp2,105.73690025454866,1.4599279542800835e-46
O1,F4,105.64874995034747,1.593942505331281e-46
O1,Fp2,104.8390171315101,3.571384575298564e-46
CZ,T4,104.22482000518029,6.585681487568094e-46
P4,F3,104.11882279907438,7.319248070706417e-46
O1,Fp1,103.60988315616028,1.215319995407464e-45
P4,T4,102.80724804221245,2.7040100418630033e-45
T3,Fp1,102.37672565248897,4.152491238966504e-45
PZ,O2,101.75816055669284,7.691056508748439e-45
Fp1,C4,101.12734940260233,1.4420111259257656e-44
O1,F8,100.49598383385543,2.7051863848938046e-44
PZ,C3,100.11204319466252,3.9660079940218375e-44
C3,F3,98.5192382756761,1.9394967172031288e-43
C4,F7,98.45765930849336,2.06224386419653e-43
P3,T4,98.08278965575794,2.9962798828895815e-43
F8,F4,97.40617152017441,5.880657624572715e-43
CZ,F4,95.45500708484957,4.110910263748164e-42
C4,C3,95.42225167051727,4.2473284012670666e-42
C4,T5,94.97340476941152,6.64348959010851e-42
O1,FZ,94.90823866341326,7.089297992289317e-42
Fp1,P4,94.77325571083641,8.11017907786559e-42
PZ,F3,93.59602505089293,2.6218333406938833e-41
F7,T3,93.20424249080199,3.874327027703901e-41
P4,Fp1,92.47109974788835,8.045602282809939e-41
O2,F7,91.25824137956899,1.309012115118379e-21
T6,FZ,90.88473571712063,1.580484101993999e-21
