Source,Target,F-stat,p-value
Fp2,FZ,3753.252651829568,0.0
F4,FZ,3117.370798131692,0.0
Fp1,FZ,3033.7335284723295,0.0
F3,FZ,2282.309000635713,0.0
Fp2,F4,2128.2776837161155,0.0
F4,F8,1861.4267789867508,0.0
Fp2,F8,1785.6589226386434,0.0
F4,C3,1747.929394584251,0.0
Fp1,F8,1705.1156642223928,0.0
Fp2,C3,1676.431708427309,0.0
T4,P4,1643.6321721637732,0.0
Fp1,C3,1625.514625816395,0.0
F3,F8,1488.6336990029681,0.0
Fp2,F3,1389.2716335843402,0.0
Fp2,F7,1372.9096349113188,0.0
F4,F7,1370.3844584861974,0.0
F3,F7,1318.6540377183428,0.0
Fp1,F7,1310.7824487551582,0.0
Fp1,F3,1291.646640638526,0.0
FZ,F8,1266.6634293255318,0.0
FZ,F7,1263.8075372188734,0.0
PZ,O2,1253.929208961683,0.0
P3,T5,1240.0328092548414,0.0
T4,F8,1226.9543636875644,0.0
C3,F7,1187.2420442207278,0.0
F8,F7,1176.6092677779598,0.0
Fp1,F4,1130.8559012112637,0.0
T4,T3,1058.9075433498892,0.0
P3,O2,1050.3614077038355,0.0
F3,C3,1042.6185998282797,0.0
PZ,P4,1012.1370024655708,0.0
P3,P4,1011.4247017881817,0.0
P4,O2,996.3828118772948,0.0
C3,F8,965.6218258156459,0.0
P3,C4,958.7313668365191,0.0
Fp2,CZ,944.8726963465369,0.0
Fp1,CZ,934.0222364847799,0.0
PZ,O1,920.0598554011382,0.0
CZ,O2,853.0613418802849,0.0
CZ,P4,850.752293790464,0.0
Fp1,C4,850.1061782829714,0.0
T4,O2,847.8401308520356,0.0
CZ,F8,847.0143359124702,0.0
Fp2,C4,838.8226091683849,0.0
T4,F7,820.1739761406687,0.0
F4,CZ,797.3130610244909,0.0
F4,Fp2,795.0282349328241,4.93897199608068e-174
Fp2,P4,793.7399488621862,0.0
C4,F8,785.9983160255348,0.0
Fp1,O2,779.0315801153777,0.0
Fp2,O2,778.8197398285121,0.0
CZ,F7,768.2885060380084,0.0
F4,O2,764.0755306934077,0.0
P3,O1,761.3246109167537,0.0
Fp1,P4,760.1634163779735,0.0
P4,O1,747.5481458575192,2.7e-322
T6,O2,745.3804071887927,2.27e-321
F4,C4,736.7252126146869,1.1073424e-317
T6,O1,725.075853123142,1.023254987397e-312
F3,CZ,719.0608606778948,3.75432050219766e-310
Fp2,O1,714.0541171564696,5.122716451241728e-308
F4,P4,705.2375969239341,2.9490830084855737e-304
Fp1,O1,704.1203979078249,8.835370906779552e-304
C3,P4,682.916365350167,9.846813940524522e-295
CZ,O1,682.5506553788198,1.410505884962321e-294
C4,P4,680.6443220577468,9.183133695049291e-294
C3,O1,672.4550220782044,2.874754730595684e-290
C3,O2,650.9820949624196,4.244083383438545e-281
F3,P4,646.7329639608637,2.772059335471226e-279
F3,F4,646.6319519282665,3.0616267651790544e-279
F4,O1,642.7106349101475,1.449181296966425e-277
FZ,O2,636.5796649277081,6.03367132167905e-275
P3,T6,622.7795256270275,4.766351351430917e-269
F3,O2,621.8380445031339,1.2039572842366595e-268
F3,C4,620.7037306574082,3.676824898259526e-268
FZ,O1,620.4827255868411,4.570282815227293e-268
C4,O2,619.4349484086532,1.2818281332816153e-267
F8,O1,611.7523479232251,2.467325651663032e-264
C4,F7,599.6411476834131,3.7256242854805224e-259
FZ,P4,584.1408950030519,1.5911685821801294e-252
P3,F8,582.8450379582366,5.703756811893937e-252
P3,T3,581.5972124032105,1.950169312008291e-251
Fp2,T5,554.9739480574013,4.847201690285946e-240
T5,P4,551.5813321838724,1.374576073755522e-238
T5,O2,545.6255473652589,4.882787619074353e-236
T3,F7,543.2126186505178,5.2733646508918644e-235
F3,O1,541.0660229287492,4.3802082448829664e-234
PZ,F8,540.6282007875791,6.745656493940022e-234
F8,O2,538.8346448376004,3.9561065116113463e-233
Fp2,T3,524.8024251580898,4.064206148188003e-227
T4,O1,519.9553020328382,4.8538584810768604e-225
Fp1,T3,512.8130265776771,5.587202115527613e-222
CZ,C4,511.59265615807135,1.8633244327361342e-221
P3,F7,505.27757012648055,9.493319126146973e-219
Fp1,T5,497.1904316886977,2.7849689201416295e-215
C3,T3,491.3670861346216,8.750880222573593e-213
F4,T3,484.9138822111606,5.1264691995285594e-210
C4,O1,484.5545594578237,7.310457321709448e-210
Fp2,Fp1,469.64820049204764,7.780663502464666e-104
P3,T4,466.5046665646726,4.055034591173028e-202
F3,T3,465.094607925795,1.6334659808980476e-201
FZ,F4,461.61286866368977,5.0975805097214555e-200
F4,T5,461.53935875935815,5.481680038112611e-200
PZ,F7,458.05977752968477,1.707562953417568e-198
T4,T6,455.42755315840225,2.302690844896119e-197
CZ,T4,451.6641593661713,9.50102747955972e-196
T3,O2,448.9608875511694,1.3750424590482525e-194
F4,T4,443.3873002292138,3.399173158794781e-192
C3,C4,438.52872633246443,4.1467892212073375e-190
T6,P4,438.02841966106723,6.800881704999831e-190
C4,T3,429.84513215291497,2.22438890642671e-186
Fp2,T4,429.1215769662993,4.549945458413522e-186
P4,F7,424.9212150936987,2.899615496409075e-184
C4,T5,424.6791522948891,3.6840739544405473e-184
Fp1,T4,421.48664265754695,8.666841368062836e-183
FZ,T3,421.1704011342148,1.1850243972953832e-182
T6,T5,419.0150230104132,9.99467874103015e-182
PZ,T5,414.21805821331503,1.1506159301542216e-179
C4,T4,399.36519307703423,2.783006709278156e-173
T6,T3,396.35994596976315,5.450392367220383e-172
F3,T4,395.75256926087707,9.943574140122435e-172
F4,F3,390.4018287518563,1.986239305869932e-169
CZ,T3,389.5514650177668,4.609614009666056e-169
PZ,T4,386.1815007585402,1.2963862759654836e-167
Fp2,T6,380.38075782142687,4.0487446548862584e-165
C3,T4,376.46395714670666,1.9585449162765153e-163
T3,T5,369.97185449653944,1.214935483796505e-160
P3,CZ,368.6563613179336,4.471749456194682e-160
P4,T5,368.6397025321926,4.546154412912234e-160
PZ,C4,366.94998573334533,2.424305617154137e-159
T4,T5,360.8109352190589,1.0616199376529366e-156
PZ,T3,355.1196742065066,2.985762344520366e-154
Fp1,PZ,348.24489875431385,2.7158818339529146e-151
F7,O2,342.63592692516886,7.052748119443185e-149
C3,CZ,341.0072057666374,3.544257477674821e-148
Fp2,PZ,339.96678333512966,9.941317584312263e-148
T6,T4,338.63996573604743,3.704056980828359e-147
C3,T5,325.8922308748594,1.1427119748883364e-141
T5,F8,324.91547910110984,3.010276148552934e-141
FZ,Fp2,324.846816157408,3.222393977828469e-141
F3,T5,320.8912420685287,1.6288616579556453e-139
T5,O1,320.8892351159334,1.6321071181823107e-139
Fp1,T6,318.72131254015426,1.4014185491882238e-138
O2,O1,317.65086731213006,4.0520480893461844e-138
FZ,C4,311.68622737930554,1.5039856193407927e-135
FZ,Fp1,304.22653900029087,2.4628151454331555e-132
T3,O1,297.01044591064993,3.171352702215477e-129
