Channel,Participation_Coefficient
Fp1,0.30524340768613467
Fp2,0.31579443801763996
F3,0.3287885802321313
F4,0.34302323561461545
C3,0.43492663187595826
C4,0.4629485009320873
P3,0.49832834135904736
P4,0.4992323492721148
O1,0.43258310975984726
O2,0.4085612823381308
F7,0.31520433080386656
F8,0.337978932814217
T3,0.45599163807132936
T4,0.45857601955792404
T5,0.49269621877455494
T6,0.4157920564944322
FZ,0.3249851495596052
CZ,0.4377512100561719
PZ,0.48928778445506316
