Channel,Participation_Coefficient
Fp1,0.4779322697535252
Fp2,0.47799392276270436
F3,0.47357723730296364
F4,0.4856349830145069
C3,0.4942535055736561
C4,0.4882707432576383
P3,0.4972675594251783
P4,0.49664980607909204
O1,0.4997330461482883
O2,0.48302018306743866
F7,0.48747996775390545
F8,0.48479101590974183
T3,0.49190386598126734
T4,0.48693261107670893
T5,0.4980900716497404
T6,0.4910116668988612
FZ,0.4720567207738273
CZ,0.482323801963791
PZ,0.49006239871308555
