Source,Target,F-stat,p-value
Fp2,Fp1,5367.590902588674,0.0
O2,T4,4069.105633123052,0.0
Fp2,F8,4041.589345615345,0.0
Fp2,T5,2838.4032011039994,0.0
Fp2,T3,2811.2982899034155,0.0
T6,T4,2808.772410733414,0.0
C3,T3,2666.6027821110306,0.0
Fp2,F4,2612.8958818474507,0.0
Fp2,P3,2604.6885626192557,0.0
Fp2,C4,2534.8716707436347,0.0
T4,O2,2477.85795766496,0.0
O2,T3,2418.686445061159,0.0
Fp2,T6,2192.2178171271125,0.0
Fp2,O1,2160.4851424153417,0.0
Fp1,Fp2,2118.012237704075,0.0
C3,CZ,1819.8651618390859,0.0
T3,C3,1816.734394631976,0.0
Fp1,T4,1808.8259367094756,0.0
Fp2,O2,1791.5080550003793,0.0
T4,O1,1783.1233555423591,0.0
Fp2,T4,1769.7086350614156,0.0
O2,C4,1746.3222739896803,0.0
T5,Fp2,1734.3148802623855,0.0
C3,T4,1707.5416952596481,0.0
T4,T6,1682.6363665152433,0.0
T4,Fp1,1674.1917617868394,0.0
F8,T4,1642.143102536679,0.0
T4,C3,1628.2584940807237,0.0
Fp2,CZ,1619.2344719425867,0.0
O2,T5,1608.1759351442379,0.0
T5,O2,1582.8643997328747,0.0
T3,O2,1581.358881679884,0.0
O2,Fp2,1577.9944802631353,0.0
Fp2,FZ,1565.8217727655774,0.0
Fp2,F7,1550.7431355203705,0.0
C4,O2,1535.1999945072364,0.0
P3,Fp2,1528.5167926118431,0.0
T4,Fp2,1524.551586269551,0.0
O1,Fp2,1504.8572323641592,0.0
T6,Fp2,1502.8498427802651,0.0
Fp1,T3,1498.501160551222,0.0
T5,T3,1439.8715707671495,0.0
F3,T4,1388.1056264474757,0.0
T4,F8,1375.2852514584936,0.0
F7,Fp2,1342.8366366977373,0.0
P3,O2,1299.9518411229806,0.0
T3,O1,1293.1445023211352,0.0
C3,C4,1288.867430975912,0.0
T6,T3,1285.348141210741,0.0
O2,P3,1270.8587081770704,0.0
F8,Fp2,1267.755438272094,0.0
F8,T3,1246.4148477611757,0.0
C4,Fp2,1223.3982153126253,0.0
P3,T3,1209.8393827847974,0.0
O2,CZ,1204.0704886597994,0.0
T4,T5,1174.7260969892332,0.0
O1,T4,1167.157048781017,0.0
T3,Fp2,1141.4414274204657,0.0
T3,Fp1,1138.3135679070133,0.0
T4,P3,1123.9351119683265,0.0
CZ,C3,1108.233432156588,0.0
CZ,O2,1106.7808333876085,0.0
T3,F8,1090.846872748065,0.0
T5,T4,1090.6482894201272,0.0
F7,O2,1081.3794840466223,0.0
O2,O1,1068.4495075448797,0.0
T4,F7,1064.9089741722112,0.0
PZ,T4,1054.2179748799708,0.0
P3,T4,1051.3178321955425,0.0
F3,T3,1039.9418983072505,0.0
T4,PZ,1019.7485557362369,0.0
T3,T6,1018.6621592202255,0.0
C4,C3,1018.2639953889326,0.0
C4,O1,983.1335295310022,0.0
O1,O2,964.5535092377502,0.0
F4,O2,964.0013680409578,0.0
T3,T5,953.9931722126881,0.0
F3,C4,947.2033707981985,0.0
C4,T6,929.3164217023332,0.0
T6,C4,919.1198756002118,0.0
C4,Fp1,913.9388404584274,0.0
T3,P3,901.1479667978126,0.0
O1,T3,895.9398436095507,0.0
F4,Fp2,895.7951686894025,0.0
F3,T5,886.6875553787747,0.0
Fp1,F7,882.5301518194962,0.0
F3,F7,874.0545908150526,0.0
F3,CZ,847.0862224471351,0.0
T4,F3,845.1373221327078,0.0
O2,F7,844.4442036349649,0.0
CZ,O1,843.7015344323793,0.0
T3,F7,836.2055366451981,0.0
F3,P3,835.1739327860478,0.0
T5,C3,804.7774337745661,0.0
F3,F4,784.0562476879677,0.0
O2,F4,776.9147558177589,0.0
T5,Fp1,776.5668103148698,0.0
F4,C3,775.1874834804792,0.0
CZ,Fp2,767.9915911955663,0.0
F3,Fp1,763.2652130323312,0.0
Fp2,C3,749.3384880432048,4.1376e-319
T3,PZ,745.0456952396337,2.5216365e-317
F3,F8,743.3315912216615,1.3017425e-316
P3,C3,739.2773241810393,6.321876926e-315
CZ,T6,727.4878017429169,5.09054792912775e-310
T5,F3,721.3504949990864,1.8279300102428797e-307
T3,FZ,720.1017590111513,6.052929481988303e-307
F7,C3,704.2984654586846,2.3231217962666325e-300
FZ,O2,699.2871385099384,2.8521771191809985e-298
F7,T3,687.137165533468,3.331961793430323e-293
CZ,Fp1,676.1132133102489,1.3293205045006967e-288
T3,F4,675.1905943497742,3.2271809917017427e-288
F8,O2,672.9139938515788,2.8799938452008866e-287
F3,O1,669.324971289107,9.082346727486229e-286
PZ,T3,667.4140404984754,5.7061708616617875e-285
T4,FZ,659.187493686204,1.5608442902017317e-281
P3,F3,652.2421486991235,1.2484042041483715e-278
C3,F4,652.068303694767,1.4758196486006818e-278
Fp2,PZ,650.7182665448578,5.413245850680103e-278
FZ,C3,648.9634254973922,2.932163563038966e-277
F7,T4,640.6026575817075,9.204255467948238e-274
Fp1,C4,637.5620365834044,1.7223094353467103e-272
T4,F4,634.8829234159266,2.2759955987259808e-271
O1,F3,633.6634196061198,7.370945102483257e-271
CZ,T5,626.1105532494457,1.0693695244046488e-267
C4,F3,625.6895628858549,1.6046979118690417e-267
P4,O2,614.568349449663,7.299689668127515e-263
Fp1,F3,613.8492653808399,1.4607693066926412e-262
F7,Fp1,611.0267774809181,2.2245892075136765e-261
F7,F3,610.3881075799818,4.119926554506276e-261
T3,F3,598.1769175786968,5.419689223436536e-256
P3,Fp1,596.6507635019004,2.3659744213192745e-255
O2,T6,581.5089822995859,5.335639957800218e-249
F3,PZ,576.7121409242566,5.508026795924697e-247
F4,T6,568.0979144549048,2.2846310630714965e-243
C3,FZ,564.8067907502235,5.51445545478729e-242
F3,O2,564.1987133026321,9.931170804832435e-242
O2,F8,562.127834799912,7.365379719531897e-241
CZ,F8,554.5892268743648,1.0860186033453078e-237
CZ,PZ,551.2919683921341,2.643504439087634e-236
C3,Fp2,549.0028054484043,2.425609249387906e-235
CZ,P3,548.9178716206189,2.633538862493945e-235
C4,F8,532.4479584420068,2.2400793290135908e-228
Fp1,CZ,522.6648926659184,2.9485708987888e-224
C4,T5,522.0946294661741,5.126295528806816e-224
O2,F3,521.9856179461668,5.697963433135195e-224
FZ,Fp2,521.9800998331658,5.728539515805568e-224
T6,CZ,509.78639572593454,7.868642178178285e-219
F8,F3,499.5029324248073,1.7048424302502841e-214
CZ,F3,495.40973629644594,9.082449998681175e-213
C3,P3,493.91023760440345,3.897597741990092e-212
F3,FZ,492.814842204094,1.1296567588090699e-211
F4,O1,491.19139440844134,5.46935615715995e-211
F4,F3,485.43456954504364,1.4704883725555025e-208
PZ,C4,482.39292812149034,2.827729260981544e-207
FZ,T6,478.85727497547805,8.795016202259689e-206
C4,P3,466.6320917112492,1.282991757645087e-200
P4,T6,466.37162359865624,1.653053340809796e-200
PZ,CZ,465.7185104249707,3.120848303264766e-200
F8,C3,461.04365127013955,2.9514203856187433e-198
C3,F7,461.0373452280126,2.969590651082546e-198
T4,C4,456.62273381514876,2.1825154366871987e-196
P4,PZ,450.9481244673017,5.477458469325553e-194
T5,O1,446.00014906176943,6.785371400968894e-192
F3,P4,442.49419494276674,2.0651731466898086e-190
O2,FZ,436.10525018133575,1.0445274176561164e-187
P3,CZ,429.57746547455804,6.062886013047825e-185
F7,T6,423.2634766053456,2.863636158386969e-182
