,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9305304685347577,0.9186299033795737,0.8862972296557957,0.6320420257561179,0.6352583683110256,0.3002586889406978,0.35886412670114576,-0.08484441914339338,0.027639300984117245,0.8558764045199583,0.8141967895864897,0.5450990515591322,0.4677497628949408,0.011189499051676212,0.07973440580471436,0.9771471425348208,0.5864605424029485,0.39632214088230183,0.014273495802808745,0.006949371644652881,0.035222307654130626
Fp2,0.9305304685347577,1.0,0.8411663064450147,0.9189700146530432,0.5621771923287895,0.628590811994306,0.2543346502861442,0.3492882093224309,-0.09505374726319152,0.006907169542789439,0.7946464144079428,0.9187616477642397,0.4761383611434209,0.5204418499387254,-0.015999979398072944,0.09574353441670518,0.906705678457302,0.5210631398843826,0.3566258566914774,0.01853794877486895,-0.0011755988383589844,0.03195810329895657
F3,0.9186299033795737,0.8411663064450147,1.0,0.8552417036633828,0.7345634680962884,0.6695648966717067,0.36709041552666843,0.40964935291439103,-0.03804476780545582,0.05365045498593821,0.9134799931283565,0.7742246316572485,0.6164256235741518,0.4718860246833649,0.08371383241923037,0.10267200538070793,0.9323014742494049,0.650822150415058,0.4612849594512157,0.0005476217989078878,-0.0015720554301458908,0.02293260436492672
F4,0.8862972296557957,0.9189700146530432,0.8552417036633828,1.0,0.6432121946453785,0.7757239430724298,0.2830870312836426,0.43785593780184806,-0.07464975628106524,0.03912034085290734,0.7463017299013524,0.9282720085426818,0.4937414274552995,0.5834115953160328,0.027464000207105436,0.12300093180777026,0.9271223952798208,0.6455155454699749,0.4386825806302772,0.01827671827653162,-4.215247691782924e-06,0.02952293728394729
C3,0.6320420257561179,0.5621771923287895,0.7345634680962884,0.6432121946453785,1.0,0.7431889582889634,0.6395172905758397,0.5763848892041716,0.12251390368891746,0.17686275668733634,0.6673218650525796,0.5756945379814837,0.713705592720657,0.5407717522706966,0.37642854596843167,0.205822352185349,0.6756131256373165,0.7851674838677893,0.6676076872402051,0.005373679580324812,0.006233960684269667,0.024320235204860246
C4,0.6352583683110256,0.628590811994306,0.6695648966717067,0.7757239430724298,0.7431889582889634,1.0,0.4239712250796488,0.7292351427853291,0.03249292847897294,0.17687891410407106,0.5457860316388006,0.7016595850463944,0.46909253302785375,0.7216702800776641,0.15595339869720973,0.30784770788980814,0.7067973322474544,0.8329467650182084,0.6676913071823823,0.017592622150127222,-4.202997272399803e-05,0.029994439187891454
P3,0.3002586889406978,0.2543346502861442,0.36709041552666843,0.2830870312836426,0.6395172905758397,0.4239712250796488,1.0,0.6111625787325239,0.5493363763987971,0.45723226169829817,0.3255294498857809,0.25389765723183577,0.4513997808583433,0.31135335283049215,0.7121601637957169,0.452022554567205,0.3080019791138543,0.44799191113945414,0.7562334736885793,0.007426490327856164,0.004951088292242713,0.026123230290982694
P4,0.35886412670114576,0.3492882093224309,0.40964935291439103,0.43785593780184806,0.5763848892041716,0.7292351427853291,0.6111625787325239,1.0,0.2813885958110471,0.5390748560811573,0.3158712982195009,0.4021709592980022,0.31292930419074094,0.5481834991047813,0.30882365494094344,0.6911526283736558,0.4015931039445034,0.6473255796151948,0.8531316284883307,0.013731871705145799,-0.00013478623497002566,0.031024112145256855
O1,-0.08484441914339338,-0.09505374726319152,-0.03804476780545582,-0.07464975628106524,0.12251390368891746,0.03249292847897294,0.5493363763987971,0.2813885958110471,1.0,0.6459833913553906,-0.07294503826580762,-0.08206044117072522,-0.014555683459461496,-0.023088224365378683,0.5952892849049843,0.401144608480006,-0.07355640230498213,0.029002868064626028,0.3135803422743504,0.011450079744958078,0.001955807902533303,0.023929008816602808
O2,0.027639300984117245,0.006907169542789439,0.05365045498593821,0.03912034085290734,0.17686275668733634,0.17687891410407106,0.45723226169829817,0.5390748560811573,0.6459833913553906,1.0,0.013135077715730956,0.023706635851845043,0.02201896032171509,0.11318761382799795,0.2743433956015219,0.6458654810994721,0.03832363823082355,0.16566155601087434,0.5004169488134849,0.017617644400490934,0.003977539640603878,0.027777386169503985
