Source,Target,F-stat,p-value
F4,Fp2,1799.181230497253,0.0
FZ,F7,1591.2474278473217,0.0
FZ,Fp1,1499.1506367448753,0.0
Fp1,FZ,1469.2360714907645,0.0
F4,Fp1,1390.09028707808,0.0
F4,F7,1368.2141571253358,0.0
T3,F7,1353.421511362832,0.0
C3,F7,1312.9962110848278,0.0
Fp2,F4,1290.7892954245542,0.0
FZ,F3,1194.4173726687807,0.0
F3,F7,1091.4596590360366,0.0
FZ,Fp2,1007.3576816480892,0.0
Fp1,F4,1000.5272427491365,0.0
F8,Fp2,965.5146465995083,0.0
Fp2,FZ,889.8752546102188,0.0
Fp1,F3,879.4138773295757,0.0
F7,F3,744.2273723506416,2.0607e-320
F4,F3,736.2476031229368,5.068949e-317
CZ,F7,682.7378094288749,2.906147549556287e-294
F8,F7,682.0816593761714,5.528497278561647e-294
Fp1,F7,651.7287031422812,4.6574871540996615e-281
F4,FZ,643.5716665252525,1.3922213435055746e-277
T4,T6,630.2587060039881,6.574819859695753e-272
C3,F3,629.8328353372489,9.986941360712994e-272
C4,T6,619.3718087500564,2.8818870316756196e-267
Fp2,F7,612.0975083746878,3.6476065347034293e-264
F8,Fp1,599.923411609908,5.694713530015154e-259
T5,O2,599.0045900175402,1.4044806851879563e-258
CZ,FZ,585.4571907581202,8.494918046299756e-253
T3,O2,579.2699345629254,3.7193399119067344e-250
F3,Fp1,571.6161342599623,6.894362609233118e-247
T4,P4,555.7230884644789,4.235099238158077e-240
T4,O2,522.2643013801815,8.479882283268434e-226
C3,T3,522.2136795283508,8.913291375754079e-226
C3,O2,502.8977587001185,1.6322171970354965e-217
C3,FZ,502.82111663711913,1.7602417633916659e-217
F8,T6,499.37300749120226,5.260899042665249e-216
C3,Fp1,486.5567257780695,1.6092014649726256e-210
F4,T6,474.60404277647774,2.110510972465062e-205
CZ,T6,468.2999179935786,1.0576606020564205e-202
P3,O2,464.08745580919935,6.741506303290938e-201
T3,O1,450.06231442426395,6.887207795682606e-195
F8,O2,448.5829510700344,2.9651273610556804e-194
C3,T6,417.01395259624496,1.0183890713581228e-180
T3,C3,411.0718873707371,3.606647386977933e-178
T3,F3,404.04843405397315,3.722130326967094e-175
C3,Fp2,396.99042594875795,3.980464486942357e-172
T3,T6,396.93790701767426,4.192529078539194e-172
F4,O2,394.2864452064326,5.762216579464049e-171
C4,O2,392.9253789317848,2.2123211056575622e-170
T5,O1,383.7858994936552,1.8565903339139266e-166
F7,FZ,377.57450737769886,8.631093308425609e-164
T6,P4,362.6329473075412,1.2278843200030593e-80
CZ,O2,359.1313614934007,7.226961079208205e-156
CZ,F3,358.8171851939698,9.861847084729256e-156
P4,T6,358.7899635393511,1.013107554920923e-155
Fp2,F8,352.53616226080743,4.933962060581442e-153
PZ,T6,351.3324125471557,1.6238956747036744e-152
C3,O1,349.1051396226229,1.4718758596056425e-151
FZ,T6,346.88095730799483,1.330204877754245e-150
F8,P4,346.7987917249326,1.4429057645079472e-150
F3,FZ,337.3918377906034,1.5975194553661902e-146
F8,FZ,334.21942517395394,3.694644497801827e-145
T5,PZ,329.77955181121524,2.9985899655138277e-143
CZ,Fp2,327.87520510081936,1.9767331528287553e-142
Fp2,F3,322.92832565092755,2.653026402423389e-140
T5,T6,321.4817386403355,1.111778888623319e-139
FZ,O2,314.5914637576582,1.0241538842411854e-136
T3,Fp1,312.7189486314433,6.547359985897361e-136
FZ,F4,310.44156068884513,6.2522282424061e-135
C4,P4,307.6587008658538,9.853697818509097e-134
CZ,Fp1,306.7941248945384,2.321011593173946e-133
T5,P4,305.8656236553858,5.824742922647571e-133
P3,T6,304.42554798508445,2.4269697294086393e-132
F3,Fp2,300.2397032135653,1.5372357892374054e-130
T3,P4,294.112299393583,6.675840495475122e-128
T3,CZ,293.7224076694766,9.82573997319607e-128
F8,O1,291.1648673072492,1.2402406442565945e-126
Fp1,O2,288.0443205785183,2.736275229317191e-125
P3,O1,287.00732818135754,7.650649138947759e-125
Fp1,T6,285.81382578733877,2.498321691679874e-124
CZ,O1,282.37869138529095,7.533533114296251e-123
