window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,194,6.759364219171586,65.27139748936217
1,7.0,254,8.183928580692228,51.74656547054517
2,14.0,201,5.332875012379944,21.436754917692095
3,21.0,169,4.305421440897958,30.766347723980992
4,28.0,193,5.055173978400775,22.305657173090793
5,35.0,237,8.323526449729917,125.41184803617438
6,42.0,236,8.061098079134078,49.021360810075016
7,49.0,307,14.81843335672635,64.19760011192881
8,56.0,205,4.768585621043136,24.499693685007042
9,63.0,225,6.728088783649729,34.01441423577142
10,70.0,173,5.0912145988257365,36.17902440663071
11,77.0,243,10.2625082012491,67.01743298645248
12,84.0,192,5.547662620999485,25.785527367327973
13,91.0,154,4.284664038206034,31.19973175821591
14,98.0,188,5.276826868115974,45.245964184396456
15,105.0,187,4.789081362840905,33.24035864607135
16,112.0,191,5.049434130320062,21.066461057975214
17,119.0,203,5.438534431466564,32.83174649538603
18,126.0,220,6.485088714521603,49.392757533166666
19,133.0,233,9.021814331634316,47.76906932693684
20,140.0,205,6.39161985187311,44.1950459746595
21,147.0,208,5.888086277960271,39.026390881157084
22,154.0,201,6.232532448507786,47.06808449740758
23,161.0,180,5.340313467864211,47.06013202560588
24,168.0,169,5.285650121390862,42.9830600220141
25,175.0,224,6.953248965864277,40.068826799144965
26,182.0,266,11.477100177230671,71.10377588701058
27,189.0,231,7.048555497048518,41.02795901794914
28,196.0,204,6.572506619782903,47.48423164580483
29,203.0,203,6.4080200605587665,42.04321784077061
30,210.0,225,6.952180024342758,47.95596637714102
31,217.0,214,6.349073461905255,35.99378482966453
32,224.0,214,6.898804299624809,36.383763429246386
33,231.0,268,10.535236125085728,49.235262472771524
34,238.0,234,8.178072589900875,47.29198072348499
35,245.0,248,7.902875568537394,47.37811473109239
36,252.0,234,6.814717854145775,37.31562524795025
37,259.0,260,10.298433913238059,46.40872984027989
38,266.0,286,12.803199413299488,92.09361594833867
39,273.0,266,11.425698791258924,108.88072459122311
40,280.0,272,12.276421949170677,83.08292998024073
41,287.0,214,5.740658204279773,34.47734119526335
42,294.0,245,7.794097598282132,55.26632693789538
43,301.0,256,7.651138424445544,33.413252105216706
44,308.0,237,13.614560130381529,117.69303323238547
45,315.0,204,8.5127259434409,102.98847545885849
46,322.0,219,6.8723323580434625,49.34205489312157
47,329.0,232,6.971729740967462,40.67102030830361
48,336.0,216,5.882373176472762,23.575683957605502
49,343.0,247,7.326809202831744,36.43398699245774
50,350.0,237,6.166057331239792,36.52965746456428
51,357.0,199,5.251005731761352,31.759834776817517
52,364.0,222,5.864831874562325,34.69968198882699
53,371.0,241,8.460590468590507,59.899215950844024
54,378.0,266,10.141385067991783,77.99575854437288
55,385.0,253,10.955192075490604,69.23375241384339
56,392.0,227,7.629208246998554,54.78395834054497
57,399.0,202,7.046878194583022,77.99242260166136
58,406.0,259,9.237673211992766,53.92241286909903
59,413.0,268,11.520926035042311,53.63476631096863
60,420.0,211,7.427543699457181,42.40686963006514
61,427.0,221,5.941632880014826,72.69536724466995
62,434.0,185,5.166814422689285,23.10389785179203
63,441.0,188,6.275915462617518,53.04940595225936
64,448.0,218,7.0819816691111575,60.26406366579548
65,455.0,247,9.182492614384833,69.20473986896168
66,462.0,206,5.453937209186838,28.472942469714393
67,469.0,196,6.960932113320776,57.966084693943586
68,476.0,244,10.423746423104474,74.55054814966465
69,483.0,200,5.586057408581565,31.589761862326522
70,490.0,202,6.259366567456292,34.63580164184029
71,497.0,240,7.2209119639631245,34.220478330583944
72,504.0,241,8.434262764592988,56.789940679962285
73,511.0,282,10.227779647234414,46.352188290616255
74,518.0,268,10.905785960889217,76.11360746464278
75,525.0,246,8.43738038065191,50.85552768808083
76,532.0,248,8.122693319095681,35.499134225154364
77,539.0,274,12.57002368080129,82.62016383542311
78,546.0,292,11.430634292315842,67.36076889936912
79,553.0,195,7.512396408722968,68.73510410756272
80,560.0,182,7.205813738666373,148.96156844451272
81,567.0,228,7.6649958771197655,71.66426627302349
82,574.0,226,6.48930513661705,39.81391347778416
83,581.0,195,5.96186424432204,29.56611366149403
84,588.0,214,6.29548549188673,37.37946167350333
85,595.0,270,10.768407019023602,106.61525376844835
86,602.0,287,11.09217983027199,84.34539819170821
87,609.0,211,6.486469929508669,43.37904474963522
88,616.0,236,7.006786109987712,59.967828398647114
89,623.0,262,11.637523869187882,110.47637749816012
90,630.0,288,15.236202920682572,118.71923772745218
91,637.0,265,8.39045851914171,37.12335073566085
92,644.0,232,9.180622940183119,57.48831101446242
93,651.0,253,8.729387058666308,45.7013292246266
94,658.0,261,11.310706872898482,72.35110072699028
95,665.0,241,7.364071661310457,41.81553707468351
96,672.0,261,10.226907474295567,60.39965501085356
97,679.0,271,13.673479089247381,114.9514247187501
98,686.0,277,11.31888722966496,98.95952647660799
99,693.0,260,9.037923293973423,88.42228862013948
100,700.0,218,5.623566000414177,40.17162093638877
